"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,72.37,29.95,67.13,594.17,193.29,4.70,4.93,82.38,19.19,1.15,19.79,14.92,142.31,0.00,5.13,2.82,115.83,56.52,70.18,34.44,34.48,89.57,0.00,1.97,6.88,63.30,0.00,6.39,9.00,52.41,0.00,12.12,162.66,0.00,44.90,0.00,44.90,20.62,0.00,197.14,184.23,1.34,0.00,75.00,47.02,48.14,32.79,0.00,0.00,10.31,70.64,20.62,0.00,110.22,135.50
2.00,72.37,29.95,67.13,594.17,193.29,4.70,4.93,87.68,19.19,1.15,19.79,14.92,142.31,0.00,5.13,2.82,115.83,56.52,76.64,34.44,34.48,89.57,0.00,1.97,6.88,63.30,0.00,6.39,9.00,52.41,0.00,12.12,0.00,0.00,21.27,0.00,67.88,21.27,0.00,197.14,184.23,1.34,0.00,75.00,47.02,48.14,32.79,0.00,0.00,10.31,25.00,66.26,0.00,103.53,109.13
3.00,72.37,29.95,67.13,594.17,193.29,4.70,4.93,73.90,19.19,1.15,19.79,14.92,125.10,0.00,5.13,2.82,115.83,56.52,59.87,34.44,34.48,89.57,0.00,1.97,6.88,63.30,0.00,6.39,9.00,52.41,3.92,12.12,0.00,0.00,67.50,0.00,21.46,21.46,0.00,197.14,184.23,1.34,0.00,75.00,47.02,48.14,32.79,0.00,0.00,10.31,70.64,20.62,0.00,103.22,102.06
4.00,72.37,29.95,67.13,594.17,193.29,4.70,4.93,65.27,19.19,1.15,19.79,14.92,111.34,0.00,5.13,2.82,115.83,56.52,49.37,34.44,34.48,89.57,0.00,1.97,6.88,63.30,0.00,6.39,9.00,52.41,3.92,12.12,0.00,0.00,0.00,0.00,67.88,25.26,0.00,197.14,184.23,1.34,0.00,75.00,46.74,46.76,32.79,0.00,0.00,10.31,25.00,20.62,0.00,103.22,95.61
5.00,72.37,29.95,67.13,594.17,193.29,4.70,4.93,55.40,19.19,1.15,19.79,14.92,107.39,0.00,5.13,2.82,115.83,56.52,37.36,34.44,34.48,89.57,0.00,1.97,6.88,63.30,0.00,6.39,9.00,52.41,3.92,12.12,0.00,0.00,0.00,42.25,42.73,42.73,0.00,178.16,158.18,1.34,0.00,75.00,46.43,41.21,32.79,0.00,0.00,10.31,25.00,20.62,0.00,102.91,93.65
6.00,72.37,29.95,67.13,594.17,193.29,4.70,4.93,58.36,19.19,1.15,19.79,14.92,110.14,0.00,5.13,2.82,115.83,56.52,40.96,34.44,34.48,89.57,0.00,1.97,6.88,63.30,0.00,6.39,9.00,52.41,3.92,12.12,0.00,0.00,0.00,33.17,20.62,33.29,0.00,185.01,170.46,1.34,0.00,55.58,47.45,49.80,32.79,0.00,0.00,10.31,25.00,0.00,0.00,103.53,95.49
7.00,72.37,29.95,67.13,594.17,193.29,4.70,4.93,49.40,19.19,1.15,19.79,14.92,102.86,0.00,5.13,2.82,115.83,56.52,30.06,34.44,34.48,89.57,0.00,1.97,6.88,63.30,0.00,6.39,9.00,52.41,3.92,12.12,0.00,0.00,0.00,67.10,33.02,20.62,0.00,161.86,149.82,1.34,0.00,45.07,46.57,45.87,32.79,0.00,0.00,10.31,25.00,0.00,0.00,103.22,92.23
8.00,72.37,29.95,67.13,594.17,193.29,4.70,4.93,44.45,19.19,1.15,19.79,14.92,97.11,0.00,5.13,2.82,115.83,56.52,24.03,34.44,34.48,89.57,0.00,1.97,6.88,63.30,0.00,6.39,9.00,52.41,3.92,12.12,0.00,0.00,0.00,61.89,40.94,20.62,0.00,134.55,140.85,0.00,0.00,75.00,49.00,39.23,32.79,0.00,0.00,0.00,26.80,20.62,0.00,102.91,90.22
9.00,72.37,29.95,67.13,594.17,193.29,4.70,4.93,43.21,19.19,1.15,19.79,14.92,100.58,0.00,5.13,2.82,115.83,56.52,22.53,34.44,34.48,89.57,0.00,1.97,6.88,63.30,0.00,6.39,9.00,45.71,3.92,10.57,0.00,0.00,0.00,0.00,20.62,67.33,0.00,145.79,135.14,1.34,0.00,75.00,47.25,46.35,32.79,0.00,10.31,0.00,25.00,20.62,0.00,103.22,91.66
10.00,72.37,29.95,67.13,594.17,193.29,4.70,4.93,43.94,19.19,1.15,19.79,14.92,100.16,0.00,5.13,2.82,115.83,56.52,23.42,34.44,34.48,89.57,0.00,1.97,6.88,63.30,0.00,6.39,9.00,47.60,3.92,11.01,0.00,0.00,0.00,0.00,67.88,45.49,0.00,147.83,136.96,1.34,0.00,52.58,47.08,48.43,32.79,0.00,10.31,0.00,25.00,20.62,0.00,103.53,91.54
