"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.62,0.00,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,0.00,0.00,4.50,0.00,2.20,4.54,22.35,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,0.00,5.33,10.38,0.33,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,4.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,2.46,3.16,18.90,0.00,0.00,0.00,1.00,11.07,19.74,0.08,0.43,0.00,18.54,4.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.62,0.00,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,0.00,0.00,4.50,0.00,2.20,4.54,22.35,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,0.00,4.74,9.35,0.33,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,3.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,2.46,3.16,18.90,0.00,0.00,0.00,1.00,11.07,19.74,0.08,0.43,0.00,16.07,3.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.88,0.00,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,0.00,0.00,4.50,0.00,2.20,4.91,23.10,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,0.00,4.28,8.33,0.33,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,2.39,3.15,18.90,0.00,0.00,0.00,1.00,9.15,16.62,0.07,0.35,0.00,14.61,2.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.66,0.00,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,0.00,0.00,4.50,0.00,2.20,5.36,24.43,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,0.00,3.95,7.31,0.33,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,2.18,3.14,18.90,0.00,0.00,0.00,1.00,7.40,13.55,0.06,0.26,0.00,13.15,2.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.91,0.00,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,0.00,0.00,4.50,0.00,2.20,6.02,24.39,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,0.00,3.69,6.47,0.33,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,1.85,2.55,18.90,0.00,0.00,0.00,1.00,5.89,11.00,0.04,0.19,0.00,12.47,2.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.72,0.00,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,0.00,0.00,4.50,0.00,2.20,6.76,23.90,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,0.00,3.50,5.83,0.33,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,1.48,1.77,18.90,0.00,0.00,0.00,1.00,4.46,8.64,0.03,0.12,0.00,11.78,2.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,23.80,0.00,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,0.00,0.00,4.50,0.00,2.20,7.73,23.76,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,0.00,3.40,5.12,0.33,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,1.35,1.49,18.90,0.00,0.00,0.00,1.00,3.58,7.24,0.02,0.07,0.00,11.47,2.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.80,0.00,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,0.00,0.00,4.50,0.00,2.20,8.78,23.74,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,0.00,3.38,4.34,0.33,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,1.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,1.31,1.37,18.90,0.00,0.00,0.00,1.00,2.89,6.18,0.01,0.03,0.00,11.16,1.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,23.71,0.00,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,0.00,0.00,4.50,0.00,2.20,9.32,22.60,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,0.00,3.35,3.85,0.33,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,1.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,1.26,1.40,18.90,0.00,0.00,0.00,1.00,2.36,5.59,0.01,0.01,0.00,10.91,1.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.59,0.00,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,0.00,0.00,4.50,0.00,2.20,9.68,21.08,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,0.00,3.31,3.65,0.33,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,1.21,1.48,18.90,0.00,0.00,0.00,1.00,1.89,5.17,0.00,0.00,0.00,10.65,2.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
