"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.63,0.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,0.00,0.00,0.00,0.00,8.40,10.10,45.50,8.10,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,0.00,29.00,77.80,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,124.16,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,4.20,6.80,18.00,0.00,1.00,99.41,99.98,7.30,5.10,0.00,122.00,114.28,0.00,2.00,0.00
2.00,0.00,23.61,0.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,0.00,0.00,0.00,0.00,8.40,9.90,43.40,8.10,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,0.00,28.00,75.70,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,112.93,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,4.50,7.40,18.00,0.00,1.00,94.81,97.88,6.40,4.50,0.00,120.00,96.88,0.00,2.00,0.00
3.00,0.00,23.73,0.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,0.00,0.00,0.00,0.00,8.40,9.70,39.70,8.10,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,0.00,27.00,74.20,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,100.76,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,4.80,7.70,18.00,0.00,1.00,88.77,94.58,5.40,3.90,0.00,117.00,80.38,0.00,2.00,0.00
4.00,0.00,23.57,0.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,0.00,0.00,0.00,0.00,8.40,9.10,37.40,8.10,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,0.00,25.00,71.20,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,87.78,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,4.70,7.80,18.00,0.00,1.00,77.65,85.92,4.70,3.40,0.00,113.00,66.17,0.00,2.00,0.00
5.00,0.00,23.70,0.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,0.00,0.00,0.00,0.00,8.40,8.50,39.50,8.10,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,0.00,24.00,67.70,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,81.23,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,4.60,7.70,18.00,0.00,1.00,71.51,82.15,4.20,2.90,0.00,109.00,47.77,0.00,2.00,0.00
6.00,0.00,23.80,0.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,0.00,0.00,0.00,0.00,8.40,8.90,40.60,8.10,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,0.00,23.00,63.00,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,73.14,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,5.10,8.40,18.00,0.00,1.00,68.26,74.92,3.70,2.50,0.00,105.00,42.61,0.00,2.00,0.00
7.00,0.00,23.97,0.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,0.00,0.00,0.00,0.00,8.40,9.60,38.70,8.10,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,0.00,22.00,57.90,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,59.66,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,5.80,9.40,18.00,0.00,1.00,61.00,73.20,3.20,2.10,0.00,101.00,40.28,0.00,2.00,0.00
8.00,0.00,23.80,0.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,0.00,0.00,0.00,0.00,8.40,10.80,36.80,8.10,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,0.00,21.00,54.70,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,50.69,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,5.80,9.70,18.00,0.00,1.00,59.42,71.47,2.70,1.70,0.00,97.00,32.13,0.00,2.00,0.00
9.00,0.00,23.71,0.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,0.00,0.00,0.00,0.00,8.40,12.10,34.50,8.10,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,0.00,20.00,52.20,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,41.64,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,5.70,9.70,18.00,0.00,1.00,53.08,64.74,2.30,1.40,0.00,94.00,23.76,0.00,2.00,0.00
10.00,0.00,23.78,0.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,0.00,0.00,0.00,0.00,8.40,12.30,31.80,8.10,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,0.00,20.00,50.00,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,35.12,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,5.50,9.80,18.00,0.00,1.00,48.49,64.57,1.90,1.20,0.00,93.00,16.74,0.00,2.00,0.00
