"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2"
1.00,78.57,29.98,67.20,629.11,204.86,8.31,0.00,110.48,19.21,4.13,41.90,0.00,126.85,7.40,4.06,164.07,112.47,132.84,47.08,242.00,33.61,4.74,0.00,87.77,0.00,6.39,9.98,67.41,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
2.00,78.57,29.98,67.20,629.11,204.86,8.31,0.00,110.48,19.21,4.13,41.90,0.00,126.85,7.40,4.06,164.07,112.47,132.84,47.08,242.00,33.61,4.74,0.00,87.77,0.00,6.39,9.98,67.41,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
3.00,78.57,29.98,67.20,629.11,204.86,8.31,0.00,110.48,19.21,4.13,41.90,0.00,126.85,7.40,4.06,164.07,112.47,132.84,47.08,242.00,33.61,4.74,0.00,87.77,0.00,6.39,9.98,67.41,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
4.00,78.57,29.98,67.20,629.11,204.86,8.31,0.00,110.48,19.21,4.13,41.90,0.00,123.55,7.40,4.06,164.07,112.47,132.84,47.08,242.00,33.61,4.74,0.00,87.77,0.00,6.39,9.98,11.35,10.52,6.81,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
5.00,78.57,29.98,67.20,629.11,204.86,8.31,0.00,110.48,19.21,4.13,41.90,0.00,122.38,7.40,4.06,164.07,112.47,132.84,47.08,242.00,33.61,4.74,0.00,87.77,0.00,6.39,9.98,6.24,10.52,5.63,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
6.00,78.57,29.98,67.20,629.11,204.86,8.31,0.00,110.48,19.21,4.13,41.90,0.00,97.13,7.40,4.06,164.07,112.47,132.84,47.08,242.00,33.61,4.74,0.00,87.77,0.00,6.39,9.98,4.63,10.52,5.26,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
7.00,78.57,29.98,67.20,629.11,204.86,8.31,0.00,110.48,19.21,4.13,41.90,0.00,116.95,7.40,4.06,164.07,112.47,132.84,47.08,242.00,33.61,4.74,0.00,87.77,0.00,6.39,9.98,4.63,10.52,5.26,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
8.00,78.57,29.98,67.20,629.11,204.86,8.31,0.00,110.48,19.21,4.13,41.90,0.00,120.80,7.40,4.06,164.07,112.47,132.84,47.08,242.00,33.61,4.74,0.00,87.77,0.00,6.39,9.98,4.63,10.52,5.26,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
9.00,78.57,29.98,67.20,629.11,204.86,8.31,0.00,110.48,19.21,4.13,41.90,0.00,137.32,7.40,4.06,164.07,112.47,132.84,47.08,242.00,33.61,4.74,0.00,87.77,0.00,6.39,9.98,10.05,10.52,6.51,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
10.00,78.57,29.98,67.20,629.11,204.86,8.31,0.00,110.48,19.21,4.13,41.90,0.00,142.44,7.40,4.06,164.07,112.47,132.84,47.08,242.00,33.61,4.74,0.00,87.77,0.00,6.39,9.98,36.22,10.52,12.57,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
11.00,78.57,29.98,67.20,629.11,204.86,8.31,0.00,110.48,19.21,4.13,41.90,0.00,142.44,7.40,4.06,164.07,112.47,132.84,47.08,242.00,33.61,4.74,0.00,87.77,0.00,6.39,9.98,52.73,10.52,16.39,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
12.00,78.57,29.98,67.20,629.11,204.86,8.31,0.00,110.48,19.21,4.13,41.90,0.00,138.64,7.40,4.06,164.07,112.47,132.84,47.08,242.00,33.61,4.74,0.00,87.77,0.00,6.39,9.98,30.09,10.52,11.15,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.58
13.00,78.57,29.98,67.20,629.11,204.86,8.31,0.00,108.88,19.21,4.13,41.90,0.00,126.85,7.40,4.06,164.07,75.40,132.84,45.00,242.00,33.61,4.74,0.00,87.77,0.00,6.39,9.98,0.00,10.52,4.18,144.18,191.56,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.00
14.00,78.57,29.98,67.20,629.11,204.86,8.31,0.00,110.48,19.21,4.13,41.90,0.00,126.85,7.40,4.06,164.07,73.02,132.84,45.00,242.00,33.61,4.74,0.00,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,0.00,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,19.44,20.27,0.00,22.00
