"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CS SUNNY","CT AGROLMOS"
1.00,7.65,11.10,7.67,14.00,1.45,7.00,7.80,9.30,3.50,0.00,3.40,19.00,11.51,14.13,17.48,0.00,5.80,27.41,76.96,6.90,2.50,5.20,0.00,18.45,17.50,10.68,13.59,1.40,11.63,27.20,88.20,0.00,27.00,0.00,19.00,86.40,18.50,21.64,0.60,19.00,19.00,19.00,2.40,118.32,12.82,20.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,0.88,1.00,0.00,103.50,0.00,10.09,69.91,122.90,131.98,0.10,2.00,65.80,250.40,185.00,11.00
2.00,5.70,11.01,6.25,14.00,1.45,7.00,7.80,9.30,3.50,0.00,3.40,19.00,10.67,13.24,17.48,0.00,5.80,27.29,76.46,6.90,2.50,5.20,0.00,18.45,17.50,10.68,13.59,1.40,10.67,27.10,88.00,0.00,27.00,0.00,19.00,75.80,18.50,19.57,0.60,19.00,19.00,19.00,2.40,119.21,12.82,20.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,0.83,1.00,0.00,102.60,0.00,10.23,66.50,123.10,133.09,0.10,2.00,62.00,250.40,176.00,11.00
3.00,3.85,10.88,4.78,14.00,1.45,7.00,7.80,9.30,3.50,0.00,3.40,19.00,9.06,12.04,17.48,0.00,5.80,27.17,75.95,7.70,2.50,5.20,0.00,18.45,17.50,10.68,13.59,1.40,9.32,26.70,88.00,0.00,27.00,0.00,19.00,53.60,18.50,18.63,0.60,19.00,19.00,19.00,2.40,120.00,12.82,20.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,0.70,1.00,0.00,101.60,0.00,10.19,53.37,121.30,133.93,0.10,2.00,50.60,241.76,143.00,11.00
4.00,1.96,10.94,3.55,14.00,1.45,7.00,7.80,9.30,3.50,0.00,3.40,19.00,5.19,11.69,17.48,0.00,5.80,27.04,75.68,8.00,2.50,5.20,0.00,18.45,17.50,10.68,13.59,1.40,8.91,26.50,87.90,3.46,27.00,0.00,19.00,31.70,18.50,14.58,0.60,19.00,19.00,19.00,2.40,120.23,12.82,20.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,0.50,1.00,0.00,100.80,0.00,10.10,41.77,119.80,133.03,0.10,2.00,32.90,215.59,109.00,11.00
5.00,0.86,10.94,2.63,14.00,1.45,7.00,7.80,9.30,3.50,0.00,3.40,19.00,0.98,9.42,17.48,0.00,5.80,27.06,75.46,8.00,2.50,5.20,0.00,18.45,17.50,10.68,13.59,1.40,6.19,26.80,87.10,3.46,27.00,0.00,19.00,13.20,18.50,8.20,0.60,19.00,19.00,19.00,2.40,120.29,12.82,20.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,0.43,1.00,0.00,100.10,0.00,9.89,27.95,119.30,131.56,0.10,2.00,13.60,169.78,55.00,11.00
6.00,0.30,10.96,1.68,14.00,1.45,7.00,7.80,9.30,3.50,0.00,3.40,19.00,0.04,5.22,17.48,0.00,5.80,27.13,74.69,8.00,2.50,5.20,0.00,18.45,17.50,10.68,13.59,1.40,1.64,26.90,86.20,3.46,27.00,0.00,19.00,3.30,18.50,2.41,0.60,19.00,19.00,19.00,2.40,119.77,12.82,20.00,8.40,10.00,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,0.30,1.00,0.00,98.60,0.00,9.65,13.67,118.20,125.93,0.00,2.00,3.00,106.27,2.00,11.00
7.00,0.04,11.05,0.53,14.00,1.45,7.00,7.80,9.30,3.50,0.00,3.40,19.00,0.00,1.46,17.48,0.00,5.80,26.80,73.73,8.00,2.50,5.20,0.00,18.45,17.50,10.68,13.59,1.40,0.18,26.60,85.00,3.46,27.00,0.00,19.00,0.30,18.50,0.30,0.60,19.00,19.00,19.00,2.40,119.06,12.82,20.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,0.10,1.00,0.00,97.30,0.00,8.90,2.73,116.00,118.91,0.00,2.00,0.00,53.25,1.00,11.00
8.00,0.00,11.13,0.06,14.00,1.45,7.00,7.80,9.30,3.50,0.00,3.40,19.00,0.00,0.23,17.48,0.00,5.80,26.34,69.22,8.00,2.50,15.53,3.20,18.45,17.50,10.68,13.59,1.40,0.00,26.40,83.90,3.46,27.00,0.00,19.00,0.00,18.50,0.01,0.60,19.00,19.00,19.00,2.40,114.47,12.82,20.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,0.05,1.00,0.00,95.80,0.00,7.98,0.00,113.90,107.49,0.00,2.00,0.00,13.71,0.00,11.00
9.00,0.00,11.12,0.00,14.00,1.45,7.00,7.80,9.30,3.50,0.00,3.40,19.00,0.00,0.00,17.48,0.00,5.80,25.67,63.53,8.00,2.50,15.53,3.20,18.45,17.50,10.68,13.59,1.40,0.00,26.50,83.40,3.46,27.00,0.00,19.00,0.00,18.50,0.00,0.60,19.00,19.00,19.00,2.40,108.59,12.82,20.00,8.40,10.80,8.09,17.48,2.40,3.61,4.40,9.00,0.00,0.00,0.00,1.00,70.04,93.30,4.30,7.13,0.00,111.70,94.59,0.00,2.00,0.00,0.00,0.00,11.00
10.00,0.00,11.17,0.00,14.00,1.45,7.00,7.80,9.30,3.50,0.00,3.40,19.00,0.00,0.00,17.48,0.00,5.80,24.93,58.09,8.00,2.50,15.53,3.20,18.45,17.50,10.68,13.59,1.40,0.00,26.50,82.30,3.46,27.00,0.00,19.00,0.00,18.50,0.00,0.60,19.00,19.00,19.00,2.40,98.40,12.82,20.00,8.40,10.80,8.09,17.48,2.40,2.63,3.65,9.00,0.00,0.00,0.00,1.00,68.64,91.20,3.94,6.31,0.00,109.80,82.51,0.00,2.00,0.00,0.00,0.00,11.00
