"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
11.00,0.00,29.95,67.13,602.28,195.93,7.75,8.13,100.31,19.19,4.01,26.56,14.92,142.31,9.87,5.42,155.99,112.36,91.07,44.06,18.00,202.05,25.41,1.97,6.88,85.24,6.39,9.98,93.41,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,188.35,184.23,0.00,74.91,76.30,60.03,48.96,49.08,30.67,30.56,30.55,48.66,48.69,110.26,110.22,101.60,19.42,0.00
12.00,0.00,29.95,67.13,602.28,195.93,7.75,8.13,100.31,19.19,4.01,26.56,14.92,142.31,9.87,5.42,155.99,112.36,91.07,44.06,18.00,202.05,25.41,1.97,6.88,85.24,6.39,9.98,94.50,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,188.35,184.23,0.00,74.91,76.30,60.03,48.96,49.08,30.67,30.56,30.55,48.58,48.61,110.26,110.22,101.60,19.42,0.00
13.00,0.00,29.95,67.13,602.28,195.93,7.75,8.13,100.31,19.19,4.01,26.56,14.92,142.31,9.87,5.42,155.99,112.36,91.07,44.06,18.00,202.05,25.41,1.97,6.88,85.24,6.39,9.98,91.93,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,60.03,48.96,49.08,30.67,30.56,30.55,48.55,48.58,110.26,110.22,101.60,19.42,0.00
14.00,0.00,29.95,67.13,602.28,195.93,7.75,8.13,100.31,19.19,4.01,26.56,14.92,142.31,9.87,5.42,155.99,112.36,91.07,44.06,18.00,202.05,25.41,1.97,6.88,85.24,6.39,9.98,90.57,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,188.35,184.23,0.00,74.91,76.30,60.03,48.96,49.08,30.67,30.56,30.55,48.55,48.58,110.26,110.22,101.60,19.42,0.00
15.00,0.00,29.95,67.13,602.28,195.93,7.75,8.13,100.31,19.19,4.01,26.56,14.92,142.31,9.87,5.42,155.99,112.36,91.07,44.06,18.00,202.05,25.41,1.97,6.88,85.24,6.39,9.98,85.48,5.46,19.77,224.12,216.08,23.30,67.10,67.88,23.30,181.65,185.83,181.72,0.00,74.91,76.30,60.03,48.96,49.08,30.67,30.56,30.55,48.55,48.58,110.26,110.22,101.60,19.42,0.00
16.00,0.00,29.95,67.13,602.28,195.93,7.75,8.13,100.31,19.19,4.01,26.56,14.92,142.31,9.87,5.42,155.99,112.36,91.07,44.06,18.00,202.05,25.41,1.97,6.88,85.24,6.39,9.98,85.48,5.46,19.77,205.80,213.15,23.30,67.10,67.88,23.30,156.48,160.62,156.54,0.00,74.91,76.30,60.03,48.96,49.08,30.67,30.56,30.55,48.55,48.58,110.26,110.22,101.60,19.42,0.00
17.00,0.00,29.95,67.13,602.28,195.93,7.75,8.13,100.31,19.19,4.01,26.56,14.92,127.45,9.87,5.42,155.99,112.36,91.07,44.06,18.00,202.05,13.33,1.97,6.88,85.24,6.39,9.98,85.48,5.46,19.77,203.11,196.54,23.30,67.10,67.88,23.30,113.87,118.51,113.88,0.00,74.91,76.30,60.03,48.96,49.08,30.67,30.56,30.55,48.55,48.58,110.26,110.22,203.20,19.42,0.00
18.00,0.00,29.95,67.13,602.28,195.93,7.75,8.13,100.31,19.19,4.01,26.56,14.92,109.19,9.87,5.42,155.99,112.36,91.07,44.06,19.15,202.05,13.33,1.97,6.88,85.24,6.39,9.98,85.48,5.46,19.77,189.40,185.00,23.30,67.10,67.88,23.30,0.00,117.81,113.15,0.00,74.91,76.30,60.03,48.96,49.08,30.67,30.56,30.55,48.55,48.58,110.26,110.22,203.20,19.42,0.00
19.00,0.00,29.95,67.13,602.28,195.93,7.75,8.13,100.31,19.19,4.01,26.56,14.92,94.83,9.87,5.42,155.99,112.36,91.07,44.06,35.37,202.05,13.33,1.97,6.88,85.24,6.39,9.98,85.48,5.46,19.77,171.76,173.49,23.30,67.10,67.88,23.30,0.00,119.13,0.00,0.00,74.91,76.30,60.03,48.96,49.08,30.67,30.56,30.55,48.44,48.47,110.26,110.22,203.20,19.42,0.00
20.00,0.00,29.95,67.13,602.28,195.93,7.75,8.13,100.31,19.19,4.01,26.56,14.92,69.10,9.87,5.42,155.99,112.36,91.07,44.06,18.00,202.05,13.33,1.97,6.88,85.24,6.39,9.98,85.48,5.46,19.77,159.34,159.74,23.30,67.10,67.88,23.30,0.00,72.84,0.00,0.00,74.91,76.30,60.03,48.96,49.08,30.67,30.56,30.55,48.30,48.33,44.70,44.69,203.20,19.42,0.00
