"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,23.28,0.00,19.00,4.35,6.70,3.60,8.00,1.90,0.40,3.50,18.00,0.00,0.00,3.50,3.25,6.60,18.55,18.09,0.00,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,0.00,10.10,37.20,2.50,0.00,5.00,17.47,0.00,14.49,0.00,0.60,5.00,5.50,5.50,1.10,63.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,11.18,10.62,9.45,0.00,0.80,62.80,79.20,8.80,6.01,0.00,75.00,72.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
2.00,0.00,23.47,0.00,19.00,4.35,6.70,3.60,8.00,1.90,0.40,3.50,18.00,0.00,0.00,3.50,3.25,6.60,19.41,18.41,0.00,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,0.00,10.00,35.60,2.50,0.00,5.00,17.45,0.00,14.49,0.00,0.60,5.00,5.50,5.50,1.10,61.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,11.56,10.68,9.45,0.00,0.80,65.30,79.20,8.38,5.73,0.00,69.90,70.00,0.00,1.24,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
3.00,0.00,23.37,0.00,19.00,4.35,6.70,3.60,8.00,1.90,0.40,3.50,18.00,0.00,0.00,3.50,3.25,6.60,20.35,18.50,0.00,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,0.00,9.70,36.20,2.50,0.00,5.00,17.46,0.00,14.49,0.00,0.60,5.00,5.50,5.50,1.10,61.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,11.79,10.80,9.45,0.00,0.80,67.30,74.20,8.77,6.00,0.00,69.90,69.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,23.56,0.00,19.00,4.35,6.70,3.60,8.00,1.90,0.40,3.50,18.00,0.00,0.00,3.50,3.25,6.60,21.13,18.58,0.00,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,0.00,9.50,36.80,2.50,0.00,5.00,17.44,0.00,14.49,0.00,0.60,5.00,5.50,5.50,1.10,62.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,12.02,10.92,9.45,0.00,0.80,69.30,69.20,8.42,5.81,0.00,65.00,70.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,23.26,0.00,19.00,4.35,6.70,3.60,8.00,1.90,0.40,3.50,18.00,0.00,0.00,3.50,3.25,6.60,21.29,16.58,0.00,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,0.00,9.20,35.80,2.50,0.00,5.00,17.45,0.00,14.49,0.00,0.60,5.00,5.50,5.50,1.10,62.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,12.90,11.30,9.45,0.00,0.80,68.20,64.20,8.30,5.61,0.00,59.90,71.00,0.10,1.24,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,23.59,0.00,19.00,4.35,6.70,3.60,8.00,1.90,0.40,3.50,18.00,0.00,0.00,3.50,3.25,6.60,20.26,16.00,0.00,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,0.00,8.80,34.90,2.50,0.00,5.00,17.44,0.00,14.49,0.00,0.60,5.00,5.50,5.50,1.10,62.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,13.79,11.68,9.45,0.00,0.80,67.00,49.20,8.01,5.54,0.00,49.90,73.00,0.20,1.24,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,23.85,0.00,19.00,4.35,6.70,3.60,8.00,1.90,0.40,3.50,18.00,0.00,0.00,3.50,3.25,6.60,19.20,13.98,0.00,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,0.00,8.40,37.90,2.50,0.00,5.00,17.43,0.00,14.49,0.00,0.60,5.00,5.50,5.50,1.10,62.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,14.30,12.09,9.45,0.00,0.80,65.80,44.20,7.80,5.12,0.00,44.90,72.00,0.20,1.24,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,23.79,0.01,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,0.01,0.01,3.50,3.26,6.60,19.68,13.67,0.00,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,0.02,7.90,41.00,2.50,0.00,5.00,17.42,0.00,14.49,0.03,0.60,5.00,5.50,5.50,1.10,61.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,14.82,12.51,9.45,0.00,0.80,64.60,39.20,7.49,4.83,0.00,44.90,69.00,0.30,1.24,0.03,0.09,11.00,5.92,17.69,0.00,0.00,5.95
9.00,0.28,23.62,0.45,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,0.76,0.74,3.50,3.25,6.60,19.42,10.56,0.00,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,1.27,7.30,39.10,2.50,0.00,5.00,17.43,1.00,14.49,1.35,0.60,5.00,5.50,5.50,1.10,58.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.15,12.85,9.45,0.03,0.80,63.00,39.20,7.26,4.64,0.72,39.90,67.00,0.30,1.24,2.33,15.11,11.00,43.46,17.69,0.00,0.83,39.20
10.00,2.04,23.82,2.17,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,2.45,4.82,3.50,3.25,6.60,19.43,9.29,0.00,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,5.44,6.50,42.10,2.50,0.00,5.00,17.42,22.00,14.49,7.32,0.60,5.00,5.50,5.50,1.10,53.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.48,13.20,9.45,0.06,0.80,61.30,39.20,7.05,4.45,15.84,39.80,66.00,0.30,1.20,12.64,92.50,11.00,95.44,17.69,0.04,8.20,72.33
11.00,3.40,23.70,4.25,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,6.15,10.16,3.50,3.25,6.60,18.56,8.76,0.00,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,8.92,6.30,42.80,2.50,0.00,5.00,17.42,54.00,14.49,15.31,0.60,5.00,5.50,5.50,1.10,51.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.71,13.49,9.45,0.07,0.80,55.90,39.10,6.42,4.04,38.88,39.80,65.00,0.40,1.24,29.36,170.28,11.00,143.36,17.69,0.08,15.57,90.01
12.00,6.59,23.45,6.89,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,8.30,12.09,3.50,3.25,6.60,18.16,9.00,3.18,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,10.15,6.00,43.40,2.50,0.00,5.00,17.42,90.00,14.49,23.05,0.60,5.00,5.50,5.50,1.10,49.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.94,13.78,9.45,0.11,0.80,50.40,39.10,6.36,3.91,64.80,39.70,65.00,0.40,1.20,44.27,197.46,11.00,166.21,17.69,0.12,25.25,89.73
13.00,7.69,23.40,8.56,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,10.04,12.66,3.50,3.25,6.60,19.16,11.79,3.18,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,10.55,6.60,44.80,2.50,0.00,5.00,17.42,113.00,14.49,27.56,0.60,5.00,5.50,5.50,1.10,47.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.35,14.09,9.45,0.53,0.80,45.70,39.00,5.46,3.53,81.36,39.60,62.00,0.40,1.20,52.65,205.72,11.00,173.04,17.69,0.16,34.93,88.57
14.00,10.38,23.34,10.77,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,10.44,12.87,3.50,3.25,6.60,19.74,12.51,3.18,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,10.53,7.20,46.20,2.50,0.00,5.00,17.43,120.00,14.49,28.11,0.60,5.00,5.50,5.50,1.10,43.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,14.75,14.40,9.45,0.72,0.80,40.90,44.00,5.48,3.60,86.40,44.50,57.00,0.40,1.20,56.57,209.15,11.00,172.82,17.69,0.21,36.62,87.55
15.00,11.20,23.16,11.99,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,11.57,13.20,3.50,3.25,6.60,20.63,15.20,3.18,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,10.78,7.70,47.60,2.50,0.00,5.00,17.43,123.00,14.49,28.45,0.60,5.00,5.50,5.50,1.10,39.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.13,14.71,18.40,0.90,0.80,40.60,51.70,4.93,3.50,88.56,53.80,51.00,0.30,1.16,59.36,211.23,11.00,171.29,17.69,0.25,38.32,86.29
16.00,13.17,23.22,13.46,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,11.40,13.80,3.50,3.25,6.60,20.23,18.40,3.18,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,11.27,8.40,44.10,2.50,0.00,5.00,17.46,121.00,14.49,28.22,0.60,5.00,5.50,5.50,1.10,33.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.51,15.02,18.40,1.01,0.80,45.20,59.50,5.27,3.43,87.12,63.20,44.00,0.20,1.16,60.97,213.10,11.00,170.26,17.69,0.29,38.43,86.06
17.00,13.67,23.06,14.19,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,12.04,13.75,3.50,3.25,6.60,19.95,22.50,3.07,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,11.17,9.50,47.80,2.50,0.00,5.00,17.45,120.00,14.49,27.99,0.60,5.00,5.50,5.50,1.10,30.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.49,15.08,18.40,1.09,0.80,50.60,66.40,5.30,3.82,86.40,64.60,40.00,0.20,1.16,62.67,214.57,11.00,169.24,17.69,0.34,38.54,85.99
18.00,14.80,23.22,14.97,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,12.33,14.13,3.50,3.25,6.60,19.27,27.90,3.08,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,11.39,10.70,56.50,2.50,0.00,5.00,17.45,118.00,14.49,28.01,0.60,5.00,5.50,5.50,1.10,28.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.47,15.13,18.40,1.12,0.80,56.00,73.20,5.81,4.27,84.96,66.00,38.00,0.10,1.16,62.79,215.93,11.00,167.63,17.69,0.36,39.24,85.21
19.00,14.99,22.00,15.18,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,12.98,13.99,3.50,3.25,6.60,18.41,36.33,3.50,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,11.44,11.80,63.30,2.50,0.00,5.00,17.43,118.00,14.49,28.12,0.60,5.00,5.50,5.50,1.10,27.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.50,15.22,18.40,1.11,0.80,61.30,76.10,6.26,4.61,84.96,69.90,40.00,0.10,1.16,63.49,217.67,11.00,166.30,17.69,0.38,39.93,84.44
20.00,15.20,22.39,15.27,19.00,4.35,6.70,3.60,8.00,1.70,0.40,3.50,18.00,13.08,13.85,3.50,3.25,6.60,17.58,39.82,3.74,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,11.27,13.00,65.10,2.50,0.00,5.00,17.44,119.00,14.49,27.93,0.60,5.00,5.50,5.50,1.10,25.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.53,15.31,18.40,1.13,0.80,66.50,79.00,6.56,4.94,85.68,73.90,43.00,0.10,1.16,63.71,218.51,11.00,165.81,17.69,0.39,39.38,84.12
21.00,15.07,21.88,15.04,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,12.86,13.93,3.50,3.25,6.60,18.03,47.34,3.95,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,11.33,14.20,65.00,2.50,0.00,5.00,17.44,119.00,14.49,27.80,0.60,5.00,5.50,5.50,1.10,27.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.48,15.39,18.40,1.12,0.80,71.90,82.00,8.16,5.77,85.68,75.60,48.00,0.10,1.16,63.53,219.50,11.00,166.01,17.69,0.39,38.82,84.12
22.00,14.36,22.33,14.41,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,12.62,14.03,3.50,3.25,6.60,17.63,50.93,3.85,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,11.45,15.50,64.80,2.50,0.00,5.00,17.43,121.00,14.49,27.90,0.60,5.00,5.50,5.50,1.10,31.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.43,15.46,18.40,1.11,0.80,77.30,84.90,8.41,6.01,87.12,77.40,53.00,0.10,1.16,63.80,218.99,11.00,167.43,17.69,0.38,38.81,85.04
23.00,13.91,21.57,13.77,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,11.80,14.31,3.50,3.25,6.60,20.49,54.24,3.83,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,11.68,15.70,64.30,2.50,0.00,5.00,17.66,121.00,14.49,28.05,0.60,5.00,5.50,5.50,1.10,38.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.33,15.26,18.40,1.11,0.80,79.80,87.90,9.51,7.02,87.12,82.00,60.00,0.00,1.12,62.99,218.51,11.00,169.50,17.69,0.36,38.80,86.45
24.00,12.31,21.64,12.48,19.00,4.35,6.70,3.60,8.00,1.80,0.40,3.50,18.00,11.59,14.39,3.50,3.25,6.60,22.48,55.82,3.82,3.90,4.10,2.80,9.80,19.00,4.00,6.50,1.45,11.80,16.00,63.80,2.50,0.00,5.00,17.89,122.00,14.49,28.14,0.60,5.00,5.50,5.50,1.10,47.00,7.50,6.50,2.20,10.70,7.76,5.80,2.20,15.24,15.07,18.40,0.94,0.80,82.30,90.90,9.95,7.19,87.84,86.60,70.00,0.00,1.16,61.31,218.13,11.00,170.95,17.69,0.33,38.70,87.37
