"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","WAYRASOLAR"
17.00,11.36,18.52,11.98,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,7.57,15.70,3.10,6.50,6.40,10.55,37.58,3.60,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.90,8.05,22.96,2.15,26.26,3.50,11.54,129.00,14.49,30.97,0.60,3.00,3.50,3.60,1.15,43.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,14.68,14.03,9.45,1.00,0.42,38.70,46.00,4.30,2.90,92.88,30.23,63.00,0.00,1.24,53.28,223.53,10.63,161.35,12.14,0.41,38.83,70.68,9.34
18.00,8.51,18.50,9.80,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,7.57,15.57,3.10,6.50,6.40,12.36,39.23,3.60,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.77,8.20,24.58,2.15,26.12,3.50,11.50,131.00,14.49,30.78,0.60,3.00,3.50,3.60,1.15,56.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,14.86,14.41,9.45,0.93,0.42,40.00,46.90,4.50,3.00,94.32,31.15,74.00,0.00,1.28,46.68,221.18,10.63,155.34,12.14,0.41,38.74,65.43,9.41
19.00,7.46,18.27,8.20,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,3.90,15.11,3.10,6.50,6.40,13.46,39.87,3.60,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,12.29,8.16,25.25,2.15,26.21,3.50,11.49,127.00,14.49,29.43,0.60,3.00,3.50,3.60,1.15,69.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,15.06,14.47,9.45,0.78,0.42,41.80,48.40,4.80,3.20,91.44,32.04,85.00,0.00,1.34,38.76,214.75,10.63,145.62,12.14,0.38,38.55,58.41,9.60
20.00,4.19,18.30,5.55,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,3.90,14.01,3.10,6.50,6.40,14.57,40.51,3.60,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,11.32,8.38,25.91,2.15,26.35,3.50,11.77,112.00,14.49,24.44,0.60,3.00,3.50,3.60,1.15,81.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,15.26,14.52,9.45,0.57,0.42,43.60,49.80,5.10,3.40,80.64,32.94,96.00,0.00,1.42,28.47,183.38,10.63,124.51,12.14,0.33,36.41,50.55,9.04
21.00,2.94,18.28,3.61,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.45,10.27,3.10,6.50,6.40,13.90,41.37,3.60,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,7.82,8.60,26.90,2.15,26.46,3.50,11.42,86.00,14.49,15.62,0.60,3.00,3.50,3.60,1.15,92.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,15.07,14.29,9.45,0.49,0.42,43.70,50.70,5.10,3.40,61.92,33.65,104.00,0.00,1.53,17.19,111.96,10.63,80.09,12.14,0.25,26.80,32.47,4.80
22.00,1.67,18.35,1.67,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.45,3.60,3.10,6.50,6.40,13.22,42.23,3.60,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,2.67,8.92,27.89,2.15,26.71,3.50,11.42,49.00,14.49,6.81,0.60,3.00,3.50,3.60,1.15,99.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,14.87,14.06,9.45,0.34,0.42,43.90,51.60,5.00,3.40,35.28,34.36,109.00,0.00,1.63,7.21,38.84,10.63,33.65,12.14,0.16,15.68,14.16,1.12
23.00,0.83,18.15,0.51,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.27,3.10,9.76,6.40,11.85,41.90,6.40,2.30,7.00,5.00,18.36,9.70,3.00,4.50,1.30,0.30,9.11,28.42,2.15,26.99,3.50,11.43,11.00,14.49,1.38,0.60,3.00,3.50,3.60,1.15,102.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,14.42,13.80,9.45,0.12,0.42,43.60,52.60,4.90,3.40,7.92,35.60,108.00,0.00,1.72,1.81,4.77,10.63,6.65,12.14,0.06,4.82,3.39,0.64
24.00,0.00,18.09,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,10.43,6.40,10.47,41.58,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,9.60,28.96,2.15,27.22,3.50,11.44,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,101.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,13.96,13.54,9.45,0.06,0.42,43.20,53.60,4.80,3.40,0.00,36.83,101.00,0.00,1.81,0.00,0.00,10.63,0.00,12.14,0.03,0.00,0.00,0.61
25.00,0.00,17.93,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,10.00,6.40,9.18,41.16,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,10.03,29.12,2.15,27.44,3.50,11.44,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,96.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,12.65,12.65,9.45,0.00,0.42,42.80,53.90,4.80,3.30,0.00,38.80,93.00,0.00,1.87,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.13
26.00,0.00,18.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,9.90,6.40,7.88,40.73,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,10.20,29.29,2.15,27.62,3.50,11.44,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,87.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.33,11.76,9.45,0.00,0.42,42.50,54.20,4.70,3.20,0.00,40.77,82.00,0.00,1.91,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
27.00,0.00,18.10,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,10.53,6.40,7.68,36.21,8.10,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,10.49,30.56,2.15,27.71,3.50,11.45,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,78.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.39,11.83,9.45,0.00,0.42,43.10,54.80,4.80,3.30,0.00,43.69,72.00,0.00,1.92,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
28.00,0.00,18.04,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.11,6.40,7.47,31.68,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,10.92,31.84,2.15,27.70,3.50,11.45,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,69.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.44,11.90,9.45,0.00,0.42,43.70,55.40,4.80,3.40,0.00,46.62,64.00,0.00,1.90,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
29.00,0.00,18.09,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.40,6.40,7.17,27.64,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,11.34,32.99,2.15,27.75,3.50,11.44,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,62.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.27,11.77,9.45,0.00,0.42,45.50,56.40,5.00,3.50,0.00,50.64,57.00,0.00,1.87,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
30.00,0.00,18.16,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.40,6.40,6.87,23.60,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,11.68,34.15,2.15,27.85,3.50,11.44,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,55.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.10,11.63,9.45,0.00,0.42,47.20,57.40,5.10,3.60,0.00,54.66,51.00,0.00,1.84,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
31.00,0.00,18.25,0.00,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,0.00,0.00,0.00,11.40,6.40,6.69,20.77,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,12.07,35.77,2.15,27.96,3.50,11.43,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,51.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.11,11.70,9.45,0.00,0.42,48.10,58.10,5.30,3.70,0.00,57.91,47.00,0.00,1.80,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
32.00,0.00,18.30,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,0.00,0.00,0.00,11.40,6.40,6.50,17.93,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,12.31,37.38,2.15,28.04,3.50,11.41,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,50.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.12,11.78,9.45,0.00,0.42,49.00,58.80,5.50,3.90,0.00,61.16,46.00,0.00,1.74,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
33.00,0.00,18.11,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,0.00,0.00,0.00,11.40,6.40,6.60,16.04,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,12.05,36.84,2.15,28.07,3.50,11.41,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,48.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,11.05,11.71,9.45,0.00,0.41,49.10,60.80,5.50,3.90,0.00,60.89,44.00,0.00,1.70,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
34.00,0.00,18.15,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,0.00,0.00,0.00,11.40,6.40,6.69,14.15,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,11.98,36.29,2.15,28.08,3.50,11.40,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,47.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,10.98,11.65,9.45,0.00,0.41,49.20,62.80,5.50,3.90,0.00,60.63,42.00,0.00,1.66,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
35.00,0.00,18.13,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,0.00,0.00,0.00,6.40,6.40,6.66,12.96,8.00,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,11.85,35.79,2.15,28.08,3.50,11.40,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,44.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,10.70,11.49,9.45,0.00,0.41,48.60,65.20,5.40,4.00,0.00,61.03,40.00,0.00,1.63,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
36.00,0.00,19.17,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,0.00,0.00,0.00,6.40,6.40,6.63,11.76,7.80,2.30,15.46,5.00,18.36,9.70,3.00,4.50,1.30,0.00,11.84,35.29,2.15,28.11,3.50,11.40,0.00,14.49,0.00,0.60,3.00,3.50,3.60,1.15,42.00,5.50,4.00,1.80,10.43,7.42,3.80,2.30,10.42,11.34,9.45,0.00,0.41,47.90,67.50,5.30,4.00,0.00,61.43,39.00,0.00,1.60,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
