"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,15.06,23.34,16.08,0.00,4.35,7.30,9.80,19.14,3.64,0.00,3.40,0.00,11.90,11.08,17.49,0.00,5.40,5.38,20.71,8.00,2.30,6.40,5.00,19.44,19.44,19.44,19.44,2.80,9.22,7.59,23.30,3.48,27.00,19.44,18.27,36.40,17.88,34.91,0.60,19.44,19.44,19.44,2.40,2.20,12.83,17.49,8.00,10.80,8.02,17.49,1.20,8.84,9.09,18.00,0.92,1.00,62.40,75.70,4.73,2.24,34.93,32.70,12.00,0.30,2.00,29.54,21.20,0.00,94.69,20.00,0.35,42.96,30.00
2.00,16.18,23.84,17.22,0.00,4.35,7.30,9.80,19.14,3.64,0.00,3.40,0.00,11.90,13.26,17.49,0.00,5.40,5.16,25.54,8.00,2.30,6.40,5.00,19.44,19.44,19.44,19.44,2.80,10.91,7.69,25.60,3.48,27.00,19.44,18.27,42.62,17.88,35.44,0.60,19.44,19.44,19.44,2.40,2.90,12.83,17.49,8.00,10.80,8.02,17.49,1.20,9.36,9.51,18.00,1.00,1.00,65.70,76.60,4.73,2.24,34.93,37.20,15.00,0.30,2.00,33.23,28.66,0.00,118.07,20.00,0.36,44.83,31.00
3.00,17.01,23.89,18.02,0.00,4.35,7.30,9.80,19.14,3.64,0.00,3.40,0.00,13.68,14.59,17.49,0.00,5.40,5.45,28.87,8.00,2.30,6.40,5.00,19.44,19.44,19.44,19.44,2.80,11.44,7.81,27.40,3.48,27.00,19.44,18.27,44.00,17.88,35.59,0.60,19.44,19.44,19.44,2.40,5.00,12.83,17.49,8.00,10.80,8.02,17.49,1.20,9.67,9.61,18.00,1.02,1.00,69.10,78.70,5.97,2.95,35.88,39.60,20.00,0.30,2.00,54.65,31.32,0.00,114.25,20.00,0.36,45.05,32.00
4.00,17.46,23.65,18.22,0.00,4.35,7.30,9.80,19.14,3.64,0.00,3.40,0.00,13.68,15.12,17.49,0.00,5.40,6.04,30.56,8.00,2.30,6.40,5.00,19.44,19.44,19.44,19.44,2.80,11.18,7.94,28.70,3.48,27.00,19.44,18.27,56.28,17.88,35.44,0.60,19.44,19.44,19.44,2.40,11.50,12.83,17.49,8.00,10.80,8.02,17.49,1.20,9.92,9.70,18.00,1.01,1.00,72.90,81.30,5.97,2.95,36.36,41.00,25.00,0.40,2.00,54.48,72.38,0.00,112.80,20.00,0.36,46.52,33.00
5.00,17.68,23.72,18.28,0.00,4.35,7.30,9.80,19.14,3.64,0.00,3.40,0.00,13.82,15.13,17.49,0.00,5.40,6.49,36.44,8.00,2.30,6.40,5.00,19.44,19.44,19.44,19.44,2.80,11.04,8.04,29.90,3.48,27.00,19.44,18.27,65.40,17.88,34.93,0.60,19.44,19.44,19.44,2.40,22.60,12.83,17.49,8.00,10.80,8.02,17.49,1.20,10.23,9.88,18.00,1.03,1.00,76.80,84.30,7.88,3.80,37.56,42.00,34.00,0.40,2.00,54.66,74.92,0.00,152.05,20.00,0.37,45.30,34.00
6.00,17.67,23.71,17.93,0.00,4.35,7.30,9.80,19.14,3.64,0.00,3.40,0.00,13.82,14.88,17.49,0.00,5.40,6.98,41.16,8.00,2.30,6.40,5.00,19.44,19.44,19.44,19.44,2.80,10.81,8.13,30.90,3.48,27.00,19.44,18.27,70.27,17.88,34.31,0.60,19.44,19.44,19.44,2.40,41.50,12.83,17.49,8.00,10.80,8.02,17.49,1.20,10.58,10.15,18.00,1.02,1.00,78.90,85.40,7.88,3.80,38.08,43.90,46.00,0.40,2.00,54.36,76.74,0.00,124.70,20.00,0.37,45.77,40.00
7.00,17.23,23.69,16.96,0.00,4.35,7.30,9.80,19.14,3.64,0.00,3.40,0.00,12.08,14.38,17.49,0.00,5.40,7.50,45.99,8.00,2.30,6.40,5.00,19.44,19.44,19.44,19.44,2.80,10.39,8.16,31.60,3.48,27.00,19.44,18.27,85.38,17.88,33.51,0.60,19.44,19.44,19.44,2.40,64.50,12.83,17.49,8.00,10.80,8.02,17.49,1.20,10.96,10.49,18.00,1.02,1.00,79.90,86.00,9.45,4.79,56.93,45.60,60.00,0.40,2.00,73.43,116.45,0.00,120.95,20.00,0.37,45.50,53.70
8.00,16.38,23.62,15.69,0.00,4.35,7.30,9.80,19.14,3.64,0.00,3.40,0.00,12.08,13.56,17.49,0.00,5.40,8.87,48.28,8.00,2.30,6.40,5.00,19.44,19.44,19.44,19.44,2.80,9.65,8.13,32.10,3.48,27.00,19.44,18.27,112.74,17.88,32.48,0.60,19.44,19.44,19.44,2.40,84.70,12.83,17.49,8.00,10.80,8.02,17.49,1.20,10.91,10.36,18.00,1.02,1.00,80.40,86.80,9.45,4.79,82.68,46.50,75.00,0.30,2.00,71.64,145.60,0.00,122.93,20.00,0.37,44.49,53.99
9.00,15.10,23.78,14.22,0.00,4.35,7.30,9.80,19.14,3.64,0.00,3.40,0.00,8.72,12.36,17.49,0.00,5.40,9.89,49.37,8.00,2.30,6.40,5.00,19.44,19.44,19.44,19.44,2.80,8.46,7.92,32.80,3.48,27.00,19.44,18.27,104.50,17.88,30.42,0.60,19.44,19.44,19.44,2.40,94.60,12.83,17.49,8.00,10.80,8.02,17.49,1.20,10.60,10.00,18.00,0.86,1.00,81.00,89.50,9.45,4.79,76.72,46.00,52.00,0.20,2.00,67.88,142.22,0.00,139.82,20.00,0.36,44.08,74.19
10.00,13.26,23.73,12.39,0.00,4.35,7.30,9.80,19.14,3.64,0.00,3.40,0.00,8.72,11.10,17.49,0.00,5.40,10.10,49.41,8.00,2.30,6.40,5.00,19.44,19.44,19.44,19.44,2.80,7.27,7.54,33.70,3.48,27.00,19.44,18.27,93.01,17.88,26.92,0.60,19.44,19.44,19.44,2.40,102.30,12.83,17.49,8.00,10.80,8.02,17.49,1.20,10.09,9.45,18.00,0.83,1.00,83.80,94.30,9.45,4.79,68.68,44.40,61.00,0.20,2.00,63.64,134.09,0.00,145.08,20.00,0.35,42.38,79.93
