"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,2.10,23.88,2.11,14.00,4.20,7.10,12.24,19.14,3.65,0.40,3.50,15.00,6.72,12.91,20.00,0.00,5.20,0.00,64.60,8.00,10.00,12.05,5.00,19.24,19.24,19.44,19.44,2.80,8.55,29.21,88.29,3.35,27.00,19.44,18.46,41.00,17.88,8.27,0.60,19.44,19.44,19.44,0.00,126.60,12.83,20.41,8.00,0.00,6.58,13.61,2.40,9.10,7.66,18.00,0.34,1.20,93.51,101.28,22.00,22.00,34.30,108.00,150.44,0.10,2.00,49.23,162.72,11.00,111.61,20.00,0.18,15.39,0.00
2.00,0.42,23.82,0.41,14.00,4.20,7.10,12.24,19.14,3.65,0.40,3.50,15.00,0.24,8.03,20.00,0.00,5.20,0.35,65.20,8.00,10.00,12.05,5.00,19.24,19.24,19.44,19.44,2.80,4.11,29.31,88.80,3.35,27.00,19.44,18.46,15.46,17.88,4.06,0.60,19.44,19.44,19.44,0.00,126.70,12.83,20.41,8.00,0.00,6.58,13.61,2.40,8.52,6.84,18.00,0.23,1.20,89.80,101.88,21.40,21.35,15.55,108.75,155.31,0.10,2.00,21.46,87.27,11.00,62.10,20.00,0.12,9.35,0.00
3.00,0.01,23.90,0.01,14.00,4.20,7.10,12.24,19.14,3.65,0.40,3.50,15.00,0.00,3.40,20.00,0.00,5.20,1.28,65.00,8.00,10.00,12.05,5.00,19.24,19.24,19.44,19.44,2.80,1.11,29.41,89.23,3.35,27.00,19.44,18.46,3.10,17.88,1.05,0.60,19.44,19.44,19.44,0.00,126.10,12.83,20.41,8.00,0.00,6.58,13.61,2.40,7.73,5.90,18.00,0.08,1.20,92.47,103.43,19.94,19.77,3.37,110.69,149.58,0.00,2.00,5.49,22.58,11.00,15.68,20.00,0.06,3.30,0.00
4.00,0.00,23.96,0.00,14.00,4.20,7.10,12.24,19.14,3.65,0.40,3.50,15.00,0.00,0.78,20.00,0.00,5.20,2.56,64.70,8.00,10.00,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.05,29.64,89.42,3.35,27.00,19.44,18.46,0.34,17.88,0.08,0.60,19.44,19.44,19.44,0.00,125.20,12.83,20.41,8.00,0.00,6.58,13.61,2.40,6.66,4.89,18.00,0.04,1.20,96.16,105.54,17.95,17.61,0.43,113.34,142.00,0.00,2.00,0.66,1.63,11.00,1.13,20.00,0.03,1.65,0.00
5.00,0.00,23.88,0.00,14.00,4.20,7.10,12.24,19.14,3.65,0.40,3.50,15.00,0.00,0.00,20.00,0.00,5.20,3.95,63.80,8.00,10.00,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,29.82,89.54,3.35,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,123.90,12.83,20.41,8.00,0.00,6.58,13.61,2.40,5.45,3.77,18.00,0.00,1.20,100.19,107.84,15.79,15.27,0.00,116.22,133.81,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
6.00,0.00,23.89,0.00,14.00,4.20,7.10,12.24,19.14,3.65,0.40,3.50,15.00,0.00,0.00,20.00,0.00,5.20,5.23,64.40,8.00,10.00,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,29.91,89.52,3.35,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,123.30,12.83,20.41,8.00,0.00,6.58,13.61,2.40,4.17,2.48,18.00,0.00,1.20,103.88,109.95,13.81,13.11,0.00,118.87,126.24,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
7.00,0.00,23.73,0.00,14.00,4.20,7.10,12.24,19.14,3.65,0.40,3.50,15.00,0.00,0.00,20.00,0.00,5.20,6.16,61.60,8.00,10.00,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,29.96,89.24,3.35,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,120.00,12.83,20.41,8.00,0.00,6.58,13.61,2.40,3.12,1.96,18.00,0.00,1.20,106.54,111.49,12.34,11.52,0.00,120.80,120.51,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
8.00,0.00,23.99,0.00,14.00,4.20,7.10,12.24,19.14,3.65,0.40,3.50,15.00,0.00,0.00,20.00,0.00,5.20,6.04,55.90,8.00,10.00,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,29.95,88.89,3.35,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,120.00,12.83,20.41,8.00,0.00,6.58,13.61,2.40,2.45,1.97,18.00,0.00,1.20,105.42,111.44,11.91,11.10,0.00,120.63,114.69,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
9.00,0.00,24.05,0.00,14.00,4.20,7.10,12.24,19.14,3.65,0.40,3.50,15.00,0.00,0.00,20.00,0.00,5.20,5.76,49.70,8.00,10.00,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,29.91,88.38,3.35,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,120.00,12.83,20.41,8.00,0.00,6.58,13.61,2.40,2.02,1.70,18.00,0.00,1.20,102.93,111.31,10.95,10.16,0.00,120.25,101.90,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
10.00,0.00,23.97,0.00,14.00,4.20,7.10,12.24,19.14,3.65,0.40,3.50,15.00,0.00,0.00,20.00,0.00,5.20,5.48,44.40,8.00,10.00,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,29.88,87.66,3.35,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,98.70,12.83,20.41,8.00,0.00,6.58,13.61,2.40,1.76,1.13,18.00,0.00,1.20,100.45,111.18,9.99,9.23,0.00,119.88,89.12,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
11.00,0.00,23.86,0.00,14.00,4.20,7.10,12.24,19.14,3.65,0.40,3.50,15.00,0.00,0.00,20.00,0.00,5.20,5.35,40.20,8.00,10.00,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,29.71,86.63,3.35,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,92.60,12.83,20.41,8.00,0.00,6.58,13.61,2.40,1.58,0.56,18.00,0.00,1.20,104.55,111.12,9.55,8.80,0.00,119.70,79.34,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
12.00,0.00,24.02,0.00,14.00,4.20,7.10,12.24,19.14,3.65,0.40,3.50,15.00,0.00,0.00,20.00,0.00,5.20,5.19,35.90,8.00,10.00,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,29.14,84.87,3.35,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,88.30,12.83,20.41,8.00,0.00,6.58,13.61,2.40,1.31,0.42,18.00,0.00,1.20,100.33,110.19,8.75,8.04,0.00,118.82,75.45,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
13.00,0.00,23.69,0.00,14.00,4.20,7.10,12.24,19.14,3.65,0.40,3.50,15.00,0.00,0.00,20.00,0.00,5.20,5.19,32.10,8.00,10.00,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,28.68,83.23,3.35,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,87.10,12.83,20.41,8.00,0.00,6.58,13.61,2.40,1.01,0.29,18.00,0.00,1.20,96.62,108.49,8.16,7.31,0.00,118.60,79.22,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
14.00,0.00,23.92,0.00,14.00,4.20,7.10,12.24,19.14,3.65,0.40,3.50,15.00,0.00,0.00,20.00,0.00,5.20,5.60,31.60,8.00,10.00,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,28.48,82.51,3.35,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,90.10,12.83,20.41,8.00,0.00,6.58,13.61,2.40,0.71,0.14,18.00,0.00,1.20,91.90,105.40,7.91,6.76,0.00,118.83,79.49,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
