"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.37,29.95,67.13,583.89,189.95,3.76,0.00,81.33,17.74,0.45,16.96,14.92,54.20,5.13,2.82,116.20,64.68,64.28,0.00,0.00,75.90,0.00,1.97,6.88,63.50,0.00,6.39,0.00,67.88,3.45,15.70,0.00,0.00,0.00,46.01,62.36,61.85,0.00,72.84,66.50,0.00,0.00,66.54,37.75,49.62,27.01,0.00,0.00,0.00,0.00,25.00,110.26,0.00,0.00
2.00,70.37,29.95,67.13,583.89,189.95,3.76,0.00,84.84,17.74,0.45,16.96,14.92,66.61,5.13,2.82,116.20,67.01,68.56,0.00,0.00,75.90,0.00,1.97,6.88,63.50,0.00,6.39,0.00,0.00,3.45,0.00,0.00,0.00,0.00,56.40,57.00,0.00,0.00,75.05,78.86,0.00,0.00,67.01,40.06,47.30,27.01,0.00,0.00,0.00,0.00,25.00,109.80,0.00,0.00
3.00,70.37,29.95,67.13,583.89,189.95,3.76,0.00,86.29,17.74,0.45,16.96,14.92,75.00,5.13,2.82,116.20,68.22,70.32,0.00,0.00,75.90,0.00,1.97,6.88,63.50,0.00,6.39,0.00,0.00,3.45,0.00,0.00,0.00,0.00,56.40,57.00,0.00,0.00,96.80,0.00,0.00,0.00,66.55,40.87,46.50,27.01,0.00,0.00,0.00,0.00,25.00,110.26,0.00,0.00
4.00,70.37,29.95,67.13,583.89,189.95,3.76,0.00,84.29,17.74,0.45,16.96,14.92,75.63,5.13,2.82,116.20,68.28,67.88,0.00,0.00,75.90,0.00,1.97,6.88,63.50,0.00,6.39,0.00,0.00,3.45,0.00,0.00,0.00,0.00,56.40,57.00,0.00,87.25,77.73,0.00,0.00,0.00,67.01,40.21,47.15,27.01,0.00,0.00,0.00,0.00,25.00,109.80,0.00,0.00
5.00,70.37,29.95,67.13,583.89,189.95,3.76,0.00,91.72,17.74,0.45,16.96,14.92,89.86,5.13,2.82,116.20,70.08,76.93,0.00,0.00,75.90,0.00,1.97,6.88,63.50,0.00,6.39,0.00,0.00,3.45,0.00,0.00,0.00,0.00,56.40,57.00,0.00,0.00,96.80,0.00,0.00,0.00,66.54,40.87,46.50,27.01,0.00,0.00,0.00,0.00,25.00,110.26,0.00,0.00
6.00,63.64,29.95,67.13,583.89,189.95,3.76,0.00,86.83,17.74,0.45,16.96,14.92,87.79,5.13,2.82,116.20,70.11,70.98,0.00,0.00,75.90,0.00,1.97,6.88,63.50,0.00,6.39,0.00,0.00,3.45,0.00,0.00,0.00,0.00,20.62,56.68,56.26,0.00,75.44,125.20,0.00,0.00,67.01,27.03,43.29,27.01,0.00,0.00,0.00,0.00,25.00,110.26,0.00,0.00
7.00,70.37,29.95,67.13,583.89,189.95,3.76,0.00,95.19,17.74,0.45,16.96,14.92,101.70,5.13,2.82,116.20,73.43,81.15,0.00,0.00,75.90,0.00,1.97,6.88,63.50,0.00,6.39,0.00,48.38,3.45,11.19,0.00,0.00,0.00,0.00,56.91,56.49,97.62,78.04,97.63,0.00,0.00,67.01,40.21,47.15,27.01,0.00,0.00,0.00,0.00,25.00,109.80,0.00,0.00
8.00,72.37,29.95,67.13,583.89,189.95,3.76,0.00,102.26,17.74,0.45,16.96,14.92,111.59,5.13,2.82,116.20,71.37,89.75,0.00,0.00,75.90,0.00,1.97,6.88,63.50,0.00,6.39,0.00,59.44,3.45,13.75,0.00,0.00,0.00,0.00,52.70,52.38,122.99,78.27,123.02,0.00,0.00,66.99,44.52,47.93,27.01,0.00,0.00,0.00,0.00,33.65,110.26,0.00,0.00
9.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,103.15,17.74,0.45,16.96,14.92,81.71,5.13,2.82,116.20,67.09,90.83,0.00,0.00,75.90,0.00,1.97,6.88,63.50,0.00,6.39,9.00,64.30,3.45,14.87,0.00,0.00,0.00,0.00,65.79,43.92,90.87,78.72,90.87,1.46,0.00,66.90,44.80,48.08,27.01,0.00,12.09,0.00,0.00,40.44,110.26,0.00,0.00
10.00,57.62,29.95,67.13,635.88,206.86,3.76,0.00,94.47,17.74,0.45,16.96,14.92,81.71,5.13,2.82,116.20,53.77,80.27,0.00,0.00,75.90,0.00,1.97,6.88,63.50,0.00,6.39,9.00,37.69,3.45,8.72,0.00,0.00,0.00,65.09,65.87,20.62,66.50,72.84,66.50,1.46,0.00,52.58,0.00,59.44,27.01,0.00,12.09,0.00,0.00,33.51,110.26,0.00,0.00
