"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,1.24,22.39,0.75,14.00,4.20,6.10,8.00,18.11,3.60,0.00,3.40,16.00,0.00,4.27,19.00,0.00,9.00,11.43,65.00,8.00,10.37,14.51,5.00,18.17,18.17,20.00,20.00,1.40,2.17,25.80,83.20,0.00,27.00,10.00,17.16,1.30,16.89,3.65,0.60,18.36,18.36,18.36,2.40,126.80,12.12,21.00,8.20,7.00,8.32,20.00,1.20,11.50,11.93,18.90,0.00,0.00,0.08,1.00,126.80,122.80,13.10,11.40,1.20,107.50,140.40,0.00,2.00,3.07,10.00,11.00,8.16,22.00,0.00,6.67
2.00,0.47,22.33,0.30,14.00,4.20,6.10,8.00,18.11,3.60,0.00,3.40,16.00,0.00,1.15,19.00,0.00,9.00,10.31,64.56,8.00,10.37,14.51,5.00,18.17,18.17,20.00,20.00,1.40,0.42,25.71,83.94,0.00,27.00,10.00,17.16,0.10,16.89,1.42,0.60,18.36,18.36,18.36,2.40,127.40,12.12,21.00,8.20,7.00,8.32,20.00,1.20,10.79,11.36,18.90,0.00,0.00,0.04,1.00,126.70,122.80,13.00,10.90,0.10,107.40,136.00,0.00,2.00,1.00,3.03,11.00,3.00,22.00,0.00,3.49
3.00,0.06,22.44,0.03,14.00,4.20,6.10,8.00,18.11,3.60,0.00,3.40,16.00,0.00,0.12,19.00,0.00,9.00,9.19,61.72,8.00,10.37,14.51,5.00,18.17,18.17,20.00,20.00,1.40,0.02,25.63,84.36,0.00,27.00,10.00,17.16,0.00,16.89,0.05,0.60,18.36,18.36,18.36,2.40,126.80,12.12,21.00,8.20,7.00,8.32,20.00,1.20,9.77,10.50,18.90,0.00,0.00,0.00,1.00,126.60,123.10,12.90,10.21,0.00,107.40,131.30,0.00,2.00,0.08,0.30,11.00,0.29,22.00,0.00,0.32
4.00,0.00,22.22,0.00,14.00,4.20,6.10,8.00,18.11,3.60,0.00,3.40,16.00,0.00,0.00,19.00,0.00,9.00,8.08,59.01,8.00,10.37,14.51,5.00,18.17,18.17,20.00,20.00,1.40,0.00,25.58,84.43,0.00,27.00,10.00,17.16,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,125.60,12.12,21.00,8.20,7.00,8.32,20.00,1.20,8.65,9.54,18.90,0.00,0.00,0.00,1.00,126.10,122.50,12.50,9.37,0.00,107.20,125.70,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.16
5.00,0.00,22.26,0.00,14.00,4.20,6.10,8.00,18.11,3.60,0.00,3.40,16.00,0.00,0.00,19.00,0.00,9.00,8.14,57.48,8.00,10.37,14.51,5.00,18.17,18.17,20.00,20.00,1.40,0.00,25.52,84.33,0.00,27.00,10.00,17.16,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,123.90,12.12,21.00,8.20,7.00,8.32,20.00,1.20,7.53,8.03,18.90,0.00,0.00,0.00,1.00,125.50,121.60,12.10,8.56,0.00,107.00,119.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,22.35,0.00,14.00,4.20,6.10,8.00,18.11,3.60,0.00,3.40,16.00,0.00,0.00,19.00,0.00,9.00,8.54,55.83,8.00,10.37,14.51,5.00,18.17,18.17,20.00,20.00,1.40,0.00,25.45,84.06,0.00,27.00,10.00,17.16,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,122.40,12.12,21.00,8.20,7.00,8.32,20.00,1.20,6.41,6.34,18.90,0.00,0.00,0.00,1.00,124.30,120.20,11.50,7.92,0.00,106.30,117.50,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,22.17,0.00,14.00,4.20,6.10,8.00,18.11,3.60,0.00,3.40,16.00,0.00,0.00,19.00,0.00,9.00,8.04,53.89,8.00,10.37,14.51,5.00,18.17,18.17,20.00,20.00,1.40,0.00,25.32,83.40,0.00,27.00,10.00,17.16,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,120.90,12.12,21.00,8.20,7.00,8.32,20.00,1.20,5.73,5.39,18.90,0.00,0.00,0.00,1.00,122.90,118.60,10.80,7.36,0.00,105.40,116.40,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,22.26,0.00,14.00,4.20,6.10,8.00,18.11,3.60,0.00,3.40,16.00,0.00,0.00,19.00,0.00,9.00,7.24,51.89,8.00,10.37,14.51,5.00,18.17,18.17,20.00,20.00,1.40,0.00,25.15,82.34,0.00,27.00,10.00,17.16,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,117.70,12.12,21.00,8.20,7.00,8.32,20.00,1.20,5.20,4.68,18.90,0.00,0.00,0.00,1.00,120.40,116.70,10.20,6.82,0.00,105.10,113.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,22.26,0.00,14.00,4.20,6.10,8.00,18.11,3.60,0.00,3.40,16.00,0.00,0.00,19.00,0.00,9.00,7.18,48.45,8.00,10.37,14.51,5.00,18.17,18.17,20.00,20.00,1.40,0.00,24.84,80.96,0.00,27.00,10.00,17.16,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,114.00,12.12,21.00,8.20,7.00,8.32,20.00,1.20,4.56,3.77,18.90,0.00,0.00,0.00,1.00,117.40,114.70,9.50,6.22,0.00,105.00,110.60,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,22.35,0.00,14.00,4.20,6.10,8.00,18.11,3.60,0.00,3.40,16.00,0.00,0.00,19.00,0.00,9.00,7.37,44.53,8.00,10.37,14.51,5.00,18.17,18.17,20.00,20.00,1.40,0.00,24.41,79.23,0.00,27.00,10.00,17.16,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,105.30,12.12,21.00,8.20,7.00,8.32,20.00,1.20,3.89,2.79,18.90,0.00,0.00,0.00,1.00,110.00,110.60,8.50,5.61,0.00,104.00,101.40,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
