"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,14.92,80.00,0.00,5.13,2.82,163.91,73.42,88.38,44.06,18.00,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,19.77,198.67,0.00,0.00,0.00,64.10,63.56,149.08,80.41,149.13,5.67,71.10,72.90,56.27,56.19,71.35,30.67,30.56,30.55,85.00,43.75,110.26,110.22,0.00
2.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,11.95,80.00,0.00,5.13,2.82,163.91,75.89,88.38,44.06,18.00,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,0.00,192.40,0.00,67.50,0.00,35.98,0.00,139.71,80.41,139.75,5.67,70.84,60.21,52.11,60.35,71.35,30.67,30.56,30.55,85.00,84.00,110.26,110.22,0.00
3.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,11.95,80.00,0.00,5.13,2.82,163.91,80.36,88.38,44.06,32.46,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,12.79,183.09,0.00,38.27,0.00,24.16,24.16,143.91,75.81,143.96,5.67,68.22,47.68,52.53,59.93,71.35,30.67,30.56,30.55,85.09,83.60,110.26,110.22,0.00
4.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,11.95,80.00,0.00,5.13,2.82,163.91,88.83,88.38,44.06,32.46,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,12.03,179.27,0.00,26.80,20.62,20.62,20.62,147.62,110.49,147.67,5.67,67.01,46.39,52.61,59.84,71.35,30.67,30.56,30.55,81.62,79.53,110.26,110.22,0.00
5.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,11.95,80.00,0.00,5.13,2.82,163.91,92.56,88.38,44.06,32.46,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,0.00,182.95,0.00,21.75,24.37,24.38,21.75,184.17,138.83,184.23,5.67,71.91,52.90,52.12,60.34,71.35,30.67,30.56,30.55,84.20,80.00,110.26,110.22,0.00
6.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,11.95,80.00,0.00,5.13,2.82,163.91,105.02,88.38,44.06,32.46,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,17.84,224.79,0.00,23.30,67.10,67.88,23.30,184.17,197.14,184.23,5.67,74.91,56.31,52.11,60.35,71.35,30.67,30.56,30.55,87.12,27.18,110.26,110.22,0.00
7.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,14.40,80.00,0.00,5.13,2.82,163.91,112.36,88.38,44.06,18.00,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,0.00,144.33,144.33,22.00,43.52,62.76,22.00,184.17,153.29,184.23,5.67,74.91,56.31,52.13,60.33,71.35,30.67,30.56,30.55,84.49,79.95,110.26,110.22,0.00
8.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,14.92,98.26,0.00,5.13,2.82,163.91,112.36,88.38,44.06,18.00,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,19.77,164.18,164.16,23.30,67.10,67.88,23.30,184.17,136.79,184.23,5.67,74.91,76.30,52.11,60.35,71.35,30.67,30.56,30.55,87.12,84.00,110.26,110.22,0.00
9.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,14.92,133.70,0.00,5.13,2.82,163.91,112.36,88.38,44.06,18.00,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,19.77,193.88,193.71,23.30,67.10,67.88,23.30,184.17,136.79,184.23,5.67,74.91,76.30,56.24,65.40,71.35,30.67,30.56,30.55,87.12,84.00,110.26,110.22,0.00
10.00,78.57,29.95,67.13,643.66,209.39,9.09,6.63,110.37,19.19,3.75,33.96,14.92,132.88,0.00,5.13,2.82,163.91,112.36,88.38,44.06,18.00,210.00,16.16,0.00,6.88,87.23,0.00,6.39,9.98,0.00,0.00,19.77,193.79,193.62,23.30,67.10,67.88,23.30,184.17,136.79,184.23,5.67,74.91,76.30,55.72,64.84,71.35,30.67,30.56,30.55,87.12,84.00,110.26,110.22,0.00
