"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,649.93,213.30,8.95,5.03,111.35,19.36,3.72,39.58,0.00,143.56,8.91,7.24,165.35,113.35,133.88,44.45,36.54,199.99,13.00,2.77,6.88,88.00,16.34,6.39,0.00,49.40,10.21,11.53,230.47,230.21,54.17,27.37,66.38,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,67.10,0.00,0.00,0.00,87.88,84.00,110.50,111.19
2.00,78.57,30.22,67.73,649.93,213.30,8.95,5.03,111.35,19.36,3.72,39.58,0.00,93.04,8.91,7.24,165.35,113.35,133.88,44.45,36.54,199.99,13.00,2.77,6.88,88.00,16.34,6.39,0.00,49.40,10.21,11.53,230.47,230.21,54.17,27.37,66.38,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,67.10,0.00,0.00,0.00,87.88,84.00,110.50,111.19
3.00,78.57,30.22,67.73,649.93,213.30,8.95,5.03,111.35,19.36,3.72,39.58,0.00,39.25,8.91,7.24,165.35,113.35,133.88,44.45,36.54,199.99,13.00,2.77,6.88,88.00,16.34,6.39,0.00,36.62,10.21,8.54,230.47,230.21,51.78,0.00,65.68,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,67.10,0.00,0.00,0.00,87.88,84.00,110.50,109.92
4.00,78.57,30.22,67.73,649.93,213.30,8.95,5.03,111.35,19.36,3.72,39.58,0.00,39.06,5.38,7.24,165.35,113.35,133.88,44.45,36.54,199.99,13.00,2.77,6.88,88.00,16.34,6.39,0.00,34.51,10.21,8.05,230.47,230.21,51.78,0.00,65.68,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,67.10,0.00,0.00,0.00,87.88,84.00,110.50,107.31
5.00,78.57,30.22,67.73,649.93,213.30,8.95,5.03,111.35,19.36,3.72,39.58,0.00,36.45,4.76,7.24,165.35,113.35,133.88,44.45,36.54,199.99,13.00,2.77,6.88,88.00,16.34,6.39,0.00,35.63,10.21,8.31,230.47,230.21,26.66,0.00,31.00,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,67.10,0.00,0.00,0.00,87.88,84.00,110.50,23.63
6.00,78.57,30.22,67.73,649.93,213.30,8.95,5.03,111.35,19.36,3.72,39.58,0.00,36.12,6.42,7.24,165.35,113.35,133.88,44.45,36.54,199.99,13.00,2.77,6.88,88.00,16.34,6.39,0.00,34.64,10.21,8.08,230.47,230.21,27.96,0.00,27.96,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,67.10,0.00,0.00,0.00,87.88,84.00,110.50,22.32
7.00,78.57,30.22,67.73,649.93,213.30,8.95,5.03,111.35,19.36,3.72,39.58,0.00,40.44,4.94,7.24,165.35,113.35,133.88,44.45,36.54,199.99,13.00,2.77,6.88,88.00,16.34,6.39,0.00,0.00,10.21,0.00,230.47,230.21,48.10,0.00,64.38,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,67.10,0.00,0.00,0.00,87.88,84.00,110.50,102.80
8.00,78.57,30.22,67.73,649.93,213.30,8.95,5.03,111.35,19.36,3.72,39.58,0.00,37.70,4.76,7.24,165.35,113.35,133.88,44.45,36.54,199.99,13.00,2.77,6.88,88.00,16.34,6.39,0.00,0.00,10.21,0.00,230.47,230.21,47.57,0.00,64.15,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,67.10,0.00,0.00,0.00,87.88,84.00,110.50,99.77
9.00,78.57,30.22,67.73,649.93,213.30,8.95,5.03,111.35,19.36,3.72,39.58,0.00,38.94,8.91,7.24,165.35,113.35,133.88,44.45,36.54,199.99,13.00,2.77,6.88,88.00,16.34,6.39,0.00,0.00,10.21,0.00,230.47,230.21,50.43,0.00,65.24,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,67.10,0.00,0.00,0.00,87.88,84.00,110.50,105.58
10.00,78.57,30.22,67.73,649.93,213.30,8.95,5.03,111.35,19.36,3.72,39.58,0.00,43.02,8.91,7.24,165.35,113.35,133.88,44.45,36.54,199.99,13.00,2.77,6.88,88.00,16.34,6.39,0.00,31.46,10.21,7.34,230.47,230.21,65.40,0.00,52.07,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,67.10,0.00,0.00,0.00,87.88,84.00,110.50,111.19
