"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.82,0.10,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,2.23,19.00,0.00,8.00,1.29,7.37,7.50,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.90,15.03,49.41,3.36,24.50,20.00,18.46,1.53,17.88,0.40,0.00,20.00,20.00,20.00,1.20,106.64,12.83,22.00,8.00,9.00,6.33,20.00,2.40,3.88,4.49,19.00,0.07,1.00,69.77,96.06,6.00,5.10,1.17,60.99,121.38,0.00,2.00,2.38,5.19,11.00,2.70,22.00,0.03,3.20
2.00,0.00,23.67,0.00,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,0.75,19.00,0.00,8.00,1.42,11.36,8.00,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.24,15.40,48.13,3.36,24.50,20.00,18.46,0.12,17.88,0.00,0.00,20.00,20.00,20.00,1.20,95.56,12.83,22.00,8.00,9.00,6.33,20.00,2.40,3.04,3.70,18.90,0.04,1.00,66.81,91.87,5.70,4.49,0.07,60.90,105.17,0.00,2.00,0.18,0.35,11.00,0.17,22.00,0.02,1.73
3.00,0.00,23.76,0.00,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,0.17,19.00,0.00,8.00,1.55,15.03,8.00,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.04,15.85,46.75,3.36,24.90,20.00,18.46,0.00,17.88,0.00,0.00,20.00,20.00,20.00,1.20,83.55,12.83,22.00,8.00,9.00,6.33,20.00,2.40,2.27,3.10,19.00,0.00,1.00,63.59,87.33,5.30,3.97,0.00,60.69,87.57,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.79,0.00,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,0.00,19.00,0.00,8.00,1.64,17.70,8.00,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,15.25,45.47,3.36,24.80,20.00,18.46,0.00,17.88,0.00,0.00,20.00,20.00,20.00,1.20,72.47,12.83,22.00,8.00,9.00,6.33,20.00,2.40,1.71,3.09,19.00,0.00,1.00,60.63,83.15,4.90,3.73,0.00,60.27,71.36,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.94,0.00,14.00,4.20,6.00,11.47,19.14,3.48,0.40,3.10,16.00,0.00,0.00,19.00,0.00,8.00,1.74,17.60,8.00,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,14.38,44.49,3.36,25.30,20.00,18.46,0.00,17.88,0.00,0.00,20.00,20.00,20.00,1.20,64.16,12.83,22.00,8.00,9.00,6.33,20.00,2.40,1.31,3.09,18.90,0.00,1.00,58.42,80.04,4.50,3.52,0.00,59.99,59.30,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.86,0.00,14.00,4.20,6.00,11.47,19.14,1.60,0.40,3.10,16.00,0.00,0.00,19.00,0.00,8.00,1.97,17.37,8.00,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,13.87,43.47,3.36,25.40,20.00,18.46,0.00,17.88,0.00,0.00,20.00,20.00,20.00,1.20,59.18,12.83,22.00,8.00,9.00,6.33,20.00,2.40,1.40,3.12,18.90,0.00,1.00,57.48,78.84,4.50,3.38,0.00,58.24,53.52,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,23.67,0.00,14.00,4.20,6.00,11.47,19.14,1.60,0.40,3.10,16.00,0.00,0.00,19.00,0.00,8.00,2.20,17.14,8.00,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,13.45,41.22,3.36,25.40,20.00,18.46,0.00,17.88,0.00,0.00,20.00,20.00,20.00,1.20,48.21,12.83,22.00,8.00,9.00,6.33,20.00,2.40,1.42,3.12,18.90,0.00,1.00,55.41,76.21,4.50,3.19,0.00,55.88,40.82,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.66,0.00,14.00,4.20,6.00,11.47,19.14,1.65,0.40,3.10,16.00,0.00,0.00,19.00,0.00,8.00,2.30,17.04,8.00,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,13.30,38.97,3.36,25.40,20.00,18.46,0.00,17.88,0.00,0.00,20.00,20.00,20.00,1.20,37.25,12.83,22.00,8.00,9.00,6.33,20.00,2.40,1.24,3.02,18.90,0.00,1.00,53.35,73.58,4.10,2.90,0.00,53.82,28.11,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,23.83,0.00,14.00,4.20,6.00,11.47,19.14,1.65,0.40,3.10,16.00,0.00,0.00,19.00,0.00,8.00,2.15,15.91,8.00,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,13.22,37.94,3.36,25.40,20.00,18.46,0.00,17.88,0.00,0.00,20.00,20.00,20.00,1.20,32.27,12.83,22.00,8.00,9.00,6.33,20.00,2.40,1.13,3.00,18.90,0.00,1.00,52.40,72.39,3.40,2.59,0.00,51.79,22.34,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.73,0.00,14.00,4.20,6.00,11.47,19.14,1.65,0.40,3.10,16.00,0.00,0.00,19.00,0.00,8.00,2.29,15.12,8.00,10.00,14.97,5.00,19.24,19.24,19.44,19.44,1.40,0.00,12.79,36.05,3.36,25.50,20.00,18.46,0.00,17.88,0.00,0.00,20.00,20.00,20.00,1.20,25.38,12.83,22.00,8.00,9.00,6.33,20.00,2.40,1.20,3.24,18.90,0.00,1.00,50.13,69.68,3.00,2.26,0.00,49.30,14.22,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
