"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.98,27.31,67.13,643.66,209.39,6.19,1.02,87.86,15.98,1.15,26.40,14.92,117.89,0.00,5.13,2.82,132.50,85.44,65.00,30.81,34.48,91.36,26.66,3.90,6.88,72.40,0.00,6.39,9.00,57.95,4.43,13.40,189.68,189.53,30.95,46.44,30.95,30.95,140.98,150.87,141.03,3.02,67.01,45.00,36.63,42.09,43.33,12.01,12.01,12.01,83.52,34.40,110.26,0.00,127.23
2.00,65.98,27.31,67.13,643.66,209.39,6.19,1.02,87.86,15.98,1.15,26.40,14.92,121.33,0.00,5.13,2.82,132.50,83.92,65.00,30.81,34.48,91.36,26.66,3.90,6.88,72.40,0.00,6.39,9.00,51.63,4.43,11.94,186.38,186.26,40.77,23.46,40.87,23.47,135.51,144.65,135.55,3.95,67.01,45.00,35.62,40.05,43.33,16.81,16.79,16.79,85.16,29.53,110.26,0.00,127.84
3.00,65.98,27.31,67.13,643.66,209.39,6.19,1.02,87.86,15.98,1.15,26.40,14.92,133.83,0.00,5.13,2.82,132.50,73.52,65.00,30.81,34.48,91.36,26.66,3.90,6.88,72.40,0.00,6.39,9.00,52.53,4.43,12.15,186.65,186.52,29.61,29.47,41.41,29.61,142.44,152.53,142.48,4.18,68.09,32.23,35.67,41.06,43.33,18.00,17.97,17.97,86.64,28.00,110.26,0.00,131.72
4.00,65.98,27.31,67.13,643.66,209.39,6.19,1.02,87.86,15.98,1.15,26.40,14.92,130.28,0.00,5.13,2.82,132.50,72.58,65.00,30.81,34.48,91.36,26.66,3.90,6.88,72.40,0.00,6.39,9.00,51.31,4.43,11.87,186.26,186.13,41.62,22.33,41.74,22.33,141.70,151.69,141.75,4.01,67.01,30.93,34.80,39.14,43.33,17.12,17.10,17.10,86.29,26.01,110.26,0.00,130.60
5.00,70.15,29.03,67.13,643.66,209.39,6.19,1.02,87.86,15.98,1.15,26.40,14.92,134.02,0.00,5.13,2.82,132.50,71.83,65.00,30.81,34.48,91.36,26.66,3.90,6.88,72.40,0.00,6.39,9.00,52.31,4.43,12.10,192.52,192.36,28.68,41.83,42.11,0.00,151.12,162.30,151.17,2.66,0.00,66.99,39.15,49.39,43.33,0.00,30.56,0.00,35.84,54.45,110.26,0.00,131.32
6.00,65.98,27.31,67.13,643.66,209.39,6.19,1.02,87.59,15.98,1.15,26.40,14.92,131.47,0.00,5.13,2.82,132.50,71.12,65.00,30.81,34.48,91.36,26.66,3.90,6.88,72.40,0.00,6.39,9.00,51.81,4.43,11.98,185.97,185.85,36.89,42.54,27.21,27.21,141.10,151.00,141.14,2.66,0.00,76.30,35.49,39.89,43.33,0.00,30.56,0.00,83.61,23.42,110.26,0.00,129.15
7.00,65.98,27.31,67.13,643.66,209.39,6.19,1.02,85.39,15.98,1.15,26.40,14.92,128.03,0.00,5.13,2.82,132.50,69.28,65.00,30.81,34.48,91.36,26.66,3.90,6.88,72.40,0.00,6.39,9.00,50.87,4.43,11.77,184.95,184.84,0.00,40.37,40.87,40.87,138.65,148.22,138.69,3.25,0.00,76.30,35.54,41.43,43.33,13.22,13.22,13.22,81.91,20.62,110.26,0.00,126.41
8.00,65.98,27.31,67.13,643.66,209.39,6.19,1.02,81.92,15.98,1.15,26.40,14.92,130.30,0.00,5.13,2.82,132.50,68.48,65.00,30.81,34.48,91.36,26.66,3.90,6.88,72.40,0.00,6.39,9.00,48.88,4.43,11.31,182.95,182.85,53.96,22.94,35.21,22.94,148.61,159.50,148.67,2.25,0.00,76.30,35.22,39.49,43.33,0.00,24.29,0.00,68.65,22.08,110.26,0.00,126.72
9.00,60.95,29.95,67.13,643.66,209.39,6.19,1.02,86.82,15.98,1.15,26.40,14.92,126.37,0.00,5.13,2.82,132.50,66.21,65.00,30.81,34.48,91.36,26.66,3.90,6.88,72.40,0.00,6.39,9.00,55.67,4.43,12.88,185.16,185.04,37.32,36.96,0.00,67.33,153.86,165.34,153.91,1.51,0.00,57.80,32.55,35.77,43.33,0.00,12.84,0.00,25.99,27.37,110.26,0.00,124.28
10.00,70.85,29.32,67.13,643.66,209.39,6.19,1.02,81.95,15.98,1.15,26.40,14.92,122.40,0.00,5.13,2.82,132.50,63.62,65.00,30.81,34.48,91.36,26.66,3.90,6.88,72.40,0.00,6.39,9.00,31.30,4.43,7.24,182.53,182.43,24.98,24.95,0.00,0.00,153.16,164.57,153.21,1.34,0.00,0.00,37.68,46.10,43.33,0.00,10.31,0.00,29.16,33.54,110.26,0.00,121.99
