"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,68.32,29.69,67.13,435.40,141.64,7.98,8.37,96.45,16.68,0.63,0.00,14.92,90.41,5.13,2.82,125.00,76.70,97.94,21.75,4.12,101.91,0.00,3.09,6.88,68.30,6.39,0.00,85.48,3.45,19.77,0.00,0.00,24.01,56.11,56.68,37.65,160.27,172.36,160.33,0.00,0.00,67.01,46.01,36.17,42.00,0.00,0.00,0.00,25.00,25.00,104.64,0.00,125.81
2.00,68.32,29.95,67.13,435.40,141.64,7.98,8.37,90.14,16.68,0.63,0.00,14.92,81.71,5.13,2.82,125.00,75.16,90.26,21.75,4.12,101.91,0.00,3.09,6.88,68.30,6.39,0.00,85.48,3.45,19.77,0.00,0.00,35.71,35.57,63.73,0.00,142.09,152.13,142.13,0.00,0.00,67.01,45.94,36.24,42.00,0.00,0.00,0.00,25.00,25.00,108.81,0.00,121.55
3.00,68.32,29.95,67.13,435.40,141.64,7.98,8.37,81.50,16.68,0.63,0.00,14.92,81.71,5.13,2.82,125.00,75.00,79.74,21.75,4.12,101.91,0.00,3.09,6.88,68.30,6.39,0.00,85.48,3.45,19.77,0.00,0.00,35.60,62.46,35.60,0.00,119.18,126.37,119.20,0.00,0.00,67.01,45.95,36.23,42.00,0.00,0.00,0.00,25.00,25.00,110.15,0.00,118.36
4.00,68.32,29.95,67.13,435.40,141.64,7.98,8.37,75.30,16.68,0.63,0.00,14.92,81.36,5.13,2.82,125.00,73.98,72.20,21.75,4.12,101.91,0.00,3.09,6.88,68.30,6.39,0.00,81.77,3.45,18.91,0.00,0.00,64.94,20.62,48.96,0.00,102.83,108.97,102.84,0.00,0.00,67.01,45.96,36.22,42.00,0.00,0.00,0.00,25.00,25.00,109.30,0.00,115.51
5.00,66.48,29.95,67.13,435.40,141.64,7.98,8.37,71.24,16.68,0.63,0.00,14.92,76.75,5.13,2.82,125.00,73.55,67.26,21.75,4.12,101.91,0.00,3.09,6.88,68.30,6.39,0.00,70.48,3.45,16.30,0.00,0.00,48.88,64.05,20.62,0.00,93.09,99.07,93.09,0.00,0.00,67.01,47.99,34.18,42.00,0.00,0.00,0.00,25.00,25.00,110.26,0.00,114.20
6.00,66.33,29.95,67.13,435.40,141.64,7.98,8.37,68.42,16.68,0.63,0.00,14.92,78.83,5.13,2.82,125.00,73.79,63.83,21.75,18.00,101.91,0.00,3.09,6.88,68.30,6.39,0.00,66.68,3.45,15.42,0.00,0.00,52.37,52.14,29.04,0.00,139.71,0.00,139.76,0.00,0.00,67.01,45.00,32.30,42.00,0.00,0.00,0.00,25.00,25.00,110.26,0.00,115.12
7.00,65.82,29.95,67.13,435.40,141.64,7.98,8.37,67.75,16.68,0.63,0.00,14.92,78.30,5.13,2.82,125.00,73.51,63.02,21.75,4.12,101.91,0.00,3.09,6.88,68.30,6.39,0.00,62.05,3.45,14.35,0.00,0.00,20.62,47.83,65.10,0.00,138.64,0.00,138.68,0.00,0.00,67.01,44.74,31.07,42.00,0.00,0.00,0.00,25.00,25.00,110.26,0.00,114.98
8.00,65.36,29.95,67.13,435.40,141.64,7.98,8.37,66.32,16.68,0.63,0.00,14.92,80.81,5.13,2.82,125.00,73.85,61.28,21.75,4.12,101.91,0.00,3.09,6.88,68.30,6.39,0.00,61.21,3.45,14.16,0.00,0.00,47.90,20.62,65.03,0.00,141.37,0.00,141.42,0.00,0.00,67.01,44.48,30.22,42.00,0.00,0.00,0.00,25.00,25.00,110.26,0.00,116.44
9.00,66.51,29.95,67.13,435.40,141.64,7.98,8.37,66.60,16.68,0.63,0.00,14.92,84.72,5.13,2.82,125.00,74.30,61.62,21.75,4.12,101.91,0.00,3.09,6.88,68.30,6.39,0.00,62.54,3.45,14.47,0.00,0.00,64.81,48.12,20.62,0.00,146.63,0.00,146.68,0.00,0.00,67.01,45.12,32.47,42.00,0.00,0.00,0.00,25.00,25.00,110.26,0.00,118.18
10.00,66.64,29.95,67.13,435.40,141.64,7.98,8.37,65.05,16.68,0.63,0.00,14.92,86.46,5.13,2.82,125.00,74.47,59.73,21.75,4.12,101.91,0.00,3.09,6.88,68.30,6.39,0.00,62.34,3.45,14.42,0.00,0.00,35.27,35.15,63.13,0.00,149.18,0.00,149.23,0.00,0.00,67.01,45.09,32.42,42.00,0.00,0.00,0.00,25.00,25.00,110.26,0.00,119.04
11.00,66.35,29.95,67.13,435.40,141.64,7.98,8.37,64.76,16.68,0.63,0.00,14.92,86.44,5.13,2.82,125.00,74.13,59.38,21.75,4.12,101.91,0.00,3.09,6.88,68.30,6.39,0.00,62.94,3.45,14.56,0.00,0.00,35.27,35.15,63.13,0.00,150.31,0.00,150.36,0.00,0.00,67.01,45.11,32.48,42.00,0.00,0.00,0.00,25.00,25.00,110.26,0.00,118.85
