"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.03,29.95,67.13,592.82,192.86,3.76,0.00,51.66,17.56,0.45,18.87,14.92,57.84,5.13,2.82,124.78,64.90,31.88,0.00,4.12,70.28,0.00,1.97,6.88,43.67,0.00,6.39,9.00,16.49,3.45,3.81,0.00,0.00,0.00,66.97,52.14,52.14,66.50,72.84,0.00,1.46,0.00,0.00,45.96,40.55,32.75,0.00,12.09,0.00,0.00,54.99,91.92,0.00,0.00
2.00,60.24,29.95,67.13,635.88,206.86,3.76,0.00,76.75,17.56,0.45,18.87,14.92,66.94,5.13,2.82,124.78,68.66,62.41,0.00,4.68,70.28,0.00,1.97,6.88,43.67,0.00,6.39,9.00,49.44,3.45,11.43,0.00,0.00,0.00,61.71,62.44,30.49,72.33,76.15,72.33,1.46,0.00,0.00,66.53,0.00,32.75,0.00,12.09,0.00,0.00,80.60,66.31,0.00,0.00
3.00,61.15,29.95,67.13,635.88,206.86,3.76,0.00,88.67,17.56,0.45,18.87,14.92,67.50,5.13,2.82,124.78,65.40,76.92,0.00,22.23,70.28,0.00,1.97,6.88,43.67,0.00,6.39,9.00,82.51,3.45,19.08,0.00,0.00,0.00,38.33,64.07,63.53,121.25,81.22,121.28,1.46,0.00,0.00,59.22,0.00,32.75,0.00,12.09,0.00,0.00,81.85,55.47,0.00,0.00
4.00,68.28,29.95,67.13,635.88,206.86,3.76,0.00,85.68,17.56,0.45,18.87,14.92,59.71,5.13,2.82,124.78,66.13,73.27,0.00,25.08,70.28,0.00,1.97,6.88,43.67,0.00,6.39,9.00,65.53,3.45,15.16,0.00,0.00,0.00,0.00,67.29,66.74,101.67,75.62,101.68,1.46,0.00,0.00,45.51,36.56,32.75,0.00,12.09,0.00,0.00,85.00,49.20,0.00,0.00
5.00,71.15,29.95,67.13,635.88,206.86,3.76,0.00,91.38,17.56,0.45,18.87,14.92,74.02,5.13,2.82,124.78,67.30,80.22,0.00,21.35,70.28,0.00,1.97,6.88,43.67,0.00,6.39,9.00,74.21,3.45,17.17,0.00,0.00,0.00,66.12,66.90,20.62,107.34,87.78,107.35,1.46,0.00,0.00,47.18,42.16,32.75,0.00,12.09,0.00,0.00,85.00,53.93,0.00,0.00
6.00,72.85,29.95,67.13,635.88,206.86,3.76,0.00,93.13,17.56,0.45,18.87,14.92,75.74,5.13,2.82,124.78,74.74,82.34,0.00,19.57,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,78.37,3.45,18.13,0.00,0.00,0.00,66.06,66.84,20.66,113.53,87.88,113.55,1.46,0.00,0.00,47.76,45.89,32.75,0.00,12.09,0.00,0.00,85.00,56.13,0.00,0.00
7.00,73.99,29.95,67.13,635.88,206.86,3.76,0.00,95.25,17.56,0.45,18.87,14.92,77.54,5.13,2.82,124.78,76.57,84.92,0.00,21.67,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,81.97,3.45,18.96,0.00,0.00,0.00,64.54,48.37,48.37,120.87,81.23,120.89,1.46,0.00,0.00,47.08,49.47,32.75,0.00,12.09,0.00,0.00,85.00,79.24,0.00,0.00
8.00,75.07,29.95,67.13,635.88,206.86,3.76,0.00,97.36,17.56,0.45,18.87,14.92,74.32,5.13,2.82,124.78,70.35,87.49,0.00,17.82,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,84.76,3.45,19.61,0.00,0.00,0.00,67.10,41.78,41.78,122.97,75.28,122.99,1.46,0.00,0.00,52.53,47.70,32.75,0.00,12.09,0.00,0.00,85.00,93.98,0.00,0.00
9.00,74.02,29.95,67.13,635.88,206.86,3.76,0.00,95.53,17.56,0.45,18.87,14.92,70.50,5.13,2.82,124.78,74.77,85.27,0.00,25.17,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,82.25,3.45,19.03,0.00,0.00,0.00,65.92,31.08,66.15,113.81,77.13,113.83,1.46,0.00,0.00,46.49,50.00,32.75,0.00,12.09,0.00,0.00,85.00,78.55,0.00,0.00
10.00,73.50,29.95,67.13,635.88,206.86,3.76,0.00,98.60,17.56,0.45,18.87,14.92,67.39,5.13,2.82,124.78,68.95,88.99,0.00,25.86,70.28,17.17,1.97,6.88,43.67,0.00,6.39,9.00,81.15,3.45,18.77,0.00,0.00,0.00,63.82,30.70,64.04,100.01,87.36,100.02,2.03,0.00,0.00,46.70,47.76,32.75,10.40,10.40,0.00,0.00,85.00,61.87,0.00,0.00
