"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,4.15,22.00,8.91,14.00,4.20,0.00,8.00,17.61,1.78,0.40,2.70,14.00,17.34,16.86,16.05,0.00,8.00,11.83,19.51,8.00,10.08,12.66,5.00,17.67,17.67,17.84,17.84,1.40,12.11,6.59,23.80,3.51,24.00,17.84,16.94,138.60,16.46,22.87,0.60,17.84,17.84,17.84,1.20,65.68,11.78,17.84,8.00,10.70,7.73,18.89,2.40,5.07,5.60,18.90,0.77,2.00,41.22,62.86,6.20,3.52,92.60,32.05,57.70,0.40,2.00,71.40,226.80,11.00,183.90,22.00,0.31,12.85
2.00,4.58,21.78,7.64,14.00,4.20,0.00,8.00,17.61,1.78,0.40,2.70,14.00,15.97,16.01,16.05,0.00,8.00,13.59,23.03,8.00,10.08,12.66,5.00,17.67,17.67,17.84,17.84,1.40,11.58,6.91,27.27,3.51,24.10,17.84,16.94,114.20,16.46,23.41,0.60,17.84,17.84,17.84,1.20,65.50,11.78,17.84,8.00,10.70,7.73,18.89,2.40,5.58,5.72,18.90,0.77,2.00,48.55,55.87,7.30,4.36,88.60,33.89,77.53,0.40,2.00,67.50,201.60,11.00,178.20,22.00,0.29,15.04
3.00,3.69,21.91,6.90,14.00,4.20,0.00,8.00,17.61,1.78,0.40,2.70,14.00,15.98,15.21,16.05,0.00,8.00,15.06,26.05,8.00,10.08,12.66,5.00,17.67,17.67,17.84,17.84,1.40,10.78,7.10,29.94,3.51,24.00,17.84,16.94,96.20,16.46,15.32,0.60,17.84,17.84,17.84,1.20,100.61,11.78,17.84,8.00,10.70,7.73,18.89,2.40,5.60,5.85,18.90,0.77,2.00,50.68,57.97,7.90,4.96,78.50,37.54,101.83,0.30,2.00,64.00,191.00,11.00,169.40,22.00,0.28,6.26
4.00,3.08,21.92,6.15,14.00,4.20,0.00,8.00,17.61,1.78,0.40,2.70,14.00,16.27,14.22,16.05,0.00,8.00,15.64,27.53,8.00,10.08,12.66,5.00,17.67,17.67,17.84,17.84,1.40,9.75,6.87,30.19,3.51,24.10,17.84,16.94,77.90,16.46,16.60,0.60,17.84,17.84,17.84,1.20,104.36,11.78,17.84,8.00,10.70,7.73,18.89,2.40,5.41,3.25,18.90,0.65,2.00,52.31,57.39,8.10,4.84,55.30,40.58,106.78,0.20,2.00,64.50,169.50,11.00,155.30,22.00,0.25,9.39
5.00,2.74,21.84,5.41,14.00,4.20,0.00,8.00,17.61,1.78,0.40,2.70,14.00,15.20,12.95,16.05,0.00,8.00,16.00,29.08,8.00,10.08,12.66,5.00,17.67,17.67,17.84,17.84,1.40,8.47,6.80,30.53,3.51,24.00,17.84,16.94,51.80,16.46,12.70,0.60,17.84,17.84,17.84,1.20,118.36,11.78,17.84,8.00,10.70,7.73,18.89,2.40,4.62,1.26,18.90,0.63,2.00,52.44,66.87,7.70,4.70,26.10,42.13,120.49,0.20,2.00,63.60,150.80,11.00,106.00,22.00,0.22,5.93
6.00,1.56,21.95,4.67,14.00,4.20,0.00,8.00,17.61,1.78,0.40,2.70,14.00,12.88,11.21,16.05,0.00,8.00,15.73,30.82,8.00,10.08,12.66,5.00,17.67,17.67,17.84,17.84,1.40,6.99,7.20,31.09,3.51,24.00,17.84,16.94,24.40,16.46,10.77,0.60,17.84,17.84,17.84,1.20,120.17,11.78,17.84,8.00,10.70,7.73,18.89,2.40,3.83,0.00,18.90,0.59,2.00,51.77,56.57,7.20,4.45,15.20,44.27,127.53,0.10,2.00,53.30,91.20,11.00,79.30,22.00,0.19,4.98
7.00,0.00,21.97,3.93,14.00,4.20,0.00,8.00,17.61,1.78,0.40,2.70,14.00,9.47,8.97,16.05,0.00,8.00,15.43,31.96,8.00,10.08,12.66,5.00,17.67,17.67,17.84,17.84,1.40,5.35,7.77,31.82,3.51,24.20,17.84,16.94,16.40,16.46,8.59,0.60,17.84,17.84,17.84,1.20,117.44,11.78,17.84,8.00,10.70,7.73,18.89,2.40,2.84,0.00,19.00,0.50,2.00,49.10,56.78,6.90,4.21,9.00,48.42,127.26,0.10,1.92,44.20,56.80,11.00,89.40,22.00,0.15,3.71
8.00,0.00,21.78,3.18,14.00,4.20,0.00,8.00,17.61,1.78,0.40,2.70,14.00,6.12,7.01,16.05,0.00,8.00,15.03,31.40,8.00,10.08,12.66,5.00,17.67,17.67,17.84,17.84,1.40,4.10,8.81,33.04,3.51,24.20,17.84,16.94,10.00,16.46,8.79,0.60,17.84,17.84,17.84,1.20,120.08,11.78,17.84,8.00,10.70,7.73,18.89,2.40,1.96,0.00,19.00,0.36,2.00,47.13,58.55,6.60,4.00,3.10,51.76,130.05,0.10,2.00,24.90,18.50,11.00,56.00,22.00,0.12,5.47
9.00,0.00,21.80,2.44,14.00,4.20,0.00,8.00,17.61,1.78,0.40,2.70,14.00,2.80,5.41,16.05,0.00,8.00,14.42,31.29,8.00,10.08,12.66,5.00,17.67,17.67,17.84,17.84,1.40,3.04,9.65,34.05,3.51,24.40,17.84,16.94,9.20,16.46,7.25,0.60,17.84,17.84,17.84,1.20,121.83,11.78,17.84,8.00,10.70,7.73,18.89,2.40,1.17,0.00,19.00,0.31,2.00,47.46,59.84,6.10,3.76,3.40,52.91,131.42,0.10,2.00,13.00,10.60,11.00,56.20,22.00,0.08,5.00
10.00,0.00,21.85,1.70,14.00,4.20,0.00,8.00,17.61,1.78,0.40,2.70,14.00,0.14,3.43,16.05,0.00,8.00,13.23,32.62,8.00,10.08,12.66,5.00,17.67,17.67,17.84,17.84,1.40,1.77,9.84,34.38,3.51,24.30,17.84,16.94,4.00,16.46,4.42,0.60,17.84,17.84,17.84,1.20,120.92,11.78,17.84,8.00,10.70,7.73,18.89,2.40,0.58,0.00,19.00,0.21,2.00,47.69,59.78,5.60,3.41,4.30,53.95,128.51,0.10,2.00,7.50,0.00,11.00,25.80,22.00,0.05,2.91
