"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,22.97,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,0.00,0.00,0.00,19.00,0.00,7.20,6.14,4.00,8.00,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,5.00,20.61,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,40.00,12.47,20.00,8.00,0.00,8.10,20.00,2.40,5.61,2.81,18.00,0.00,0.00,3.00,3.70,0.60,0.99,0.00,10.00,56.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
2.00,0.00,23.32,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,0.00,0.00,0.00,19.00,0.00,7.20,6.20,3.70,8.00,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,4.90,19.62,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,37.00,12.47,20.00,8.00,0.00,8.10,20.00,2.40,5.08,2.77,18.00,0.00,0.00,3.10,4.70,0.59,0.89,0.00,10.00,46.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
3.00,0.00,23.15,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,0.00,0.00,0.00,19.00,0.00,7.20,5.96,3.00,8.00,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,4.70,18.38,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,36.00,12.47,20.00,8.00,0.00,8.10,20.00,2.40,4.46,2.39,18.00,0.00,0.00,3.20,5.80,0.53,0.79,0.00,10.00,35.40,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
4.00,0.00,23.25,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,0.00,0.00,0.00,19.00,0.00,7.20,5.22,2.30,7.90,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,4.50,17.46,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,35.90,12.47,20.00,8.00,0.00,8.10,20.00,2.40,3.91,1.72,18.00,0.00,0.00,3.20,6.80,0.42,0.67,0.00,10.00,24.70,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5.00,0.00,23.12,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,0.00,0.00,0.00,19.00,0.00,7.20,4.04,1.90,7.90,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,4.30,16.77,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,28.60,12.47,20.00,8.00,0.00,8.10,20.00,2.40,3.38,1.06,18.00,0.00,0.00,3.70,7.60,0.32,0.56,0.00,10.00,19.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
6.00,0.00,23.15,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,0.00,0.00,0.00,19.00,0.00,7.20,2.70,1.50,7.90,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,4.20,16.12,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,22.70,12.47,20.00,8.00,0.00,8.10,20.00,2.40,2.83,1.01,18.00,0.00,0.00,4.00,8.20,0.25,0.45,0.00,10.00,15.90,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
7.00,0.00,23.28,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,0.00,0.00,0.00,19.00,0.00,7.20,1.95,1.10,7.90,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,4.00,15.82,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,18.80,12.47,20.00,8.00,0.00,8.10,20.00,2.40,2.36,0.94,18.00,0.00,0.00,4.10,8.50,0.21,0.35,0.00,10.00,13.10,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
8.00,0.00,23.25,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,0.00,0.00,0.00,19.00,0.00,7.20,2.03,0.60,7.90,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,3.60,16.08,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,15.40,12.47,20.00,8.00,0.00,8.10,20.00,2.40,2.14,0.73,18.00,0.00,0.00,3.70,7.30,0.25,0.30,0.00,10.00,11.20,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
9.00,0.00,23.16,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,0.00,0.00,0.00,19.00,0.00,7.20,2.24,0.30,7.90,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,3.20,16.80,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,11.30,12.47,20.00,8.00,0.00,8.10,20.00,2.40,2.26,0.70,18.00,0.00,0.00,3.10,5.90,0.30,0.33,0.00,10.00,9.10,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
10.00,0.00,23.19,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,0.00,0.00,0.00,19.00,0.00,7.20,1.95,0.10,7.90,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,3.10,17.29,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,7.90,12.47,20.00,8.00,0.00,8.10,20.00,2.40,2.23,0.66,18.00,0.00,0.00,2.70,5.40,0.26,0.31,0.00,10.00,7.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
