"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,78.20,29.95,67.13,643.66,209.39,8.26,3.05,110.37,19.19,3.75,27.33,14.92,80.00,0.00,5.13,2.82,163.91,87.91,88.38,22.03,18.00,159.90,12.44,0.00,6.88,87.23,0.00,6.39,9.00,0.00,4.43,8.50,151.40,151.47,20.62,61.15,61.88,20.62,184.17,197.14,184.23,5.67,67.01,56.31,51.33,55.86,59.09,25.67,25.57,25.56,87.12,84.00,56.77,110.22,115.20
2.00,77.67,29.95,67.13,643.66,209.39,8.26,3.05,110.37,19.19,3.75,27.33,14.92,80.00,0.00,5.13,2.82,163.91,87.66,88.38,22.03,18.00,159.90,12.44,0.00,6.88,87.23,0.00,6.39,9.00,0.00,4.43,8.50,150.07,150.11,48.12,47.40,20.62,48.12,184.17,197.14,184.23,5.67,67.01,56.31,51.06,54.79,59.09,25.67,25.57,25.56,87.12,84.00,56.77,110.22,113.64
3.00,78.57,29.95,67.13,643.66,209.39,8.26,3.05,110.37,19.19,3.75,27.33,14.92,80.00,0.00,5.13,2.82,163.91,88.35,88.38,22.03,18.00,159.90,12.44,0.00,6.88,87.23,0.00,6.39,9.00,0.00,4.43,8.50,151.18,151.18,35.48,20.62,35.48,46.61,184.17,197.14,184.23,5.67,67.01,56.31,51.68,57.08,59.09,25.67,25.57,25.56,87.12,84.00,68.42,110.22,115.77
4.00,77.87,29.95,67.13,643.66,209.39,8.26,3.05,110.37,19.19,3.75,27.33,14.92,80.00,0.00,5.13,2.82,163.91,86.13,88.38,22.03,18.00,159.90,12.44,0.00,6.88,87.23,0.00,6.39,9.00,0.00,4.43,8.50,144.49,150.68,20.62,0.00,20.62,64.31,184.17,197.14,184.23,5.67,67.01,56.31,51.27,55.62,59.09,25.67,25.57,25.56,87.12,84.00,74.25,110.22,108.41
5.00,77.52,29.95,67.13,643.66,209.39,8.26,3.05,110.37,19.19,3.75,27.33,14.92,80.00,0.00,5.13,2.82,163.91,85.41,88.38,44.06,18.00,159.90,12.44,0.00,6.88,87.23,0.00,6.39,9.00,0.00,4.43,8.50,144.33,144.33,45.56,0.00,45.56,20.62,184.17,197.14,184.23,5.67,0.00,56.31,51.26,55.58,59.09,25.67,25.57,25.56,87.12,84.00,74.25,110.22,108.02
6.00,76.67,29.95,67.13,643.66,209.39,8.26,3.05,110.37,19.19,3.75,27.33,14.92,80.00,0.00,5.13,2.82,163.91,81.05,88.38,44.06,6.19,159.90,12.44,0.00,6.88,87.23,0.00,6.39,9.00,0.00,4.43,8.50,144.33,144.33,20.62,0.00,20.62,51.59,184.17,197.14,184.23,5.67,0.00,56.31,51.02,54.62,59.09,25.67,25.57,25.56,56.00,84.00,57.77,110.22,100.18
7.00,77.96,29.95,67.13,643.66,209.39,8.26,3.05,110.37,19.19,3.75,27.33,14.92,80.00,0.00,5.13,2.82,163.91,79.18,88.38,44.06,6.19,159.90,12.44,0.00,6.88,87.23,0.00,6.39,9.00,0.00,4.43,8.50,144.33,144.33,20.62,0.00,51.59,20.62,184.17,197.14,184.23,5.67,0.00,56.31,51.15,55.17,59.09,25.67,25.57,25.56,56.00,84.00,57.77,110.22,100.45
8.00,78.24,29.95,67.13,643.66,209.39,8.26,3.05,110.37,19.19,3.75,27.33,14.92,80.00,0.00,5.13,2.82,163.91,79.46,88.38,44.06,18.00,159.90,12.44,0.00,6.88,87.23,0.00,6.39,9.00,0.00,4.43,8.50,144.54,144.54,20.62,0.00,20.62,32.64,184.17,197.14,184.23,5.67,0.00,56.31,50.98,54.45,59.09,25.67,25.57,25.56,56.00,50.46,110.26,110.22,99.69
9.00,75.69,29.95,67.13,643.66,209.39,8.26,3.05,110.37,19.19,3.75,27.33,14.92,80.00,0.00,5.13,2.82,163.91,81.89,88.38,44.06,18.00,159.90,12.44,0.00,6.88,87.23,0.00,6.39,9.00,0.00,4.43,8.50,144.33,150.52,26.80,0.00,67.88,20.62,184.17,197.14,184.23,5.67,0.00,66.13,48.01,51.60,59.09,25.67,25.57,25.56,87.12,39.81,110.26,110.22,96.86
10.00,77.73,29.95,67.13,643.66,209.39,8.26,3.05,110.37,19.19,3.75,27.33,14.92,80.00,0.00,5.13,2.82,163.91,84.46,88.38,44.06,18.00,159.90,12.44,0.00,6.88,87.23,0.00,6.39,9.00,0.00,4.43,8.50,150.52,144.33,34.08,0.00,20.62,20.62,184.17,197.14,184.23,5.67,0.00,56.31,49.77,54.79,59.09,25.67,25.57,25.56,56.00,84.00,74.25,110.22,99.70
