"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,78.57,29.98,67.20,604.44,196.83,6.19,2.03,110.48,19.21,1.78,41.90,14.93,59.98,5.14,2.82,82.03,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,44.06,36.00,6.39,9.98,0.00,10.52,0.00,0.00,182.75,26.78,0.00,20.60,0.00,0.00,80.33,0.00,5.67,74.99,75.00,52.38,55.75,80.41,30.70,30.59,30.58,85.00,26.95,0.00,99.21,203.40,19.44,20.27
2.00,78.57,29.98,67.20,604.44,196.83,6.19,2.03,110.48,19.21,1.78,41.90,14.93,59.98,5.14,2.82,82.03,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,44.06,36.00,6.39,9.98,0.00,10.52,0.00,0.00,185.05,20.60,0.00,26.78,0.00,0.00,80.33,0.00,5.67,74.99,75.00,52.39,55.74,80.41,30.70,30.59,30.58,85.00,26.95,59.30,59.29,203.40,19.44,20.27
3.00,78.57,29.98,67.20,604.44,196.83,6.19,2.03,110.48,19.21,1.78,41.90,14.93,59.98,5.14,2.82,82.03,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,44.06,36.00,6.39,9.98,0.00,10.52,0.00,0.00,184.73,26.78,0.00,20.60,0.00,0.00,80.33,0.00,5.67,74.99,75.00,52.64,56.43,80.41,30.70,30.59,30.58,26.95,85.00,64.93,64.92,203.40,19.44,20.27
4.00,78.57,29.98,67.20,604.44,196.83,6.19,2.03,110.48,19.21,1.78,41.90,14.93,68.76,5.14,2.82,82.03,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,44.06,36.00,6.39,9.98,0.00,10.52,0.00,0.00,182.18,0.00,0.00,26.78,20.60,0.00,80.33,0.00,5.67,74.99,75.00,51.95,55.24,80.41,30.70,30.59,30.58,85.00,26.95,64.09,64.07,203.40,19.44,20.27
5.00,78.57,29.98,67.20,604.44,196.83,6.19,2.03,110.48,19.21,1.78,41.90,14.93,86.51,5.14,2.82,82.03,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,44.06,36.00,6.39,9.98,0.00,10.52,0.00,0.00,182.15,0.00,0.00,20.60,20.60,0.00,80.33,0.00,5.67,74.99,53.45,52.39,55.74,80.41,30.70,30.59,30.58,85.00,47.11,73.46,73.44,203.40,19.44,20.27
6.00,78.57,29.98,67.20,604.44,196.83,6.19,2.03,110.48,19.21,1.78,41.90,14.93,123.98,5.14,2.82,82.03,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,44.06,36.00,6.39,9.98,0.00,10.52,0.00,0.00,186.28,0.00,0.00,20.60,26.78,0.00,80.33,0.00,5.67,74.99,75.00,52.47,55.96,80.41,30.70,30.59,30.58,85.00,26.95,82.59,82.56,203.40,19.44,20.27
7.00,78.57,29.98,67.20,604.44,196.83,6.19,2.03,110.48,19.21,1.78,41.90,14.93,73.44,5.14,2.82,82.03,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,44.06,36.00,6.39,9.98,0.00,10.52,0.00,0.00,191.04,0.00,0.00,26.78,20.60,0.00,126.75,0.00,5.67,74.99,75.00,53.72,58.92,80.41,30.70,30.59,30.58,85.00,26.95,110.37,110.32,203.40,19.44,20.27
8.00,78.57,29.98,67.20,604.44,196.83,6.19,2.03,110.48,19.21,1.78,41.90,14.93,95.62,5.14,2.82,82.03,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,44.06,36.00,6.39,9.98,0.00,10.52,0.00,0.00,172.29,20.60,0.00,26.78,0.00,0.00,80.33,0.00,5.67,74.99,75.00,52.39,55.74,80.41,30.70,30.59,30.58,26.95,85.00,104.97,104.92,203.40,19.44,20.27
9.00,78.57,29.98,67.20,604.44,196.83,6.19,2.03,110.48,19.21,1.78,41.90,14.93,106.35,5.14,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,87.77,36.00,6.39,9.98,0.00,10.52,0.00,0.00,168.51,26.78,0.00,20.60,0.00,0.00,80.33,0.00,5.67,74.99,75.00,51.24,52.09,80.41,30.70,30.59,30.58,26.95,85.00,102.89,102.84,203.40,19.44,20.27
10.00,78.57,29.98,67.20,622.85,202.82,6.19,2.03,110.48,19.21,1.78,41.90,14.93,131.54,5.14,2.82,164.07,112.47,132.84,43.55,4.12,240.00,30.33,2.06,6.88,87.77,36.00,6.39,9.98,0.00,10.52,0.00,0.00,189.93,20.60,0.00,41.51,20.60,0.00,144.39,0.00,5.67,74.99,54.23,52.39,55.74,80.41,30.70,30.59,30.58,85.00,20.60,110.37,110.32,203.40,19.44,20.27
11.00,78.57,29.98,67.20,622.85,202.82,6.19,2.03,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,132.84,43.55,4.73,240.00,30.33,2.06,6.88,87.77,36.00,6.39,9.98,0.00,10.52,0.00,0.00,212.25,20.60,0.00,41.51,20.60,101.51,112.17,0.00,5.67,74.99,54.23,55.67,62.28,80.41,30.70,30.59,30.58,85.00,20.60,110.37,110.32,203.40,19.44,20.27
12.00,78.57,29.98,67.20,622.85,202.82,6.19,2.03,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,87.77,36.00,6.39,9.98,74.90,10.52,17.34,0.00,220.60,20.60,0.00,49.08,20.60,140.93,146.94,140.98,5.67,74.99,76.38,59.28,66.54,80.41,30.70,30.59,30.58,85.00,27.68,110.37,110.32,203.40,19.44,20.27
13.00,78.57,29.98,67.20,622.85,202.82,6.19,2.03,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.33,2.06,6.88,87.77,36.00,6.39,9.98,68.35,10.52,15.83,144.18,150.36,44.54,0.00,44.54,20.60,141.50,147.46,141.55,5.67,74.99,53.45,59.28,66.54,80.41,30.70,30.59,30.58,67.52,85.00,110.37,110.32,203.40,19.44,20.27
14.00,78.57,29.98,67.20,622.85,202.82,6.19,2.03,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,132.84,43.55,0.00,240.00,30.33,2.06,6.88,87.77,36.00,6.39,9.98,76.74,10.52,17.77,144.18,144.18,20.60,63.96,64.73,20.60,151.93,157.05,151.98,5.67,74.99,75.00,59.28,66.54,80.41,30.70,30.59,30.58,85.00,22.35,110.37,110.32,203.40,19.44,20.27
15.00,78.57,29.98,67.20,622.85,202.82,6.19,2.03,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,132.84,43.55,0.00,240.00,30.33,2.06,6.88,87.77,36.00,6.39,9.98,80.99,10.52,18.75,150.36,144.18,20.60,60.90,61.62,20.60,160.04,164.70,160.10,5.67,74.99,75.00,59.28,66.54,80.41,30.70,30.59,30.58,22.35,85.00,110.37,110.32,203.40,19.44,20.27
16.00,78.57,29.98,67.20,622.85,202.82,6.19,2.03,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,132.84,43.55,0.00,240.00,30.33,2.06,6.88,87.77,36.00,6.39,9.98,70.12,10.52,16.24,144.18,144.18,20.60,63.96,64.73,20.60,150.04,155.29,150.09,5.67,74.99,75.00,59.28,66.54,80.41,30.70,30.59,30.58,22.35,85.00,110.37,110.32,203.40,19.44,20.27
17.00,78.57,29.98,67.20,622.85,202.82,6.19,2.03,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,132.84,43.55,0.00,240.00,30.33,2.06,6.88,87.77,26.00,6.39,9.98,56.66,10.52,13.12,144.18,144.18,20.60,63.96,64.73,20.60,136.08,142.58,136.12,5.67,74.99,75.00,59.28,66.54,80.41,30.70,30.59,30.58,85.00,22.35,110.37,110.32,203.40,19.44,20.27
18.00,78.57,29.98,67.20,622.85,202.82,6.19,2.03,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,132.84,43.55,0.00,240.00,30.33,2.06,6.88,87.77,26.00,6.39,9.98,49.44,10.52,11.45,220.60,0.00,20.60,60.90,61.62,20.60,134.41,141.08,134.45,5.67,74.99,75.00,59.28,66.54,80.41,30.70,30.59,30.58,22.35,85.00,110.37,110.32,203.40,19.44,20.27
19.00,78.57,29.98,67.20,622.85,202.82,6.19,2.03,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,132.84,43.55,0.00,240.00,30.33,2.06,6.88,87.77,16.00,6.39,9.98,16.46,10.52,3.81,217.71,0.00,20.60,66.98,67.76,20.60,156.02,160.88,0.00,5.67,74.99,53.45,57.63,64.78,80.41,30.70,30.59,30.58,85.00,47.62,110.37,110.32,203.40,19.44,20.27
20.00,78.57,29.98,67.20,622.85,202.82,6.19,2.03,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,132.84,43.55,0.00,240.00,30.33,2.06,6.88,87.77,16.00,6.39,9.98,16.46,10.52,3.81,198.18,0.00,44.73,65.88,44.73,20.60,0.00,188.53,0.00,5.67,74.99,53.45,54.87,61.05,80.41,30.70,30.59,30.58,47.62,85.00,110.37,110.32,203.40,19.44,20.27
21.00,78.57,29.98,67.20,622.85,202.82,6.19,2.03,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,132.84,43.55,0.00,240.00,30.33,2.06,6.88,87.77,16.00,6.39,9.98,16.46,10.52,3.81,176.61,0.00,20.60,66.98,67.76,20.60,0.00,124.15,0.00,5.67,74.99,53.45,52.72,56.63,80.41,30.70,30.59,30.58,85.00,47.62,67.93,67.92,203.40,19.44,20.27
22.00,78.57,29.98,67.20,622.85,202.82,6.19,2.03,110.48,19.21,1.78,41.90,14.93,138.55,5.14,2.82,164.07,112.47,132.84,43.55,0.00,240.00,30.33,2.06,6.88,87.77,0.00,6.39,9.98,16.46,10.52,3.81,177.27,0.00,0.00,0.00,20.60,20.60,0.00,130.55,0.00,5.67,74.99,75.00,57.66,64.81,80.41,30.70,30.59,30.58,85.00,34.01,80.56,80.53,203.40,19.44,20.27
