"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,21.70,0.00,0.00,4.35,6.00,6.60,19.14,3.50,0.40,3.40,0.00,0.00,0.00,8.00,0.00,9.50,20.01,34.63,8.00,10.20,15.55,5.00,19.44,19.44,15.55,19.44,2.80,0.00,23.85,61.54,3.52,28.12,19.44,18.76,0.00,0.00,0.00,0.60,20.00,20.00,20.00,2.40,78.46,12.63,20.41,7.20,10.80,7.88,0.00,2.40,0.06,0.11,18.90,0.00,1.10,60.47,83.52,2.42,0.99,0.00,85.44,68.43,0.00,2.72,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
2.00,0.00,21.86,0.00,0.00,4.35,6.00,6.60,19.14,3.50,0.40,3.40,0.00,0.00,0.00,8.00,0.00,9.50,20.61,35.93,8.01,10.20,15.55,5.00,19.44,19.44,15.55,19.44,2.80,0.00,23.31,59.06,3.52,28.12,19.44,18.76,0.00,0.00,0.00,0.60,20.00,20.00,20.00,2.40,76.36,12.63,20.41,7.20,10.80,7.88,0.00,2.40,0.09,0.23,18.90,0.00,1.07,62.78,85.54,2.26,0.96,0.00,85.42,67.17,0.00,2.68,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
3.00,0.00,21.92,0.00,0.00,4.35,6.00,6.60,19.14,3.50,0.40,3.40,0.00,0.00,0.00,8.00,0.00,9.50,21.45,36.17,8.01,10.20,15.55,5.00,19.44,19.44,15.55,19.44,2.80,0.00,22.94,58.51,3.52,28.12,19.44,18.76,0.00,0.00,0.00,0.60,20.00,20.00,20.00,2.40,73.50,12.63,20.41,7.20,10.80,7.88,0.00,2.40,0.04,0.09,18.90,0.00,1.03,64.64,87.14,2.42,0.99,0.00,85.36,64.48,0.00,2.64,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
4.00,0.00,21.91,0.00,0.00,4.35,6.00,6.60,19.14,3.50,0.40,3.40,0.00,0.00,0.00,8.00,0.00,9.50,22.37,35.00,7.99,10.20,15.55,5.00,19.44,19.44,15.55,19.44,2.80,0.00,22.15,58.99,3.52,28.12,19.44,18.76,0.00,0.00,0.00,0.60,20.00,20.00,20.00,2.40,70.38,12.63,20.41,7.20,10.80,7.88,0.00,2.40,0.04,0.08,18.90,0.00,1.00,65.70,87.96,2.11,0.91,0.00,83.78,63.61,0.00,2.64,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
5.00,0.00,21.72,0.00,0.00,4.35,6.00,6.60,19.14,3.50,0.40,3.40,0.00,0.00,0.00,8.00,0.00,9.50,23.22,33.00,7.96,10.20,15.55,5.00,19.44,19.44,15.55,19.44,2.80,0.00,22.15,59.33,3.52,28.12,19.44,18.76,0.00,0.00,0.00,0.60,20.00,20.00,20.00,2.40,67.51,12.63,20.41,7.20,10.80,7.88,0.00,2.40,0.02,0.03,18.90,0.00,0.97,66.31,88.34,2.44,1.09,0.00,82.91,63.79,0.00,2.60,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
6.00,0.00,21.91,0.00,0.00,4.35,6.00,6.60,19.14,3.50,0.40,3.40,0.00,0.00,0.00,8.00,0.00,9.50,23.82,31.73,7.96,10.20,15.55,5.00,19.44,19.44,15.55,19.44,2.80,0.00,21.96,58.07,3.52,28.12,19.44,18.76,0.00,0.00,0.00,0.60,20.00,20.00,20.00,2.40,65.41,12.63,20.41,7.20,10.80,7.88,0.00,2.40,0.03,0.09,18.90,0.00,0.93,67.13,89.13,2.81,1.15,0.00,79.62,63.41,0.00,2.56,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
7.00,0.00,21.83,0.00,0.00,4.35,6.00,6.60,19.14,3.50,0.40,3.40,0.00,0.00,0.00,8.00,0.00,9.50,23.55,30.89,7.95,10.20,15.55,5.00,19.44,19.44,15.55,19.44,2.80,0.00,22.38,58.18,3.52,28.12,19.44,18.76,0.00,0.00,0.00,0.60,20.00,20.00,20.00,2.40,64.43,12.63,20.41,7.20,10.80,7.88,0.00,2.40,0.04,0.23,18.90,0.00,0.91,67.67,89.89,3.78,1.61,0.00,78.09,62.78,0.00,2.56,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
8.00,0.35,21.98,0.20,0.00,4.35,6.00,6.60,19.14,3.50,0.40,3.40,0.00,0.04,0.00,8.00,0.00,9.50,22.96,29.57,7.99,10.20,15.55,5.00,19.44,19.44,15.55,19.44,2.80,0.00,22.70,59.71,3.52,28.12,19.44,18.76,0.00,0.00,0.54,0.60,20.00,20.00,20.00,2.40,62.27,12.63,20.41,7.20,10.80,7.88,0.00,2.40,0.07,0.32,18.90,0.00,0.88,68.28,90.54,3.22,1.53,0.00,76.28,62.17,0.00,2.52,0.00,3.52,0.00,0.00,17.00,0.00,1.76,0.00
9.00,0.78,22.06,0.46,0.00,4.35,6.00,6.60,19.14,3.50,0.40,3.40,0.00,2.19,0.00,8.00,0.00,9.50,22.37,29.07,8.02,10.20,15.55,5.00,19.44,19.44,15.55,19.44,2.80,0.00,22.64,59.84,3.52,28.12,19.44,12.73,9.00,0.00,2.09,0.60,20.00,20.00,20.00,2.40,60.11,12.63,20.41,7.20,10.80,7.88,0.00,2.40,0.12,0.48,18.90,0.03,0.86,70.77,91.79,3.15,1.54,6.48,72.96,60.21,0.00,2.52,2.60,28.87,0.00,18.50,17.00,0.01,3.52,2.12
10.00,2.77,21.74,2.02,0.00,4.35,6.00,6.60,19.14,3.50,0.40,3.40,0.00,3.97,0.00,8.00,0.00,9.50,22.10,29.27,7.99,10.20,15.55,5.00,19.44,19.44,15.55,19.44,2.80,0.00,21.54,57.30,3.52,28.12,19.44,12.73,33.00,0.00,8.77,0.60,20.00,20.00,20.00,2.40,59.13,12.63,20.41,7.20,10.80,7.88,0.00,2.40,0.23,0.64,18.90,0.06,0.83,73.68,92.93,3.57,1.69,23.76,72.07,55.80,0.00,2.48,11.63,76.18,0.00,37.50,17.00,0.04,12.97,16.70
