"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,78.72,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,0.00,88.74,37.90,235.00,13.60,0.00,87.77,0.00,0.00,9.98,95.55,10.52,19.79,180.00,180.00,67.57,67.16,67.94,67.39,184.35,197.33,184.41,4.10,74.99,65.11,57.34,66.54,63.50,17.20,17.18,17.18,76.77,87.36,75.37,110.32,152.55,20.46,20.42,22.16,21.95,5.06
2.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,63.26,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,0.00,88.74,37.90,235.00,13.60,0.00,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,67.16,67.94,33.59,184.35,197.33,184.41,2.93,74.99,65.11,57.34,66.54,57.51,11.18,11.18,11.18,85.00,76.77,110.37,110.32,152.55,20.46,20.42,22.16,21.95,5.06
3.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,92.94,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,0.00,88.74,47.08,235.00,13.60,0.00,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,67.16,67.94,28.18,184.35,197.33,184.41,0.00,74.99,76.38,66.62,66.54,63.55,0.00,0.00,0.00,85.00,87.36,81.20,110.32,152.55,20.46,20.42,22.16,21.95,5.06
4.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,74.85,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,0.00,88.74,47.08,235.00,13.60,0.00,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,67.16,67.94,28.18,184.35,197.33,184.41,2.74,74.99,65.11,57.34,66.54,55.44,0.00,30.58,0.00,85.00,87.36,96.75,110.32,152.55,20.46,20.42,22.16,21.95,5.06
5.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,79.26,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,0.00,88.74,37.90,235.00,13.60,0.00,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,67.16,67.94,33.59,184.35,197.33,184.41,4.18,74.99,65.11,57.34,66.54,61.52,17.61,17.59,17.59,87.20,87.36,110.37,110.32,152.55,20.46,20.42,22.16,14.58,5.06
6.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,78.19,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,78.39,88.74,47.08,235.00,13.60,0.00,87.77,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,67.16,67.94,28.18,184.35,197.33,184.41,4.61,74.99,65.11,57.34,66.54,57.82,19.83,19.79,19.78,85.00,87.36,96.75,110.32,152.55,20.46,20.42,22.16,21.95,5.06
7.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,110.48,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,112.47,88.74,47.08,235.00,13.60,6.88,87.77,0.00,6.39,9.00,95.55,10.52,19.79,180.00,180.00,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.37,74.99,76.38,66.62,66.54,81.64,24.14,24.05,24.05,85.00,87.36,48.16,110.32,152.55,20.46,20.42,22.16,21.95,5.06
8.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,110.48,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,112.47,88.74,47.08,235.00,13.60,6.88,87.77,0.00,6.39,9.00,95.55,10.52,19.79,180.00,180.00,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.37,74.99,76.38,66.62,66.54,81.64,24.14,24.05,24.05,85.00,87.36,48.16,110.32,152.55,20.46,20.42,22.16,21.95,5.06
9.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,110.48,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,112.47,88.74,37.90,235.00,13.60,0.00,87.77,0.00,6.39,9.00,95.55,10.52,19.79,180.00,180.00,67.57,67.16,67.94,28.18,184.35,197.33,184.41,5.67,74.99,75.00,57.34,66.54,81.64,25.67,25.57,25.56,85.00,76.77,68.57,110.32,152.55,20.46,20.42,14.29,21.00,5.06
10.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,110.48,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,112.47,88.74,37.90,235.00,13.60,0.00,87.77,0.00,6.39,9.00,95.55,10.52,19.79,180.00,180.00,67.57,67.16,67.94,55.42,184.35,197.33,184.41,5.67,74.99,75.00,57.34,66.54,81.64,25.67,25.57,25.56,85.00,76.77,41.33,110.32,152.55,20.46,20.42,14.29,21.00,5.06
