"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CTAGROLMOS"
1.00,13.34,18.75,14.11,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,18.99,18.05,3.10,0.00,7.40,23.30,61.20,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,14.43,12.00,43.70,2.42,27.00,3.80,10.00,139.42,16.99,35.22,0.60,6.50,7.00,7.00,0.00,73.20,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,17.01,17.39,18.00,0.00,0.00,1.01,1.23,50.00,56.50,5.81,4.53,77.10,48.20,86.30,0.20,1.04,75.95,250.00,5.00,0.00,11.00
2.00,12.61,18.54,12.12,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,18.65,17.94,3.10,0.00,7.40,24.90,65.70,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,14.28,12.10,44.80,2.42,27.00,3.80,10.00,137.92,16.99,34.92,0.60,6.50,7.00,7.00,0.00,83.50,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.99,17.30,18.00,0.00,0.00,0.94,1.23,52.20,60.10,5.33,4.48,75.05,50.00,94.50,0.10,1.04,73.10,248.18,5.00,0.00,11.00
3.00,11.78,18.41,9.30,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,17.72,17.50,3.10,0.00,7.40,26.40,65.30,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,13.78,12.70,45.80,2.42,27.00,3.80,10.00,133.29,16.99,33.62,0.60,6.50,7.00,7.00,0.00,92.40,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.98,17.24,18.00,0.00,0.00,0.79,1.23,55.30,65.30,4.96,4.46,70.30,53.30,104.60,0.10,1.08,65.91,235.12,5.00,0.00,11.00
4.00,11.06,18.35,6.26,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,14.85,16.34,3.10,0.00,7.40,27.50,65.60,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,12.41,13.30,46.70,2.42,27.00,3.80,10.00,117.83,16.99,28.83,0.60,6.50,7.00,7.00,0.00,100.00,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,17.04,17.28,18.00,0.00,0.00,0.57,1.23,58.00,69.90,4.92,4.53,59.42,56.50,112.80,0.10,1.08,46.62,220.42,5.00,0.00,11.00
5.00,10.00,18.55,3.39,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,4.51,13.74,3.10,0.00,7.40,27.60,68.30,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,7.36,14.00,47.20,2.42,27.00,3.80,10.00,71.91,16.99,16.31,0.60,6.50,7.00,7.00,0.00,103.60,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,17.04,17.31,18.00,0.00,0.00,0.49,1.23,59.60,72.60,4.85,4.50,32.17,59.60,115.30,0.10,1.08,22.30,174.53,5.00,0.00,11.00
6.00,8.61,18.60,1.06,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.10,7.84,3.10,0.00,7.40,27.60,70.30,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,0.85,14.40,48.00,2.42,27.00,3.80,10.00,28.89,16.99,5.00,0.60,6.50,7.00,7.00,0.00,106.30,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.82,17.28,18.00,0.00,0.00,0.34,1.23,61.50,75.20,4.71,4.17,13.06,62.70,115.50,0.10,1.08,6.30,99.18,5.00,0.00,11.00
7.00,3.53,18.65,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,1.88,3.10,0.00,7.40,27.00,70.60,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,0.00,14.20,49.20,2.42,27.00,3.80,10.00,5.15,16.99,0.20,0.60,6.50,7.00,7.00,0.00,106.60,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.55,17.25,18.00,0.00,0.00,0.12,1.23,64.20,77.40,4.57,3.86,2.14,65.80,109.00,0.00,1.12,0.39,43.41,5.00,0.00,11.00
8.00,0.07,18.45,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.02,3.10,0.00,7.40,26.40,69.50,0.00,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,14.20,50.40,2.42,27.00,3.80,10.00,0.01,16.99,0.00,0.60,6.50,7.00,7.00,0.00,105.90,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.12,17.24,18.00,0.00,0.00,0.06,1.23,66.20,79.20,4.44,3.64,0.00,68.70,102.30,0.00,1.16,0.00,10.76,5.00,0.00,11.00
9.00,0.00,18.18,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.40,25.60,64.30,4.60,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,15.00,51.60,2.42,27.00,3.80,10.00,0.00,16.99,0.00,0.60,6.50,7.00,7.00,1.20,102.40,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,15.68,17.18,18.00,0.00,0.00,0.00,1.23,66.10,79.90,4.35,3.46,0.00,71.10,94.70,0.00,1.24,0.00,0.00,5.00,0.00,11.00
10.00,0.00,18.75,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.40,24.90,58.60,7.30,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,15.40,52.00,2.42,27.00,3.80,10.00,0.00,16.99,0.00,0.60,6.50,7.00,7.00,1.20,98.20,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,15.21,16.97,18.00,0.00,0.00,0.00,1.23,65.50,80.30,4.36,3.37,0.00,72.60,86.50,0.00,1.24,0.00,0.00,5.00,0.00,11.00
