"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.08,29.00,67.13,643.53,209.35,6.57,6.90,81.73,18.09,0.63,14.92,14.92,142.31,5.13,2.82,114.09,112.36,64.77,30.81,16.00,81.88,17.17,1.97,6.88,62.34,0.00,6.39,9.00,85.48,4.43,19.77,157.18,156.91,0.00,67.10,67.88,21.88,184.17,197.14,0.00,2.67,74.91,52.58,45.88,40.77,25.17,30.67,0.00,0.00,0.00,87.27,55.15,110.22,101.60
2.00,72.02,29.81,67.13,643.53,209.35,6.57,6.90,81.73,18.09,0.63,14.92,14.92,142.31,5.13,2.82,114.09,112.36,64.77,30.81,16.00,81.88,17.17,1.97,6.88,62.34,0.00,6.39,9.00,85.48,4.43,19.77,158.25,157.92,0.00,67.10,67.88,21.88,184.17,197.14,0.00,2.67,74.91,52.58,46.41,45.14,25.17,30.67,0.00,0.00,0.00,87.27,55.15,110.22,101.60
3.00,71.05,29.40,67.13,643.53,209.35,6.57,6.90,81.73,18.09,0.63,14.92,14.92,142.31,5.13,2.82,114.09,111.73,64.77,30.81,23.21,81.88,17.17,1.97,6.88,62.34,0.00,6.39,9.00,85.48,4.43,19.77,144.33,144.33,0.00,67.10,67.88,20.62,184.17,197.14,0.00,2.33,67.01,45.00,46.15,42.95,25.17,25.41,0.00,0.00,0.00,87.27,54.62,110.22,101.60
4.00,71.05,29.95,67.13,643.53,209.35,6.57,6.90,81.73,18.09,0.63,14.92,14.92,142.31,5.13,2.82,114.09,112.36,64.77,30.81,17.19,81.88,17.17,1.97,6.88,62.34,0.00,6.39,9.19,85.48,4.43,19.77,228.46,0.00,0.00,67.10,67.88,54.62,184.17,197.14,0.00,2.68,74.91,48.54,44.69,44.41,25.17,30.67,0.00,0.00,0.00,85.00,20.62,110.22,101.60
5.00,69.12,29.95,67.13,643.53,209.35,6.57,6.90,81.73,18.09,0.63,14.92,14.92,142.31,5.13,2.82,114.09,108.10,64.77,30.81,16.00,81.88,17.17,1.97,6.88,62.34,0.00,6.39,9.00,85.48,4.43,19.77,150.40,0.00,0.00,67.10,67.88,54.62,184.17,197.14,0.00,2.67,67.01,45.00,44.68,39.53,25.17,30.67,0.00,0.00,0.00,85.00,20.62,110.22,101.60
6.00,72.98,29.95,67.13,643.53,209.35,6.57,6.90,81.73,18.09,0.63,14.92,14.92,142.31,5.13,2.82,114.09,104.77,64.77,30.81,4.12,81.88,17.17,1.97,6.88,62.34,0.00,6.39,9.00,85.48,4.43,19.77,152.90,0.00,0.00,67.10,67.88,34.24,184.17,197.14,0.00,2.21,0.00,45.05,45.46,48.52,25.17,23.62,0.00,0.00,0.00,85.00,20.62,110.22,101.60
7.00,71.05,29.95,67.13,643.53,209.35,6.57,6.90,81.73,18.09,0.63,14.92,14.92,98.05,5.13,2.82,114.09,85.82,64.77,30.81,16.00,81.88,17.17,1.97,6.88,62.34,0.00,6.39,0.00,85.48,4.43,19.77,144.33,0.00,0.00,67.10,67.88,24.44,151.46,162.69,0.00,0.00,0.00,45.00,46.15,42.95,25.17,10.31,0.00,0.00,0.00,85.00,42.32,110.22,101.60
8.00,67.39,29.95,67.13,643.53,209.35,6.57,6.90,81.73,18.09,0.63,14.92,14.92,80.86,5.13,2.82,114.09,81.15,64.77,30.81,16.00,81.88,17.17,1.97,6.88,62.34,0.00,6.39,0.00,85.48,4.43,19.77,144.33,0.00,0.00,67.10,67.88,20.62,115.37,122.23,0.00,0.00,0.00,45.00,45.65,38.98,25.17,0.00,0.00,0.00,0.00,85.00,37.15,64.32,101.60
9.00,74.72,29.95,67.13,643.53,209.35,6.57,6.90,81.73,18.09,0.63,14.92,14.92,73.44,5.13,2.82,114.09,79.08,64.77,30.81,4.12,81.88,17.17,1.97,6.88,62.34,0.00,6.39,0.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,29.74,29.74,118.06,125.15,0.00,0.00,0.00,0.00,42.15,51.42,25.17,0.00,0.00,0.00,0.00,85.00,20.62,21.37,101.60
10.00,71.05,29.95,67.13,643.53,209.35,6.57,6.90,81.73,18.09,0.63,14.92,14.92,49.81,5.13,2.82,114.09,74.13,64.77,30.81,16.00,81.88,17.17,1.97,6.88,62.34,0.00,6.39,0.00,70.67,4.43,16.35,0.00,0.00,0.00,67.10,67.88,20.62,74.66,0.00,0.00,0.00,0.00,45.00,46.15,42.95,25.17,0.00,0.00,0.00,0.00,85.00,37.15,0.00,101.60
