"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.04,18.91,0.41,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,0.00,0.00,2.37,17.48,0.00,3.80,22.66,71.08,8.00,0.00,3.50,2.50,18.45,10.00,11.00,16.00,1.50,0.42,24.37,79.60,3.35,27.00,19.42,17.96,7.27,17.96,1.45,0.00,19.42,19.42,19.42,0.00,131.00,12.82,20.39,7.00,10.80,8.59,16.70,2.40,3.02,2.23,18.90,0.00,0.00,0.10,1.00,90.00,89.98,5.69,10.33,5.07,96.91,141.00,0.00,2.00,1.40,0.00,11.00,0.00
2.00,0.00,19.17,0.06,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,0.00,0.40,17.48,0.00,3.80,21.30,71.14,8.00,0.00,15.53,2.50,18.45,10.00,11.00,16.00,1.50,0.02,24.34,78.70,3.35,27.00,19.42,17.96,1.00,17.96,0.11,0.00,19.42,19.42,19.42,0.00,130.00,12.82,20.39,7.00,10.80,8.59,16.89,2.40,3.14,2.15,18.90,0.00,0.00,0.05,1.00,84.00,91.14,5.55,10.08,0.52,95.58,136.00,0.00,2.00,0.09,0.00,11.00,0.00
3.00,0.00,19.36,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,3.80,20.04,69.95,8.00,0.00,15.53,2.50,18.45,10.00,11.00,16.00,1.50,0.00,24.45,78.30,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,0.00,128.00,12.82,20.39,7.00,10.80,8.59,16.89,2.40,2.95,1.76,18.90,0.00,0.00,0.00,1.00,80.26,90.58,5.11,9.06,0.00,94.24,129.00,0.00,2.00,0.00,0.00,11.00,0.00
4.00,0.00,19.30,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,3.80,18.80,68.33,8.00,0.00,15.53,2.50,18.45,10.00,11.00,16.00,1.50,0.00,24.69,78.00,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,0.00,126.00,12.82,20.39,7.00,10.80,8.59,16.89,2.40,2.65,1.27,18.90,0.00,0.00,0.00,1.00,77.89,89.44,4.57,7.78,0.00,92.81,121.00,0.00,2.00,0.00,0.00,11.00,0.00
5.00,0.00,19.20,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,3.80,17.62,65.62,8.00,0.00,15.53,2.50,18.45,10.00,11.00,16.00,1.50,0.00,24.83,78.00,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,0.00,120.00,12.82,20.39,7.00,10.80,8.59,16.89,2.40,2.40,1.01,18.90,0.00,0.00,0.00,1.00,74.68,87.37,4.16,6.85,0.00,91.37,110.00,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,19.02,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,3.80,16.45,62.53,8.00,0.00,15.53,2.50,18.45,10.00,11.00,16.00,1.50,0.00,24.88,77.70,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,0.00,110.00,12.82,20.39,7.00,10.80,8.59,16.89,2.40,2.17,0.84,18.90,0.00,0.00,0.00,1.00,71.18,84.98,3.78,6.04,0.00,89.17,96.00,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,19.13,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,3.80,15.20,58.27,8.00,0.00,15.53,2.50,18.45,10.00,11.00,16.00,1.50,0.00,24.84,76.90,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,0.00,99.00,12.82,20.39,7.00,10.80,8.59,16.89,2.40,1.99,0.84,18.90,0.00,0.00,0.00,1.00,68.28,83.80,3.56,5.45,0.00,86.96,84.00,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.00,18.50,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,3.80,13.92,53.61,8.00,0.00,15.53,2.50,18.45,10.00,11.00,16.00,1.50,0.00,24.70,75.30,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,0.00,88.00,12.82,20.39,7.00,10.80,8.59,16.89,2.40,1.83,0.91,18.90,0.00,0.00,0.00,1.00,65.58,83.01,3.38,4.93,0.00,84.81,74.00,0.00,2.00,0.00,0.00,11.00,0.00
9.00,0.00,18.57,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,3.80,13.21,49.00,8.00,0.00,15.53,2.50,18.45,10.00,11.00,16.00,1.50,0.00,24.45,71.50,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,0.00,80.00,12.82,20.39,7.00,10.80,8.59,16.89,2.40,1.51,0.77,18.90,0.00,0.00,0.00,1.00,62.00,81.42,3.02,4.29,0.00,82.66,65.00,0.00,2.00,0.00,0.00,11.00,0.00
10.00,0.00,18.72,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,0.00,19.00,0.00,0.00,17.48,0.00,3.80,12.68,44.42,8.00,0.00,15.53,2.50,18.45,10.00,11.00,16.00,1.50,0.00,24.10,68.20,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.00,19.42,19.42,19.42,0.00,73.00,12.82,20.39,7.00,10.80,8.59,16.89,2.40,1.15,0.57,18.90,0.00,0.00,0.00,1.00,58.13,79.56,2.59,3.61,0.00,80.49,59.00,0.00,2.00,0.00,0.00,11.00,0.00
