"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,48.18,29.81,66.81,649.93,210.41,7.54,5.00,67.00,18.88,1.80,24.04,15.88,7.09,3.81,114.01,34.57,48.68,4.15,85.74,14.51,6.88,62.00,0.00,6.39,0.00,17.68,3.90,5.46,0.00,0.00,45.70,66.77,67.55,20.73,0.00,88.53,0.00,0.00,0.00,62.18,48.46,43.99,37.06,10.36,10.36,0.00,20.73,20.73,0.00,109.69,27.70,10.17,14.59,11.55,11.52,5.06
2.00,48.18,29.81,66.81,649.93,210.41,7.54,5.00,67.00,18.88,1.80,24.04,43.64,7.09,3.81,114.01,38.23,48.68,18.00,85.74,14.51,6.88,62.00,0.00,6.39,0.00,73.28,3.90,18.26,0.00,0.00,61.90,61.52,62.26,20.73,0.00,0.00,0.00,0.00,0.00,62.18,47.96,44.48,37.06,0.00,28.87,0.00,20.73,20.73,0.00,109.69,39.48,10.17,14.59,20.70,0.00,5.06
3.00,48.18,29.81,66.81,649.93,210.41,7.54,5.00,67.00,18.88,1.80,24.04,36.39,7.09,3.81,114.01,36.76,48.68,0.00,85.74,14.51,6.88,62.00,0.00,6.39,0.00,76.84,3.90,19.07,0.00,0.00,67.18,66.77,20.73,20.73,0.00,151.57,0.00,0.00,0.00,61.84,49.53,44.01,37.06,0.00,29.86,0.00,0.00,20.73,0.00,101.62,35.62,10.17,14.59,11.55,11.52,5.06
4.00,48.18,29.81,66.81,649.93,210.41,7.54,5.00,67.00,18.88,1.80,24.04,32.71,7.09,3.81,114.01,36.98,48.68,0.00,85.74,14.51,6.88,62.00,0.00,6.39,0.00,69.95,3.90,17.49,0.00,0.00,20.73,45.40,67.55,45.95,0.00,119.55,0.00,0.00,0.00,55.75,41.16,43.88,37.06,0.00,22.29,0.00,0.00,20.73,0.00,95.22,34.87,10.17,14.59,20.70,0.00,5.06
5.00,48.18,29.81,66.81,649.93,210.41,7.54,5.00,67.00,18.88,1.80,24.04,55.05,7.09,3.81,114.01,36.81,48.68,0.00,85.74,14.51,6.88,62.00,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,21.90,51.00,51.36,21.90,0.00,169.61,0.00,0.00,0.00,0.00,60.65,43.01,37.06,0.00,30.41,0.00,0.00,20.73,0.00,94.59,43.22,10.17,14.59,11.55,11.52,5.06
6.00,48.18,29.81,66.81,649.93,210.41,7.54,5.00,67.00,18.88,1.80,24.04,35.39,7.09,3.81,114.01,31.68,48.68,0.00,85.74,14.51,6.88,62.00,0.00,6.39,0.00,63.34,3.90,15.97,0.00,0.00,65.58,65.18,0.00,20.73,0.00,162.65,0.00,0.00,0.00,0.00,38.28,49.34,37.06,0.00,0.00,0.00,0.00,20.73,0.00,31.98,33.91,10.17,14.59,11.55,11.52,5.06
7.00,48.18,29.81,66.81,649.93,210.41,7.54,5.00,87.98,18.88,1.80,24.04,24.33,7.09,3.81,114.01,29.31,74.33,0.00,85.74,14.51,6.88,62.00,0.00,6.39,0.00,43.61,3.90,11.43,0.00,0.00,60.87,0.00,0.00,20.73,0.00,194.42,0.00,0.00,0.00,0.00,55.10,44.12,37.06,0.00,0.00,0.00,0.00,20.73,0.00,49.37,30.55,10.17,14.59,11.55,11.52,5.06
8.00,48.18,29.81,66.81,649.93,210.41,7.54,5.00,87.98,18.88,1.80,24.04,15.54,7.09,3.81,114.01,18.02,74.33,0.00,85.74,14.51,6.88,62.00,0.00,6.39,0.00,0.00,3.90,0.00,0.00,0.00,65.54,0.00,54.58,65.36,0.00,97.37,0.00,0.00,0.00,0.00,0.00,41.45,37.06,0.00,0.00,0.00,0.00,20.73,0.00,63.27,10.36,10.17,14.59,11.55,11.52,5.06
9.00,48.18,29.81,66.81,649.93,210.41,7.54,5.00,87.98,18.88,1.80,24.04,15.54,7.09,3.81,114.01,28.56,74.33,0.00,85.74,14.51,6.88,62.00,0.00,6.39,0.00,37.85,3.90,10.10,0.00,0.00,56.35,50.43,56.64,0.00,0.00,73.21,0.00,0.00,0.00,0.00,0.00,51.79,37.06,0.00,0.00,0.00,0.00,20.73,0.00,108.08,10.73,10.17,14.59,11.55,11.52,5.06
10.00,48.18,29.81,66.81,649.93,210.41,7.54,5.00,87.98,18.88,1.80,24.04,15.54,7.09,3.81,114.01,33.40,74.33,0.00,85.74,14.51,6.88,62.00,0.00,6.39,0.00,38.02,3.90,10.14,145.08,0.00,42.70,59.59,60.29,0.00,0.00,80.83,0.00,0.00,0.00,0.00,0.00,41.85,37.06,0.00,0.00,0.00,0.00,20.73,0.00,96.49,17.22,10.17,14.59,11.55,11.52,5.06
