"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,21.98,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,12.61,35.79,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,5.34,10.24,0.00,18.95,3.20,11.43,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,15.30,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.53,14.04,9.50,0.00,0.44,25.49,33.13,4.97,3.25,0.00,30.56,9.07,0.00,1.98,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
2.00,0.00,22.64,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,12.60,35.97,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,6.11,11.45,0.00,18.95,3.20,11.39,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,19.96,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.60,14.04,9.50,0.00,0.44,27.36,34.96,4.22,3.16,0.00,28.37,11.87,0.00,1.94,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,23.29,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,12.58,33.05,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,7.03,12.14,0.00,18.95,3.20,11.37,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,25.48,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.54,13.98,9.50,0.00,0.44,29.59,37.13,5.16,3.11,0.00,27.96,18.30,0.00,1.93,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,23.55,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,12.55,30.13,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,7.98,12.83,0.00,18.95,3.20,11.37,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,31.27,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.47,13.91,9.50,0.00,0.45,31.93,39.42,4.23,3.04,0.00,27.56,24.74,0.00,1.90,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
5.00,0.00,23.70,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,12.81,28.78,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,8.90,13.59,0.00,18.95,3.20,11.36,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,36.79,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.33,13.86,9.50,0.00,0.45,34.15,41.60,3.43,2.98,0.00,28.22,26.16,0.00,1.89,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
6.00,0.00,23.17,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,13.07,27.43,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,9.67,14.36,0.00,18.95,3.20,11.39,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,41.45,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.18,13.80,9.50,0.00,0.44,36.02,43.42,3.34,2.91,0.00,28.87,27.58,0.00,1.92,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
7.00,0.00,23.25,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,15.11,25.77,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,10.21,15.45,0.00,18.95,3.20,11.41,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,44.69,5.00,10.00,3.00,10.43,7.21,3.50,2.30,14.98,13.67,9.50,0.00,0.44,37.30,44.66,2.83,2.83,0.00,29.53,26.97,0.10,1.90,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
8.00,0.00,23.12,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,17.14,24.12,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,10.33,16.54,0.00,18.95,3.20,11.43,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,44.60,5.00,10.00,3.00,10.43,7.21,3.50,2.30,14.77,13.55,9.50,0.00,0.46,36.88,44.68,2.42,2.76,0.00,30.19,26.37,0.20,1.86,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.11
9.00,0.00,23.34,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,18.35,22.97,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,10.61,17.47,0.00,18.95,3.20,11.46,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,44.40,5.00,10.00,3.00,10.43,7.21,3.50,2.30,14.58,13.52,9.50,0.00,0.46,35.90,44.74,2.28,2.91,0.00,30.57,24.93,0.20,1.83,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.12
10.00,0.03,23.27,0.04,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.03,0.00,3.10,7.20,19.55,21.83,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,10.95,18.39,0.00,18.95,3.20,11.48,0.00,14.49,0.12,0.60,4.70,5.00,5.00,2.30,44.16,5.00,10.00,3.00,10.43,7.21,3.50,2.30,14.39,13.50,9.50,0.00,0.46,34.72,44.80,2.13,2.86,0.00,30.95,23.50,0.30,1.81,0.30,0.00,10.63,0.35,12.14,0.00,0.00,0.00,0.79
