"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,14.94,20.40,14.90,15.85,4.50,7.80,3.30,6.10,1.80,0.00,2.70,15.46,11.78,7.34,0.00,2.60,7.20,29.36,50.49,1.65,5.40,6.00,2.50,18.74,9.80,3.00,4.50,3.00,5.55,10.04,17.28,2.30,27.60,3.30,11.59,133.36,15.46,30.60,0.60,4.50,5.00,5.20,1.15,57.82,4.50,4.00,1.50,10.00,8.38,3.80,1.15,18.29,15.48,9.50,1.20,0.53,34.77,54.36,5.10,3.74,87.90,34.57,68.93,0.20,1.10,70.79,190.50,5.00,182.19,12.14,0.38,50.38,92.80,12.57
2.00,16.15,20.56,15.91,14.69,4.50,7.80,3.30,6.10,1.80,0.00,2.70,15.46,11.45,9.54,0.00,2.60,7.20,29.32,51.39,3.55,5.40,6.00,2.50,18.74,9.80,3.00,4.50,3.00,6.79,10.28,18.84,2.30,27.30,3.30,11.59,131.65,15.46,30.66,0.60,4.50,5.00,5.20,1.15,58.98,4.50,4.00,1.50,10.00,8.38,3.80,1.15,18.26,15.64,9.50,1.22,0.53,34.76,54.38,5.37,3.86,86.90,35.17,69.54,0.10,1.09,74.55,187.60,5.00,181.38,12.14,0.38,50.49,95.80,12.56
3.00,16.36,20.02,16.28,15.36,4.50,7.80,3.30,6.10,1.80,0.00,2.70,15.46,11.36,10.77,0.00,2.60,7.20,30.28,52.28,3.62,5.40,6.00,2.50,18.74,9.80,3.00,4.50,3.00,7.52,10.36,20.90,2.30,27.10,3.30,11.59,130.88,15.46,30.62,0.60,4.50,5.00,5.20,1.15,60.13,4.50,4.00,1.50,10.00,8.38,3.80,1.15,18.24,15.56,9.50,1.21,0.54,37.86,56.48,5.64,3.91,86.60,37.09,71.15,0.10,1.08,77.12,176.10,5.00,182.16,12.14,0.39,50.52,96.15,12.57
4.00,16.58,19.84,16.49,15.85,4.50,7.80,3.30,6.10,1.80,0.00,2.70,15.46,11.92,11.32,0.00,2.60,7.20,30.24,53.17,3.62,5.40,6.00,2.50,18.74,9.80,3.00,4.50,3.00,7.56,10.78,23.05,2.30,26.90,3.30,11.59,130.75,15.46,30.57,0.60,4.50,5.00,5.20,1.15,61.29,4.50,4.00,1.50,10.00,8.38,3.80,1.15,17.90,15.41,9.50,1.23,0.54,39.13,57.51,5.70,4.16,88.90,39.17,72.75,0.10,1.07,78.10,182.40,5.00,183.51,12.14,0.40,50.54,95.75,12.68
5.00,16.42,19.89,16.30,16.14,4.50,7.80,3.30,6.10,1.80,0.00,2.70,15.46,12.38,11.53,3.10,5.20,7.20,30.86,54.07,3.61,5.40,6.00,2.50,18.74,9.80,3.00,4.50,3.00,6.72,11.27,25.51,2.30,26.80,3.30,11.59,130.90,15.46,30.58,0.60,4.50,5.00,5.20,1.15,64.45,4.50,4.00,1.50,10.00,8.38,3.80,1.15,18.01,15.16,9.50,1.22,0.54,38.84,68.60,6.01,4.32,93.10,40.72,76.36,0.10,1.07,77.70,205.30,5.00,184.35,12.14,0.41,50.68,95.48,12.78
6.00,15.74,19.91,15.73,16.14,4.50,7.80,3.30,6.10,1.50,0.00,2.70,15.46,11.73,10.52,3.10,5.10,7.20,30.86,54.96,0.62,5.40,6.00,2.50,18.74,9.80,3.00,4.50,3.00,5.54,11.38,28.07,2.30,26.60,3.30,11.59,131.28,15.46,29.40,0.60,4.50,5.00,5.20,1.15,68.60,4.50,4.00,1.50,10.00,8.38,3.80,1.15,18.22,15.25,9.50,1.22,0.53,51.05,69.60,6.54,4.71,94.90,40.92,79.97,0.10,1.06,75.95,224.50,5.00,185.24,12.14,0.41,50.97,95.43,12.85
7.00,15.30,19.57,15.10,15.56,4.50,7.80,3.30,6.10,1.50,0.00,2.70,15.46,9.94,8.04,3.10,5.10,7.20,30.86,55.86,0.00,5.40,6.00,2.50,18.74,9.80,3.00,4.50,3.00,3.98,12.26,33.93,2.30,26.70,3.30,11.59,131.75,15.46,29.47,0.60,4.50,5.00,5.20,1.15,73.76,4.50,4.00,1.50,10.00,8.38,3.80,1.15,18.37,15.32,9.50,1.22,0.53,50.40,68.60,6.27,4.75,94.10,42.75,86.58,0.00,1.06,72.89,229.60,5.00,186.61,12.14,0.42,51.28,95.90,12.90
8.00,13.65,19.60,13.67,15.85,4.50,7.80,3.30,6.10,1.50,0.00,2.70,15.46,8.71,5.19,3.10,5.10,7.20,30.86,56.75,0.00,5.40,6.00,2.50,18.74,9.80,3.00,4.50,3.00,2.74,12.90,39.79,2.30,26.60,3.30,11.59,133.02,15.46,29.69,0.60,4.50,5.00,5.20,1.15,79.92,4.50,4.00,1.50,10.43,8.38,3.80,1.15,18.02,15.10,9.50,1.03,0.54,54.05,70.70,6.74,5.00,92.60,46.40,94.19,0.00,1.06,68.42,228.80,5.00,188.38,12.14,0.42,51.57,96.00,13.00
9.00,12.84,19.69,12.46,16.04,4.50,7.80,3.30,6.10,1.50,0.00,2.70,15.46,7.04,3.56,3.10,5.10,7.20,30.86,57.65,0.00,5.40,6.00,2.50,18.74,9.80,3.00,4.50,3.00,1.66,13.53,43.74,2.30,26.40,3.30,11.59,134.09,15.46,29.74,0.60,4.50,5.00,5.20,1.15,87.08,4.50,4.00,1.50,10.43,8.38,3.80,1.15,17.82,15.26,9.50,1.00,0.54,55.23,70.02,7.00,5.33,90.80,48.42,100.80,0.00,1.06,62.39,229.30,5.00,189.34,12.14,0.42,51.67,86.24,13.39
10.00,10.29,19.50,10.56,15.85,4.50,7.80,3.30,6.10,1.50,0.00,2.70,15.46,5.99,1.94,3.10,5.10,7.20,30.86,58.54,0.00,5.40,6.00,2.50,18.74,9.80,3.00,4.50,3.00,0.78,14.50,47.80,2.30,26.40,3.30,11.59,132.90,15.46,29.61,0.60,4.50,5.00,5.20,1.15,93.23,4.50,4.00,1.50,10.43,8.38,3.80,1.15,17.72,15.37,9.50,0.93,0.54,55.60,72.35,7.30,5.45,87.10,49.48,109.40,0.00,1.06,54.91,226.40,5.00,187.79,12.14,0.42,51.44,81.84,13.13
