"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,8.65,19.04,5.80,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,4.67,7.13,0.00,7.80,21.77,37.77,0.00,5.30,6.00,4.50,18.74,9.90,3.00,4.50,2.90,6.08,2.42,12.65,1.90,27.01,3.30,11.11,19.27,15.46,6.24,0.60,8.00,8.60,8.80,1.15,23.33,4.60,0.00,0.00,10.43,8.25,3.50,2.30,15.45,14.65,9.50,0.99,0.48,11.74,14.06,1.83,1.01,16.37,9.68,25.46,0.40,0.95,7.97,79.00,10.63,63.80,12.14,0.43,11.61,35.29,13.39
2.00,7.53,18.86,4.79,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,3.90,4.83,0.00,7.80,23.56,36.06,0.00,5.30,6.00,4.50,18.74,9.90,3.00,4.50,2.90,4.79,3.70,19.18,1.90,27.04,3.30,11.11,18.48,15.46,4.24,0.60,8.00,8.60,8.80,1.15,46.10,4.60,0.00,0.00,10.43,8.25,3.50,2.30,15.70,14.53,9.50,0.93,0.48,17.35,21.05,2.17,1.54,16.42,14.78,50.41,0.30,0.97,4.59,84.60,10.63,67.80,12.14,0.42,9.10,34.92,13.13
3.00,6.61,18.86,3.45,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,2.31,3.16,0.00,7.80,23.96,34.01,0.00,5.30,6.00,4.50,18.74,9.90,3.00,4.50,2.90,3.11,4.87,25.19,1.90,27.02,3.30,11.11,23.71,15.46,2.94,0.60,8.00,8.60,8.80,1.15,70.90,4.60,0.00,0.00,10.43,8.25,3.50,2.30,14.69,14.30,9.50,0.78,0.48,22.50,27.48,2.59,2.04,20.19,19.49,77.59,0.30,1.03,0.70,92.40,10.63,72.80,12.14,0.39,7.36,37.48,13.00
4.00,3.74,18.29,0.99,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,1.71,1.82,0.00,7.80,24.36,32.29,0.00,5.30,6.00,4.50,18.74,9.90,3.00,4.50,2.90,1.32,5.75,29.61,1.90,27.16,3.30,11.11,30.38,15.46,1.84,0.60,8.00,8.60,8.80,1.15,93.67,4.60,0.00,0.00,10.43,8.25,3.50,2.30,14.71,14.56,9.50,0.57,0.47,26.32,32.24,3.00,2.40,25.20,22.98,102.54,0.20,1.11,0.00,93.40,10.63,72.30,12.14,0.33,5.96,37.23,12.61
5.00,2.82,17.80,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.46,0.00,7.80,23.16,33.23,0.00,5.30,6.00,4.50,18.74,9.90,3.00,4.50,2.90,0.00,6.03,29.85,1.90,27.37,3.30,11.11,22.25,15.46,0.54,0.60,8.00,8.60,8.80,1.15,110.39,4.60,0.00,0.00,10.43,8.25,3.50,2.30,14.49,14.29,9.50,0.49,0.53,25.09,33.23,3.19,2.44,18.66,24.26,120.82,0.20,1.19,0.00,56.40,10.63,43.70,12.14,0.26,4.27,22.47,6.70
6.00,0.00,17.60,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,0.00,7.80,21.96,31.03,0.00,5.30,6.00,4.50,18.74,9.90,3.00,4.50,2.90,0.00,6.72,30.43,1.90,27.47,3.30,11.11,7.18,15.46,0.00,0.60,8.00,8.60,8.80,1.15,109.62,4.60,0.00,0.00,10.43,8.25,3.50,2.30,13.79,13.99,9.50,0.34,0.51,26.46,35.58,3.39,2.54,6.13,27.29,118.66,0.10,1.28,0.00,15.50,10.63,12.30,12.14,0.16,2.71,6.33,1.57
7.00,0.00,17.93,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,0.00,7.80,20.71,26.89,0.00,5.30,6.00,4.50,18.74,9.90,3.00,4.50,2.90,0.00,7.54,31.12,1.90,27.58,3.30,11.11,1.01,15.46,0.00,0.60,8.00,8.60,8.80,1.15,107.79,4.60,0.00,0.00,10.43,8.25,3.50,2.30,12.02,12.74,9.50,0.12,0.51,27.50,38.39,3.59,2.66,0.88,30.92,113.49,0.10,1.35,0.00,2.40,10.63,1.80,12.14,0.07,2.00,0.95,0.89
8.00,0.00,17.83,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,3.10,7.80,19.46,22.76,5.90,5.30,15.46,4.50,18.74,9.90,3.00,4.50,2.90,0.00,8.22,31.70,1.90,27.78,3.30,11.11,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,105.60,4.60,0.00,0.00,10.43,8.25,3.50,2.30,11.63,12.64,9.50,0.06,0.51,28.54,40.74,3.78,2.76,0.00,33.96,107.33,0.00,1.44,0.00,0.00,10.63,0.00,12.14,0.03,1.91,0.00,0.86
9.00,0.00,17.82,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,3.10,7.80,17.17,16.19,8.00,5.30,15.46,4.50,18.74,9.90,3.00,4.50,2.90,0.00,8.51,31.94,1.90,27.89,3.30,11.11,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,103.77,4.60,0.00,0.00,10.43,8.25,3.50,2.30,9.88,11.20,9.50,0.00,0.51,28.75,41.73,3.98,2.80,0.00,35.23,102.17,0.00,1.53,0.00,0.00,10.63,0.00,12.14,0.00,1.91,0.00,0.18
10.00,0.00,17.92,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,3.10,7.80,14.88,9.63,8.00,5.30,15.46,4.50,18.74,9.90,3.00,4.50,2.90,0.00,9.10,31.46,1.90,28.02,3.30,11.11,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,103.00,4.60,0.00,0.00,10.43,8.25,3.50,2.30,9.55,10.83,9.50,0.00,0.51,28.95,42.41,4.18,2.80,0.00,37.26,100.00,0.00,1.59,0.00,0.00,10.63,0.00,12.14,0.00,1.91,0.00,0.00
11.00,0.00,17.96,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,3.10,7.80,13.83,8.09,8.00,5.30,15.46,4.50,18.74,9.90,3.00,4.50,2.90,0.00,8.75,29.21,1.90,28.07,3.30,11.11,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,89.00,4.60,0.00,0.00,10.43,8.25,3.50,2.30,8.59,9.84,9.50,0.00,0.52,27.46,40.41,3.87,2.58,0.00,35.94,83.00,0.00,1.63,0.00,0.00,10.63,0.00,12.14,0.00,1.91,0.00,0.00
12.00,0.00,17.98,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,3.10,7.80,12.78,6.56,8.00,5.30,15.46,4.50,18.74,9.90,3.00,4.50,2.90,0.00,8.41,26.96,1.90,28.16,3.30,11.11,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,71.00,4.60,0.00,0.00,10.43,8.25,3.50,2.30,8.44,10.00,9.50,0.00,0.52,25.96,38.42,3.56,2.37,0.00,34.61,64.00,0.00,1.64,0.00,0.00,10.63,0.00,12.14,0.00,1.91,0.00,0.00
13.00,0.00,17.90,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,3.10,7.80,12.82,7.40,8.00,5.30,15.46,4.50,18.74,9.90,3.00,4.50,2.90,0.00,8.17,24.75,1.90,28.33,3.30,11.11,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,56.00,4.60,6.00,2.00,10.43,8.25,3.50,2.30,8.34,10.38,9.50,0.00,0.54,25.02,36.32,3.33,2.17,0.00,33.53,48.00,0.00,1.64,0.00,0.00,10.63,0.00,12.14,0.00,1.91,0.00,0.00
14.00,0.00,18.30,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,3.10,7.80,12.86,8.24,8.00,5.30,15.46,4.50,18.74,9.90,3.00,4.50,2.90,0.00,7.93,22.54,1.90,28.36,3.30,11.11,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,41.00,4.60,6.00,2.00,10.43,8.25,3.50,2.30,8.95,10.72,9.50,0.00,0.64,24.08,34.23,3.10,1.98,0.00,32.44,36.00,0.00,1.62,0.00,0.00,10.63,0.00,12.14,0.00,1.91,0.00,0.00
