"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,48.41,29.95,67.13,596.35,194.00,6.01,7.88,110.37,17.56,3.57,24.50,14.92,66.89,5.13,2.82,163.91,112.36,132.71,29.00,32.23,210.84,15.15,1.97,6.88,87.69,6.39,9.98,64.70,3.45,14.97,0.00,0.00,57.09,56.79,57.36,0.00,0.00,197.14,184.23,5.67,74.91,75.00,43.27,43.24,54.48,30.67,30.56,30.55,63.59,63.68,27.36,27.36,203.20
2.00,48.41,29.95,67.13,596.35,194.00,6.01,7.88,110.37,17.56,3.57,24.50,14.92,70.80,5.13,2.82,163.91,112.36,132.71,29.00,35.37,210.84,15.15,1.97,6.88,87.69,6.39,9.98,79.69,3.45,18.43,0.00,0.00,45.35,45.24,45.45,0.00,0.00,197.14,184.23,5.67,74.91,75.00,36.52,36.51,54.48,30.67,30.56,30.55,41.83,41.85,55.84,55.83,203.20
3.00,48.41,29.95,67.13,596.35,194.00,6.01,7.88,110.37,17.56,3.57,24.50,14.92,76.36,5.13,2.82,163.91,112.36,132.71,29.00,32.23,210.84,15.15,1.97,6.88,87.69,6.39,9.98,85.46,3.45,19.77,0.00,0.00,66.03,0.00,66.40,0.00,0.00,197.14,184.23,5.67,74.91,75.00,0.00,66.47,54.48,30.67,30.56,30.55,41.83,41.85,72.57,72.55,203.20
4.00,48.41,29.95,67.13,596.35,194.00,6.01,7.88,110.37,17.56,3.57,24.50,14.92,82.54,5.13,2.82,163.91,112.36,132.71,29.00,34.77,210.84,15.15,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,0.00,57.85,0.00,58.16,0.00,0.00,197.14,184.23,5.67,74.91,75.00,42.59,42.56,54.48,30.67,30.56,30.55,41.83,41.85,88.64,88.60,203.20
5.00,48.41,29.95,67.13,596.35,194.00,6.01,7.88,110.37,17.56,3.57,24.50,14.92,75.73,5.13,2.82,163.91,112.36,132.71,29.00,35.21,210.84,15.15,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,0.00,57.64,0.00,57.94,0.00,0.00,197.14,184.23,5.67,74.91,75.00,42.78,42.75,54.48,30.67,30.56,30.55,41.83,41.85,109.65,109.60,203.20
6.00,48.41,29.95,67.13,596.35,194.00,6.01,7.88,110.37,17.56,3.57,24.50,14.92,60.00,5.13,2.82,163.91,112.36,132.71,29.00,35.37,210.84,15.15,1.97,6.88,87.69,6.39,9.98,85.46,3.45,19.77,0.00,0.00,45.35,45.24,45.45,0.00,0.00,197.14,184.23,5.67,74.91,75.00,36.52,36.50,54.48,30.67,30.56,30.55,41.83,41.85,96.67,96.62,203.20
7.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,60.00,5.13,2.82,163.91,110.50,132.71,29.00,35.37,210.84,15.15,1.97,6.88,87.69,6.39,9.98,27.67,3.45,6.40,144.33,0.00,0.00,58.94,59.62,0.00,0.00,197.14,184.23,5.67,0.00,75.00,41.52,41.49,54.48,30.67,30.56,30.55,41.83,41.85,20.62,20.62,203.20
8.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,60.00,5.13,2.82,163.91,99.06,132.71,29.00,0.00,210.84,15.15,1.97,6.88,87.69,6.39,9.98,0.00,3.45,0.00,0.00,144.33,0.00,66.62,67.40,0.00,0.00,197.14,184.23,5.67,0.00,0.00,34.97,34.96,54.48,30.67,30.56,30.55,41.83,41.85,0.00,0.00,162.54
9.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,60.00,5.13,2.82,163.91,99.17,132.71,29.00,0.00,210.84,15.15,1.97,6.88,87.69,6.39,9.98,0.00,3.45,0.00,0.00,144.33,0.00,66.62,67.40,0.00,0.00,197.14,184.23,5.67,0.00,67.01,34.97,34.96,54.48,30.67,30.56,30.55,41.83,41.85,0.00,0.00,151.84
10.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,8.68,60.00,5.13,2.82,163.91,98.10,132.71,29.00,0.00,210.84,15.15,1.97,6.88,87.69,6.39,9.98,16.49,3.45,3.81,0.00,144.33,0.00,0.00,67.88,0.00,0.00,197.14,184.23,5.67,0.00,67.01,43.84,43.80,54.48,30.67,30.56,30.55,41.83,41.85,0.00,0.00,144.56
