"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,20.13,0.00,14.00,2.90,8.80,3.00,4.70,3.00,0.40,3.30,19.00,0.00,0.00,5.00,0.00,10.00,21.58,16.53,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,4.68,14.32,2.38,27.00,5.00,13.11,0.00,17.86,0.00,0.60,4.00,4.50,4.50,2.40,6.25,7.00,5.50,18.93,2.00,10.80,8.03,7.40,2.40,7.67,12.15,18.00,0.00,0.00,0.00,1.23,23.03,33.58,1.23,0.79,0.00,18.20,7.18,0.00,1.28,0.00,0.00,6.00
2.00,0.00,20.45,0.00,14.00,2.90,8.80,3.00,4.70,3.00,0.40,3.30,19.00,0.00,0.00,5.00,0.00,10.00,22.64,16.17,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,3.66,7.91,2.38,27.00,5.00,13.11,0.00,17.86,0.00,0.60,4.00,4.50,4.50,2.40,6.29,7.00,5.50,18.93,2.00,10.80,8.03,7.40,2.40,7.60,11.88,18.00,0.00,0.00,0.00,1.23,18.62,30.22,0.99,0.67,0.00,13.69,7.46,0.00,1.28,0.00,0.00,6.00
3.00,0.00,20.47,0.00,14.00,2.90,8.80,3.00,4.70,3.00,0.40,3.30,19.00,0.00,0.00,5.00,0.00,10.00,23.21,15.79,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,4.61,7.09,2.38,27.00,5.00,13.11,0.00,17.86,0.00,0.60,4.00,4.50,4.50,2.40,6.81,7.00,5.50,18.93,2.00,10.80,8.03,7.40,2.40,7.56,11.85,18.00,0.00,0.00,0.00,1.23,21.34,16.37,0.89,0.63,0.00,13.40,8.56,0.00,1.24,0.00,0.00,6.00
4.00,0.00,20.57,0.00,14.00,2.90,8.80,3.00,4.70,3.00,0.40,3.30,19.00,0.00,0.00,5.00,0.00,10.00,23.62,15.42,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,5.25,9.18,2.38,27.00,5.00,13.11,0.00,17.86,0.00,0.60,4.00,4.50,4.50,2.40,7.47,7.00,5.50,18.93,2.00,10.80,8.03,7.40,2.40,7.54,11.90,18.00,0.00,0.00,0.00,1.23,21.38,16.34,0.83,0.61,0.00,13.91,9.93,0.00,1.24,0.00,0.00,6.00
5.00,0.00,20.73,0.00,14.00,2.90,8.80,3.00,4.70,3.00,0.40,3.30,19.00,0.00,0.00,5.00,0.00,10.00,23.89,15.26,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,5.73,9.42,2.38,27.00,5.00,13.11,0.00,17.86,0.00,0.60,4.00,4.50,4.50,2.40,7.19,7.00,5.50,18.93,2.00,10.80,8.03,7.40,2.40,8.10,12.31,18.00,0.00,0.00,0.00,1.23,21.24,16.07,0.85,0.61,0.00,14.14,9.93,0.00,1.20,0.00,0.00,6.00
6.00,0.00,20.54,0.00,14.00,2.90,8.80,3.00,4.70,3.00,0.40,3.30,19.00,0.00,0.00,5.00,0.00,10.00,24.12,15.18,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,6.33,10.03,2.38,27.00,5.00,13.11,0.00,17.86,0.00,0.60,4.00,4.50,4.50,2.40,6.58,7.00,5.50,18.93,2.00,10.80,8.03,7.40,2.40,8.85,12.83,18.00,0.00,0.00,0.00,1.23,20.66,15.48,0.89,0.62,0.00,14.55,9.46,0.00,1.28,0.00,0.00,6.00
7.00,3.43,20.89,0.00,14.00,1.45,8.80,3.00,4.70,3.00,0.40,3.30,19.00,0.79,0.49,5.00,0.00,10.00,24.40,13.86,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,1.63,7.39,11.86,2.38,27.00,5.00,13.11,12.73,17.86,0.00,0.60,4.00,4.50,4.50,2.40,6.48,7.00,5.50,18.93,2.00,10.80,8.03,7.40,2.40,9.69,13.28,18.00,0.00,0.00,0.03,1.23,18.72,13.91,1.00,0.64,8.49,15.52,10.48,0.00,1.24,6.10,11.54,6.00
8.00,8.36,21.17,0.00,14.00,1.45,8.80,3.00,4.70,3.00,0.40,3.30,19.00,1.41,3.49,5.00,0.00,10.00,24.70,12.13,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,6.46,8.24,13.25,2.38,27.00,5.00,13.11,52.32,17.86,0.00,0.60,4.00,4.50,4.50,2.40,6.55,7.00,5.50,18.93,2.00,10.80,8.03,7.40,2.40,10.57,13.69,18.00,0.00,0.00,0.07,1.23,16.73,11.98,1.13,0.66,37.48,16.22,11.99,0.00,1.20,24.54,45.89,6.00
9.00,10.59,21.27,0.03,14.00,1.45,8.80,3.00,4.70,3.00,0.40,3.30,19.00,2.63,9.38,5.00,0.00,10.00,24.38,11.35,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,11.68,8.65,13.61,2.38,27.00,5.00,13.11,95.14,17.86,0.95,0.60,4.00,4.50,4.50,2.40,6.21,7.00,5.50,18.93,2.00,10.80,8.03,7.40,2.40,10.79,13.81,18.00,0.00,0.00,0.08,1.23,14.59,8.99,1.10,0.73,69.10,19.13,11.20,0.00,1.20,45.82,99.77,6.00
10.00,11.80,20.97,0.85,14.00,1.45,8.80,3.00,4.70,3.00,0.40,3.30,19.00,4.81,14.24,5.00,0.00,10.00,23.84,10.89,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,12.67,9.28,14.74,2.38,27.00,5.00,13.11,115.56,17.86,13.94,0.60,4.00,4.50,4.50,2.40,5.73,7.00,5.50,18.93,2.00,10.80,8.03,7.40,2.40,10.79,13.84,18.00,0.00,0.00,0.12,1.23,13.27,9.31,1.02,0.81,84.21,24.08,9.64,0.00,1.20,59.72,169.85,6.00
