"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,110.37,17.74,2.75,25.46,14.92,60.00,5.13,2.82,157.83,56.52,82.94,30.84,34.19,230.00,28.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,144.33,63.34,62.95,63.70,37.90,0.00,72.84,0.00,0.00,70.99,52.43,43.54,36.30,55.01,30.67,30.56,30.55,54.72,80.42,94.39,94.35,203.20,0.00,0.00
2.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,110.37,17.74,2.75,25.46,14.92,60.00,5.13,2.82,157.83,56.52,82.94,35.25,35.37,230.00,28.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,144.33,64.98,64.58,65.35,37.92,0.00,72.84,0.00,0.00,68.69,57.32,45.07,38.12,55.01,30.67,30.56,30.55,82.30,53.31,104.23,104.19,203.20,0.00,0.00
3.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,110.37,17.74,2.75,25.46,14.92,60.00,5.13,2.82,157.83,56.52,82.94,35.25,35.37,230.00,28.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,144.33,67.50,67.10,67.88,38.84,0.00,72.84,0.00,0.00,67.64,63.95,45.28,44.86,55.01,30.67,30.56,30.55,59.20,87.27,110.26,110.22,203.20,0.00,0.00
4.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,17.74,2.75,25.46,14.92,60.00,5.13,2.82,157.83,56.52,82.94,39.65,31.77,230.00,28.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,144.33,63.64,63.25,64.00,31.80,0.00,72.84,0.00,0.00,67.01,52.58,41.06,34.93,55.01,30.67,30.56,30.55,80.99,51.91,42.32,42.31,203.20,0.00,0.00
5.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,17.74,2.75,25.46,14.92,60.00,5.13,2.82,157.83,56.52,82.94,39.65,29.55,230.00,28.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,147.76,65.68,65.28,66.05,40.47,0.00,72.84,0.00,0.00,0.00,66.99,46.83,39.97,55.01,30.67,30.56,30.55,68.02,79.80,65.57,65.55,203.20,0.00,0.00
6.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,17.74,2.75,25.46,14.92,60.00,5.13,2.82,157.83,56.52,82.94,42.42,21.64,230.00,28.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,148.40,39.79,67.10,67.88,22.40,0.00,0.00,0.00,0.00,73.51,51.99,44.76,46.50,55.01,30.67,30.56,30.55,85.00,32.12,60.48,60.47,203.20,0.00,0.00
7.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,17.74,2.75,25.46,14.92,60.00,5.13,2.82,157.83,56.52,82.94,42.42,20.55,230.00,28.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,144.33,27.65,67.10,67.88,27.65,0.00,0.00,0.00,0.00,0.00,76.30,33.27,39.78,55.01,30.67,30.56,30.55,20.67,87.27,21.76,0.00,203.20,0.00,0.00
8.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,17.74,2.75,25.46,14.92,60.00,5.13,2.82,157.83,56.52,82.94,42.42,10.76,230.00,28.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,144.33,62.23,34.67,35.00,35.00,0.00,0.00,0.00,0.00,0.00,52.30,42.11,0.00,55.01,30.67,30.56,30.55,50.52,30.25,21.76,0.00,203.20,0.00,0.00
9.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,17.74,2.75,25.46,14.92,60.00,5.13,2.82,157.83,56.52,123.72,22.12,29.55,230.00,28.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,0.00,46.56,62.91,29.91,29.91,0.00,0.00,0.00,0.00,0.00,59.71,49.77,0.00,55.01,30.67,30.56,30.55,33.50,87.27,21.76,0.00,203.20,0.00,0.00
10.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,17.74,2.75,25.46,14.92,60.00,5.13,2.82,157.83,56.52,82.94,22.12,24.74,230.00,28.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,144.33,46.29,54.71,30.63,30.63,0.00,0.00,0.00,0.00,0.00,38.33,20.62,20.62,55.01,30.67,30.56,30.55,35.05,55.20,21.76,0.00,203.20,0.00,0.00
11.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,17.74,2.75,25.46,14.92,60.00,5.13,2.82,157.83,56.52,82.94,22.12,18.00,230.00,28.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,147.73,56.64,47.92,56.96,48.72,0.00,0.00,0.00,0.00,67.01,30.93,32.28,37.07,55.01,30.67,30.56,30.55,20.62,20.62,21.76,0.00,203.20,0.00,0.00
12.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,17.74,2.75,25.46,14.92,60.00,5.13,2.82,157.83,56.52,82.94,22.12,18.00,230.00,28.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,144.33,26.50,67.10,67.88,26.50,0.00,0.00,0.00,0.00,67.01,30.93,33.42,40.05,55.01,30.67,30.56,30.55,31.36,87.27,21.76,0.00,203.20,0.00,0.00
13.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,17.74,2.75,25.46,14.92,60.00,5.13,2.82,157.83,56.52,82.94,22.12,23.84,230.00,28.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,156.05,27.45,67.10,67.88,27.45,0.00,0.00,0.00,0.00,74.91,53.40,38.58,48.79,55.01,30.67,30.56,30.55,37.20,87.27,96.65,0.00,203.20,0.00,0.00
14.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,17.74,2.75,25.46,14.92,60.00,5.13,2.82,157.83,56.52,83.10,22.12,24.74,230.00,28.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,166.97,29.70,67.10,67.88,29.70,0.00,0.00,94.86,0.00,74.91,53.40,43.92,49.60,55.01,30.67,30.56,30.55,31.81,87.27,103.27,0.00,203.20,0.00,0.00
