"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,20.79,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,16.00,37.00,0.00,4.80,15.46,5.00,18.94,9.80,3.50,5.00,2.80,0.00,11.29,26.36,0.00,18.95,3.20,11.03,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,60.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.63,14.14,9.50,0.00,0.44,47.58,54.92,4.89,3.23,0.00,37.34,64.00,0.00,1.95,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
2.00,0.00,21.08,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,16.00,37.00,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,11.90,27.43,0.00,18.95,3.20,11.36,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,55.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.45,14.04,9.50,0.00,0.44,46.22,53.80,4.99,3.22,0.00,37.27,61.00,0.00,1.96,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,21.98,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,13.00,42.00,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,11.64,27.16,0.00,18.95,3.20,11.43,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,51.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.53,14.04,9.50,0.00,0.44,41.47,54.27,4.97,3.25,0.00,36.66,57.00,0.00,1.98,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,22.64,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,13.00,42.00,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,11.29,26.19,0.00,18.95,3.20,11.39,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,48.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.60,14.04,9.50,0.00,0.44,39.20,54.41,4.22,3.16,0.00,36.10,55.00,0.00,1.94,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
5.00,0.00,23.29,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,11.00,49.00,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,11.00,25.67,0.00,18.95,3.20,11.37,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,46.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.54,13.98,9.50,0.00,0.44,38.28,53.18,5.16,3.11,0.00,35.49,53.00,0.00,1.93,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
6.00,0.00,23.55,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,11.00,49.00,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,10.57,24.77,0.00,18.95,3.20,11.37,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,44.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.47,13.91,9.50,0.00,0.45,36.66,54.90,4.23,3.04,0.00,35.17,51.00,0.00,1.90,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
7.00,0.00,23.70,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,11.00,53.00,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,10.71,24.69,0.00,18.95,3.20,11.36,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,42.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.33,13.86,9.50,0.00,0.45,30.64,51.81,3.43,2.98,0.00,35.65,49.00,0.00,1.89,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
8.00,0.00,23.17,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,11.00,53.00,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,10.55,23.11,0.00,18.95,3.20,11.39,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,41.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.18,13.80,9.50,0.00,0.44,27.68,50.34,3.34,2.91,0.00,35.66,48.00,0.00,1.92,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
9.00,0.00,23.25,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,11.00,49.00,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,10.49,22.81,0.00,18.95,3.20,11.41,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,40.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,14.98,13.67,9.50,0.00,0.44,25.06,46.95,2.83,2.83,0.00,36.07,48.00,0.10,1.90,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
10.00,0.00,23.12,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,11.00,49.00,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,10.21,22.37,0.00,18.95,3.20,11.43,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,40.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,14.77,13.55,9.50,0.00,0.46,19.88,44.26,2.42,2.76,0.00,36.52,48.00,0.20,1.86,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.11
