"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2"
1.00,78.57,0.00,67.20,600.09,195.41,0.00,0.00,110.48,19.21,0.00,41.90,0.00,142.44,7.43,4.08,164.07,112.47,126.85,47.08,242.00,0.00,5.06,0.00,87.77,0.00,6.39,9.98,65.68,10.52,19.79,228.68,190.28,23.32,67.16,67.94,67.39,184.35,122.45,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,59.48,87.36,110.37,110.32,203.40,19.44,20.27,0.00,0.00
2.00,78.57,0.00,67.20,600.09,195.41,0.00,0.00,110.48,19.21,0.00,41.90,0.00,142.44,7.43,4.08,164.07,112.47,126.85,47.08,242.00,0.00,5.06,0.00,87.77,0.00,6.39,9.98,95.55,10.52,19.79,228.68,190.28,23.32,67.16,67.94,67.39,184.35,122.45,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,59.48,87.36,110.37,110.32,203.40,19.44,20.27,0.00,0.00
3.00,78.57,0.00,67.20,600.09,195.41,0.00,0.00,110.48,19.21,0.00,41.90,0.00,142.44,7.43,4.08,164.07,112.47,126.85,47.08,242.00,0.00,5.06,0.00,87.77,0.00,6.39,9.98,94.86,10.52,19.79,228.68,190.28,23.32,67.16,67.94,67.39,184.35,122.45,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,59.48,87.36,110.37,110.32,203.40,19.44,20.27,0.00,0.00
4.00,78.57,0.00,67.20,600.09,195.41,0.00,0.00,110.48,19.21,0.00,41.90,0.00,142.44,7.43,4.08,164.07,112.47,126.85,47.08,242.00,0.00,5.06,0.00,87.77,0.00,6.39,9.98,95.05,10.52,19.79,228.68,190.28,23.32,67.16,67.94,67.39,184.35,122.45,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,59.48,87.36,110.37,110.32,203.40,19.44,20.27,0.00,0.00
5.00,78.57,0.00,67.20,600.09,195.41,0.00,0.00,110.48,19.21,0.00,41.90,0.00,142.44,7.43,4.08,164.07,112.47,126.85,47.08,242.00,0.00,5.06,0.00,87.77,0.00,6.39,9.98,95.32,10.52,19.79,228.68,190.28,23.32,67.16,67.94,67.39,184.35,132.31,184.41,5.67,74.99,75.00,48.20,66.54,81.64,30.70,30.59,30.58,67.68,87.36,91.17,110.32,203.40,19.44,20.27,0.00,0.00
6.00,78.57,0.00,67.20,600.09,195.41,0.00,0.00,110.48,19.21,0.00,41.90,0.00,142.44,7.43,4.08,164.07,112.47,126.85,47.08,242.00,0.00,5.06,0.00,87.77,0.00,6.39,9.98,94.53,10.52,19.79,228.68,190.28,28.77,67.16,67.94,67.39,184.35,122.45,184.41,5.67,74.99,75.00,48.20,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,0.00
7.00,78.57,0.00,67.20,600.09,195.41,0.00,0.00,110.48,19.21,4.11,41.90,0.00,142.44,7.43,4.08,164.07,112.47,126.85,47.08,242.00,33.52,5.06,0.00,87.77,0.00,6.39,9.98,95.55,10.52,19.79,228.68,190.28,40.00,67.16,28.77,67.39,184.35,122.45,184.41,5.67,74.99,75.00,48.20,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,0.00
8.00,78.57,0.00,67.20,600.09,195.41,0.00,0.00,110.48,19.21,4.11,41.90,0.00,142.44,7.43,4.08,164.07,112.47,126.85,47.08,242.00,33.52,5.06,0.00,87.77,0.00,6.39,9.98,95.55,10.52,19.79,228.68,190.28,40.00,67.16,28.77,67.39,184.35,122.45,184.41,5.67,74.99,75.00,48.20,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,0.00
9.00,78.57,0.00,67.20,600.09,195.41,0.00,0.00,110.48,19.21,4.11,41.90,0.00,142.44,7.43,4.08,164.07,112.47,126.85,47.08,242.00,33.52,5.06,0.00,87.77,0.00,6.39,9.98,94.68,10.52,19.79,228.68,190.28,40.00,67.16,28.77,67.39,184.35,122.45,184.41,5.67,74.99,75.00,48.20,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,0.00
10.00,78.57,0.00,67.20,600.09,195.41,0.00,0.00,110.48,19.21,4.11,41.90,0.00,142.44,7.43,4.08,164.07,112.47,126.85,47.08,242.00,33.52,5.06,0.00,87.77,0.00,6.39,9.98,95.55,10.52,19.79,228.68,190.28,28.77,67.16,67.94,67.39,184.35,122.45,184.41,5.67,74.99,75.00,48.20,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,0.00,0.00
