"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,147.59,0.00,8.37,110.91,19.29,1.70,41.51,10.00,143.00,8.91,7.69,4.22,151.22,35.44,88.82,0.00,47.27,235.98,34.42,3.89,6.69,82.60,0.00,6.39,9.98,95.92,5.61,19.87,169.46,151.52,67.83,67.42,68.21,23.41,139.46,149.07,139.50,5.67,75.75,72.88,64.93,64.82,81.95,30.82,30.70,30.70,87.54,84.00,110.50,110.76
2.00,78.57,30.10,67.46,646.80,147.59,0.00,8.37,110.91,19.29,1.70,41.51,10.00,143.00,8.91,7.69,4.22,151.22,47.89,88.82,0.00,47.27,235.98,34.42,3.89,6.69,82.60,0.00,6.39,9.98,95.92,5.49,19.87,177.05,177.02,67.83,67.42,68.21,61.46,98.52,104.50,98.52,5.67,75.75,72.88,64.94,64.81,78.39,30.82,30.70,30.70,87.54,84.00,110.50,110.76
3.00,78.57,30.10,67.46,646.80,147.59,0.00,8.37,110.91,19.29,1.70,41.51,10.00,143.00,8.91,7.69,4.22,164.71,38.89,88.82,0.00,47.27,235.98,34.42,3.89,6.69,87.66,0.00,6.39,9.98,95.92,0.00,19.87,174.06,143.59,67.83,67.42,68.21,26.74,148.17,158.99,148.22,5.67,75.75,72.88,64.92,64.83,81.95,30.82,30.70,30.70,87.54,84.00,110.50,110.76
4.00,78.57,30.10,67.46,639.76,138.92,0.00,8.37,110.91,19.29,1.70,41.51,10.00,143.00,8.91,7.69,4.22,164.71,74.59,88.82,0.00,47.27,235.98,34.42,3.89,6.69,87.66,0.00,6.39,9.98,95.92,5.86,19.87,151.30,151.30,67.83,67.42,68.21,47.64,172.44,185.26,172.51,5.67,75.75,72.88,64.95,64.80,35.80,30.82,30.70,30.70,87.54,84.00,101.95,110.76
5.00,78.57,30.10,67.46,646.80,147.59,0.00,8.37,110.91,19.29,1.70,41.51,10.00,143.00,8.91,7.69,4.22,164.71,110.73,88.82,0.00,47.27,235.98,34.42,3.89,6.69,87.66,0.00,6.39,9.98,95.92,10.56,19.87,156.62,143.59,67.83,67.42,68.21,44.18,185.07,198.10,185.13,5.67,75.75,72.88,64.95,64.80,34.95,30.82,30.70,30.70,87.54,84.00,110.50,110.76
6.00,78.57,30.10,67.46,646.80,147.59,0.00,8.37,110.91,19.29,1.70,41.51,10.00,143.00,8.91,7.69,4.22,164.71,112.91,88.82,0.00,47.27,235.98,34.42,3.89,6.69,87.66,0.00,6.39,9.98,95.92,10.56,19.87,170.06,144.84,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,64.94,64.81,60.50,30.82,30.70,30.70,87.54,84.00,110.50,110.76
7.00,78.57,30.10,67.46,646.80,147.59,0.00,8.37,110.91,19.29,1.70,41.51,10.00,143.00,8.91,7.69,4.22,164.71,112.91,88.82,0.00,47.27,235.98,34.42,3.89,6.69,87.66,0.00,6.39,9.98,95.92,10.56,19.87,174.22,174.22,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,64.94,64.81,72.95,30.82,30.70,30.70,87.54,84.00,110.50,110.76
8.00,78.57,30.10,67.46,646.80,147.59,0.00,8.37,110.91,19.29,1.70,41.51,10.00,143.00,8.91,7.69,4.22,164.71,112.91,88.82,0.00,47.27,235.98,34.42,3.89,6.69,87.66,0.00,6.39,9.98,95.92,10.56,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,64.94,64.81,81.95,30.82,30.70,30.70,87.54,84.00,110.80,110.76
9.00,78.57,30.10,67.46,646.80,147.59,0.00,8.37,110.91,19.29,1.70,41.51,10.00,143.00,8.91,7.69,4.22,164.71,112.91,88.82,0.00,47.27,235.98,34.42,3.89,6.69,87.66,0.00,6.39,9.98,95.92,10.56,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,64.94,64.81,81.95,30.82,30.70,30.70,87.54,84.00,110.80,110.76
10.00,78.57,30.10,67.46,646.80,147.59,0.00,8.37,110.91,19.29,1.70,41.51,10.00,143.00,8.91,7.69,4.22,164.71,112.91,88.82,0.00,47.27,235.98,34.42,3.89,6.69,87.66,0.00,6.39,9.98,95.92,10.56,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,64.94,64.81,81.95,30.82,30.70,30.70,87.54,84.00,110.80,110.76
