"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,9.57,23.83,0.34,17.00,4.20,7.50,6.00,10.93,1.50,0.00,0.00,0.00,0.98,12.21,16.59,0.00,9.80,23.50,64.50,6.90,10.54,15.61,4.40,19.32,19.32,7.00,10.73,1.40,4.61,21.50,71.40,3.20,25.80,19.51,19.32,32.35,18.15,7.29,0.60,12.68,12.68,11.71,2.40,123.10,12.88,0.00,19.51,4.00,10.60,0.00,20.00,1.20,14.00,16.50,18.90,0.00,0.00,0.45,1.00,68.32,85.10,4.68,7.90,29.90,109.60,133.50,0.10,2.00,19.79,106.40
2.00,7.18,23.87,0.00,17.00,4.20,7.50,6.00,10.93,1.50,0.00,0.00,0.00,0.00,4.84,16.59,0.00,9.80,22.90,63.20,7.90,10.54,15.61,4.40,19.32,19.32,7.00,10.73,1.40,0.46,21.50,68.80,3.20,26.00,19.51,19.32,5.77,18.15,1.25,0.60,12.68,12.68,11.71,2.40,122.00,12.88,0.00,19.51,4.00,10.60,0.00,20.00,1.20,13.20,16.22,18.90,0.00,0.00,0.31,1.00,69.53,83.90,5.07,7.50,5.54,109.90,128.60,0.10,2.00,6.54,37.70
3.00,0.47,23.89,0.00,17.00,4.20,7.50,6.00,10.93,1.50,0.00,0.00,0.00,0.00,0.36,16.59,0.00,9.80,21.50,60.10,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,1.40,0.00,21.50,67.60,3.20,26.20,19.51,19.32,0.26,18.15,0.00,0.60,12.68,12.68,11.71,2.40,116.90,12.88,0.00,19.51,4.00,10.60,0.00,20.00,1.20,12.50,15.87,18.90,0.00,0.00,0.11,1.00,73.24,80.22,7.35,5.19,0.09,110.00,117.90,0.00,2.00,0.44,2.50
4.00,0.00,23.76,0.00,17.00,4.20,7.50,6.00,10.93,1.50,0.00,0.00,0.00,0.00,0.00,16.59,0.00,9.80,20.20,57.20,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,1.40,0.00,21.60,67.10,3.20,26.40,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,110.70,12.88,0.00,19.51,4.00,10.60,0.00,20.00,1.20,11.70,15.25,18.90,0.00,0.00,0.05,1.00,70.60,81.00,7.51,5.90,0.00,110.00,106.80,0.00,2.00,0.00,0.00
5.00,0.00,23.88,0.00,17.00,4.20,7.50,6.00,10.93,1.50,0.00,0.00,0.00,0.00,0.00,16.59,0.00,9.80,19.10,55.20,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,1.40,0.00,21.70,66.90,3.20,26.70,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,102.00,12.88,0.00,19.51,4.00,10.60,0.00,20.00,1.20,11.10,14.80,18.90,0.00,0.00,0.00,1.00,67.90,81.00,7.51,5.20,0.00,110.70,94.70,0.00,2.00,0.00,0.00
6.00,0.00,23.89,0.00,17.00,4.20,7.50,6.00,10.93,1.50,0.00,0.00,0.00,0.00,0.00,16.59,0.00,9.80,18.10,53.20,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,1.40,0.00,21.80,66.80,3.20,26.80,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,93.70,12.88,0.00,19.51,4.00,10.60,0.00,20.00,1.20,10.50,14.83,18.90,0.00,0.00,0.00,1.00,67.40,81.90,7.51,4.70,0.00,110.30,82.60,0.00,2.00,0.00,0.00
7.00,0.00,23.82,0.00,17.00,4.20,7.50,6.00,10.93,1.50,0.00,0.00,0.00,0.00,0.00,16.59,0.00,9.80,17.10,51.80,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,1.40,0.00,21.90,66.70,3.20,27.00,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,89.40,12.88,0.00,19.51,4.00,10.60,0.00,20.00,1.20,10.30,14.81,18.90,0.00,0.00,0.00,1.00,67.30,83.20,6.77,4.50,0.00,110.00,73.00,0.00,2.00,0.00,0.00
8.00,0.00,23.83,0.00,17.00,4.20,7.50,6.00,10.93,1.50,0.00,0.00,0.00,0.00,0.00,16.59,0.00,9.80,16.10,49.10,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,1.40,0.00,21.80,66.70,3.20,27.10,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,86.00,12.88,0.00,19.51,4.00,10.60,0.00,20.00,1.20,10.30,14.65,18.90,0.00,0.00,0.00,1.00,68.60,84.20,6.17,4.30,0.00,109.80,65.80,0.00,2.00,0.00,0.00
9.00,0.00,23.72,0.00,17.00,4.20,7.50,6.00,10.93,1.50,0.00,0.00,0.00,0.00,0.00,16.59,0.00,9.80,14.80,42.90,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,1.40,0.00,21.60,66.70,3.20,27.20,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,82.10,12.88,0.00,19.51,4.00,10.60,0.00,20.00,1.20,10.80,14.55,18.90,0.00,0.00,0.00,1.00,70.40,85.00,5.65,4.30,0.00,106.70,62.50,0.00,2.00,0.00,0.00
10.00,0.00,23.83,0.00,17.00,4.20,7.50,6.00,10.93,1.50,0.00,0.00,0.00,0.00,0.00,16.59,0.00,9.80,13.80,37.80,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,1.40,0.00,21.50,66.40,3.20,27.20,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,79.80,12.88,0.00,19.51,4.00,10.60,0.00,20.00,1.20,11.00,14.61,18.90,0.00,0.00,0.00,1.00,72.16,84.56,5.38,3.91,0.00,104.70,60.50,0.00,2.00,0.00,0.00
