"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,14.56,20.42,17.47,14.00,4.20,7.60,3.00,6.90,3.00,0.40,3.40,0.00,14.75,15.36,6.00,0.00,10.00,26.30,69.60,7.90,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,13.22,22.50,60.93,2.38,27.00,9.00,15.05,121.81,17.96,26.38,0.60,4.20,4.80,4.80,1.20,72.78,7.80,6.30,19.42,2.20,10.80,7.74,8.60,0.00,16.46,17.36,18.00,0.00,0.00,1.18,1.23,105.39,104.33,8.60,7.03,89.94,75.80,98.85,0.40,1.22,69.03,216.00,15.00
2.00,14.35,20.33,15.72,14.00,4.20,7.60,3.00,6.90,3.00,0.40,3.40,0.00,14.61,15.39,6.00,0.00,10.00,26.30,72.10,7.90,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,13.29,22.60,63.28,2.38,27.00,9.00,15.05,122.93,17.96,27.37,0.60,4.20,4.80,4.80,1.20,101.65,7.80,6.30,19.42,2.20,10.80,7.74,8.60,0.00,16.54,17.43,18.00,0.00,0.00,1.17,1.23,95.18,104.68,9.26,7.44,90.38,64.88,109.72,0.40,1.24,68.89,215.00,15.00
3.00,13.90,20.45,11.68,14.00,4.20,7.60,3.00,6.90,3.00,0.40,3.40,0.00,14.33,15.43,6.00,0.00,10.00,26.10,73.60,7.90,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,13.36,22.70,65.42,2.38,27.00,9.00,15.05,124.18,17.96,29.49,0.60,4.20,4.80,4.80,1.20,113.29,7.80,6.30,19.42,2.20,10.80,7.74,8.60,0.00,16.63,17.50,18.00,0.00,0.00,1.17,1.23,96.56,105.70,9.90,7.94,90.65,67.55,118.89,0.30,1.22,68.93,216.00,15.00
4.00,13.39,20.15,7.57,14.00,4.20,7.60,3.00,6.90,3.00,0.40,3.40,0.00,14.12,15.50,6.00,0.00,10.00,26.40,73.70,7.90,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,13.41,23.30,66.97,2.38,27.00,9.00,15.05,125.31,17.96,31.61,0.60,4.20,4.80,4.80,1.20,123.55,7.80,6.30,19.42,2.20,10.80,7.74,8.60,0.00,16.72,17.57,18.00,0.00,0.00,0.99,1.23,98.10,106.77,10.53,8.68,90.83,70.23,127.22,0.20,1.20,68.54,213.00,15.00
5.00,12.87,19.84,5.04,14.00,4.20,7.60,3.00,6.90,3.00,0.40,3.40,0.00,13.92,15.51,6.00,0.00,10.00,26.70,73.20,7.90,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,13.39,24.10,68.37,2.38,27.00,9.00,15.05,125.52,17.96,32.57,0.60,4.20,4.80,4.80,1.20,130.32,7.80,6.30,19.42,2.20,10.80,7.74,8.60,0.00,16.79,17.64,18.00,0.00,0.00,0.96,1.23,100.12,107.99,11.10,9.39,90.60,72.94,133.89,0.20,1.23,67.41,209.00,15.00
6.00,12.24,19.71,3.11,14.00,4.20,7.60,3.00,6.90,3.00,0.40,3.40,0.00,12.80,15.42,6.00,0.00,10.00,26.90,72.30,7.90,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,13.22,24.80,69.34,2.38,27.00,9.00,15.05,123.51,17.96,31.02,0.60,4.20,4.80,4.80,1.20,136.10,7.80,6.30,19.42,2.20,10.80,7.74,8.60,0.00,16.79,17.72,18.00,0.00,0.00,0.90,1.23,102.37,109.07,11.52,10.01,88.75,75.51,140.32,0.10,1.25,64.83,202.00,15.00
7.00,11.53,19.55,0.96,14.00,4.20,7.60,3.00,6.90,3.00,0.40,3.40,0.00,11.04,15.13,6.00,0.00,10.00,27.00,71.20,7.90,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,12.74,25.40,70.25,2.38,27.00,9.00,15.05,114.19,17.96,21.64,0.60,4.20,4.80,4.80,1.20,139.44,7.80,6.30,19.42,2.20,10.80,7.74,8.60,0.00,16.81,17.79,18.00,0.00,0.00,0.76,1.23,105.34,109.75,11.90,10.56,83.47,77.67,146.66,0.10,1.30,55.58,183.00,15.00
8.00,10.87,19.67,0.03,14.00,4.20,7.60,3.00,6.90,3.00,0.40,3.40,0.00,7.30,14.14,6.00,0.00,10.00,27.10,69.50,7.90,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,10.73,26.10,71.01,2.38,27.00,9.00,15.05,78.87,17.96,2.15,0.60,4.20,4.80,4.80,1.20,142.52,7.80,6.30,19.42,2.20,10.80,7.74,8.60,0.00,16.88,17.81,18.00,0.00,0.00,0.55,1.23,107.72,110.59,12.17,10.94,66.90,79.80,151.79,0.10,1.33,43.00,111.00,15.00
9.00,9.79,19.73,0.00,14.00,4.20,7.60,3.00,6.90,3.00,0.40,3.40,0.00,1.53,11.21,6.00,0.00,10.00,27.20,67.60,7.90,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,5.79,26.80,71.63,2.38,27.00,9.00,15.05,36.88,17.96,0.00,0.60,4.20,4.80,4.80,1.20,140.08,7.80,6.30,19.42,2.20,10.80,7.74,8.60,0.00,16.91,17.82,18.00,0.00,0.00,0.47,1.23,108.32,111.92,12.36,11.18,35.74,81.88,148.63,0.10,1.42,20.93,30.00,15.00
10.00,8.16,19.69,0.00,14.00,4.20,7.60,3.00,6.90,3.00,0.40,3.40,0.00,0.00,5.16,6.00,0.00,10.00,27.00,67.80,7.90,10.00,15.53,2.40,17.86,12.62,3.50,5.50,2.80,1.13,27.50,71.83,2.38,27.00,9.00,15.05,9.29,17.96,0.00,0.60,4.20,4.80,4.80,1.20,136.97,7.80,6.30,19.42,2.20,10.80,7.74,8.60,0.00,16.85,17.78,18.00,0.00,0.00,0.33,1.23,109.38,113.05,12.28,11.00,10.63,83.86,148.98,0.10,1.44,5.79,5.00,15.00
