"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,65.84,28.69,67.20,631.22,205.55,7.23,4.08,110.48,19.21,2.04,41.90,12.00,137.72,5.14,2.82,164.07,112.47,126.85,38.27,45.00,242.00,17.28,4.21,6.88,87.77,0.00,6.39,9.98,4.63,10.52,0.00,228.68,228.42,0.00,0.00,20.60,26.78,184.35,197.33,184.41,5.67,74.99,75.00,43.04,41.49,81.64,30.70,30.59,30.58,76.77,85.00,89.64,110.32,203.40,19.44,20.27
2.00,65.84,29.98,67.20,631.22,205.55,7.23,4.08,110.48,19.21,2.04,41.90,12.00,142.44,5.14,2.82,164.07,112.47,126.85,44.10,45.00,242.00,17.28,4.21,6.88,87.77,0.00,6.39,9.98,22.88,10.52,5.30,228.68,228.42,0.00,49.94,20.60,20.60,184.35,197.33,184.41,5.67,74.99,76.38,50.53,66.54,81.64,30.70,30.59,30.58,76.77,85.00,89.64,110.32,203.40,19.44,20.27
3.00,65.84,29.98,67.20,631.22,205.55,7.23,4.08,110.48,19.21,2.04,41.90,12.00,142.44,5.14,2.82,164.07,112.47,126.85,44.10,18.00,242.00,17.28,4.21,6.88,87.77,0.00,6.39,9.98,25.47,10.52,5.90,228.68,228.42,0.00,31.79,20.60,20.60,184.35,197.33,184.41,5.67,74.99,76.38,50.53,66.54,81.64,30.70,30.59,30.58,76.77,87.36,77.24,110.32,203.40,19.44,20.27
4.00,65.84,29.98,67.20,631.22,205.55,7.23,4.08,110.48,19.21,2.04,41.90,12.00,142.44,5.14,2.82,164.07,112.47,126.85,44.10,18.00,242.00,17.28,4.21,6.88,87.77,0.00,6.39,9.98,52.75,10.52,12.21,228.68,228.42,0.00,38.93,20.60,20.60,184.35,197.33,184.41,5.67,74.99,76.38,50.53,66.54,81.64,30.70,30.59,30.58,76.77,87.36,77.24,110.32,203.40,19.44,20.27
5.00,65.84,29.98,67.20,631.22,205.55,7.23,4.08,110.48,19.21,2.04,41.90,12.00,142.44,5.14,2.82,164.07,112.47,126.85,44.10,47.08,242.00,17.28,4.21,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,0.00,0.00,20.60,20.60,184.35,197.33,184.41,5.67,74.99,76.38,46.73,61.05,81.64,30.70,30.59,30.58,76.77,87.36,89.64,110.32,203.40,19.44,20.27
6.00,65.84,29.98,67.20,631.22,205.55,7.23,4.08,110.48,19.21,2.04,41.90,12.00,142.44,5.14,2.82,164.07,112.47,126.85,44.10,47.08,242.00,17.28,4.21,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,0.00,0.00,20.60,20.60,184.35,197.33,184.41,5.67,74.99,76.38,46.82,61.31,81.64,30.70,30.59,30.58,76.77,87.36,89.64,110.32,203.40,19.44,20.27
7.00,65.84,29.98,67.20,631.22,205.55,7.23,4.08,110.48,19.21,2.04,41.90,12.00,142.44,5.14,2.82,164.07,112.47,126.85,44.10,18.00,242.00,17.28,4.21,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,0.00,0.00,20.60,20.60,184.35,197.33,184.41,5.67,74.99,76.38,50.53,66.54,81.64,30.70,30.59,30.58,76.77,87.36,77.24,110.32,203.40,19.44,20.27
8.00,65.84,29.98,67.20,631.22,205.55,7.23,4.08,110.48,19.21,2.04,41.90,12.00,142.44,5.14,2.82,164.07,112.47,126.85,44.10,18.00,242.00,17.28,4.21,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,0.00,0.00,20.60,20.60,184.35,197.33,184.41,5.67,74.99,76.38,50.53,66.54,81.64,30.70,30.59,30.58,76.77,87.36,77.24,110.32,203.40,19.44,20.27
9.00,65.84,29.98,67.20,631.22,205.55,7.23,4.08,110.48,19.21,2.04,41.90,12.00,142.44,5.14,2.82,164.07,112.47,126.85,44.10,18.00,242.00,17.28,4.21,6.88,87.77,0.00,6.39,9.98,39.75,10.52,9.20,228.68,228.42,20.60,0.00,67.94,20.60,184.35,197.33,184.41,5.67,74.99,76.38,50.53,66.54,81.64,30.70,30.59,30.58,76.77,87.36,83.07,110.32,203.40,19.44,20.27
10.00,65.84,29.98,67.20,631.22,205.55,7.23,4.08,110.48,19.21,2.04,41.90,12.00,142.44,5.14,2.82,164.07,112.47,126.85,44.10,18.00,242.00,17.28,4.21,6.88,87.77,0.00,6.39,9.98,27.07,10.52,6.27,228.68,228.42,65.07,0.00,20.60,20.60,184.35,197.33,184.41,5.67,74.99,76.38,50.53,66.54,81.64,30.70,30.59,30.58,76.77,87.36,83.07,110.32,203.40,19.44,20.27
