"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,72.37,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.10,3.65,28.63,74.77,7.21,3.87,155.15,82.01,26.51,0.00,120.00,0.00,6.88,84.37,0.00,6.39,0.00,74.13,4.41,19.64,0.00,0.00,30.69,30.67,0.00,30.69,183.28,196.19,183.34,0.00,74.55,61.84,51.77,43.38,55.51,0.00,0.00,0.00,0.00,20.73,51.74,109.69,126.60,20.34,14.91,18.93,18.75,3.87
2.00,72.37,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.10,3.65,28.63,74.77,7.21,3.87,155.15,77.12,26.51,0.00,120.00,0.00,6.88,84.37,0.00,6.39,0.00,28.29,4.41,9.09,0.00,0.00,0.00,66.71,0.00,25.34,183.28,196.19,183.34,0.00,73.94,61.33,51.96,42.58,55.51,0.00,0.00,0.00,0.00,20.73,49.13,109.62,107.88,20.34,14.91,17.77,19.92,3.87
3.00,72.37,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.10,3.65,28.63,74.77,7.21,3.87,155.15,77.05,26.51,0.00,120.00,0.00,6.88,84.37,0.00,6.39,0.00,18.09,4.41,6.74,0.00,0.00,30.69,30.68,0.00,30.69,183.28,196.19,183.34,0.00,68.68,57.24,50.32,42.13,55.51,0.00,0.00,0.00,20.73,20.73,77.62,29.53,107.40,20.34,14.91,18.93,18.75,3.87
4.00,72.37,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.10,3.65,28.63,74.77,7.21,3.87,155.15,76.51,26.51,24.87,120.00,0.00,6.88,84.37,0.00,6.39,0.00,15.29,4.41,6.10,0.00,0.00,30.69,30.68,0.00,30.69,183.28,196.19,183.34,0.00,0.00,66.67,49.91,42.54,55.51,0.00,0.00,0.00,20.73,20.73,96.19,0.00,106.95,20.34,14.91,18.93,18.75,3.87
5.00,72.37,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.10,3.65,28.63,60.21,7.21,3.87,155.15,74.86,26.51,18.00,120.00,0.00,6.88,84.37,0.00,6.39,0.00,5.45,4.41,3.83,0.00,0.00,31.70,31.70,0.00,28.65,183.28,196.19,183.34,0.00,0.00,65.80,46.24,46.20,55.51,0.00,0.00,0.00,20.73,20.73,82.12,0.00,98.86,20.34,14.91,18.93,18.75,3.87
6.00,72.37,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.10,3.65,28.63,68.71,7.21,3.87,155.15,74.54,26.51,18.00,120.00,0.00,6.88,84.37,0.00,6.39,0.00,5.45,4.41,3.83,0.00,0.00,35.97,0.00,0.00,56.08,183.28,196.19,183.34,0.00,0.00,75.93,47.09,45.35,55.51,0.00,0.00,0.00,20.73,0.00,34.45,0.00,102.60,20.34,14.91,19.76,17.92,3.87
7.00,72.37,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.10,3.65,28.63,68.44,7.21,3.87,155.15,74.31,26.51,0.00,120.00,0.00,6.88,84.37,0.00,6.39,0.00,5.45,4.41,3.83,0.00,0.00,38.99,38.72,0.00,38.99,183.28,196.19,183.34,0.00,0.00,61.84,54.10,38.34,55.51,0.00,0.00,0.00,20.73,0.00,51.26,0.00,102.77,20.34,14.91,17.77,19.92,3.87
8.00,72.37,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.10,3.65,28.63,51.08,7.21,3.87,155.15,72.57,26.51,18.00,120.00,0.00,6.88,84.37,0.00,6.39,0.00,5.45,4.41,3.83,0.00,0.00,30.69,30.67,0.00,30.69,180.31,193.25,180.37,0.00,67.36,57.94,42.45,45.19,55.51,0.00,0.00,0.00,20.73,0.00,50.09,20.73,95.65,20.34,14.91,18.93,18.75,3.87
9.00,72.37,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.10,3.65,28.63,79.14,7.21,3.87,155.15,75.28,26.51,5.21,120.00,0.00,6.88,84.37,0.00,6.39,0.00,12.07,4.41,5.36,0.00,0.00,64.01,0.00,0.00,28.04,183.28,196.19,183.34,0.00,70.11,49.86,48.37,44.07,55.51,0.00,0.00,0.00,20.73,0.00,43.07,22.32,107.53,20.34,14.91,18.93,18.75,3.87
10.00,72.37,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.10,3.65,28.63,83.27,7.21,3.87,155.15,75.94,26.51,18.00,120.00,0.00,6.88,84.37,0.00,6.39,0.00,17.04,4.41,6.50,0.00,0.00,65.93,0.00,0.00,26.12,183.28,196.19,183.34,0.00,70.94,54.81,48.78,43.67,55.51,0.00,0.00,0.00,20.73,0.00,53.66,44.88,109.19,20.34,14.91,18.93,18.75,3.87
