"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,649.93,213.30,0.00,4.93,111.35,19.36,3.72,39.58,0.00,65.00,8.91,3.86,157.99,113.35,133.88,44.45,23.73,246.01,15.00,2.85,6.88,86.63,16.34,6.39,9.00,27.69,10.21,6.46,230.47,230.21,22.28,67.69,68.48,67.92,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,76.80,0.00,12.09,0.00,87.88,84.00,110.50,111.19
2.00,78.57,30.22,67.73,649.93,213.30,0.00,4.93,111.35,19.36,3.72,39.58,0.00,65.00,8.91,3.86,157.99,113.35,133.88,44.45,23.73,246.01,15.00,2.85,6.88,86.63,16.34,6.39,9.00,16.97,10.21,3.96,230.47,230.21,61.30,43.86,61.64,43.94,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,76.80,12.09,0.00,0.00,87.88,84.00,110.50,111.19
3.00,78.57,30.22,67.73,649.93,213.30,0.00,4.93,111.35,19.36,3.72,39.58,0.00,65.00,8.91,3.86,157.99,113.35,133.88,44.45,23.73,246.01,15.00,2.85,6.88,86.63,16.34,6.39,9.00,0.00,10.21,0.00,230.47,230.21,67.14,42.21,67.52,42.28,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,76.80,12.09,0.00,0.00,87.88,84.00,110.50,111.19
4.00,78.57,30.22,67.73,649.93,213.30,0.00,4.93,111.35,19.36,3.72,39.58,0.00,65.00,8.91,3.86,157.99,113.35,133.88,44.45,23.73,246.01,15.00,2.85,6.88,86.63,16.34,6.39,9.00,0.00,10.21,0.00,230.47,230.21,65.90,44.75,66.27,44.84,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,76.80,12.09,0.00,0.00,87.88,84.00,110.50,111.19
5.00,78.57,30.22,67.73,649.93,213.30,0.00,4.93,111.35,19.36,3.72,39.58,0.00,65.00,8.91,3.86,165.35,113.35,133.88,44.45,23.73,246.01,15.00,2.85,6.88,88.00,16.34,6.39,9.00,0.00,10.21,0.00,230.47,230.21,67.12,33.35,67.49,33.38,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,76.80,12.09,0.00,0.00,87.88,84.00,110.50,111.19
6.00,78.57,30.22,67.73,649.93,213.30,0.00,4.93,111.35,19.36,3.72,39.58,0.00,65.00,8.91,3.86,165.35,113.35,133.88,44.45,23.73,246.01,15.00,2.85,6.88,88.00,16.34,6.39,9.00,42.23,10.21,9.85,230.47,230.21,41.64,67.69,68.48,67.92,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,76.80,12.09,0.00,0.00,87.88,84.00,110.50,111.19
7.00,78.57,30.22,67.73,649.93,213.30,0.00,4.93,111.35,19.36,3.72,39.58,0.00,126.19,8.91,3.86,165.35,113.35,133.88,44.45,23.73,246.01,30.00,2.85,6.88,88.00,87.03,6.39,9.00,96.29,10.21,19.95,230.47,230.21,20.43,67.69,68.48,67.92,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,76.80,25.67,25.57,25.56,87.88,84.00,110.50,111.19
8.00,78.57,30.22,67.73,649.93,213.30,0.00,4.93,111.35,19.36,3.72,39.58,0.00,143.56,8.91,3.86,165.35,113.35,133.88,44.45,23.73,246.01,30.00,2.85,6.88,88.00,115.36,6.39,9.00,96.29,10.21,19.95,230.47,230.21,68.10,67.69,68.48,67.92,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,76.80,27.68,27.56,27.56,87.88,84.00,111.24,111.19
9.00,78.57,30.22,67.73,649.93,213.30,0.00,4.93,111.35,19.36,3.72,39.58,0.00,103.92,8.91,3.86,165.35,113.35,133.88,44.45,23.73,246.01,30.00,2.85,6.88,88.00,90.33,6.39,9.00,96.29,10.21,19.95,230.47,230.21,20.43,67.69,68.48,67.92,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,76.80,25.67,25.57,25.56,87.88,84.00,111.24,111.19
10.00,78.57,30.22,67.73,649.93,213.30,0.00,4.93,111.35,19.36,3.72,39.58,0.00,106.77,8.91,3.86,165.35,113.35,133.88,44.45,23.73,246.01,30.00,2.85,6.88,88.00,85.96,6.39,9.00,96.29,10.21,19.95,230.47,230.21,68.10,67.69,68.48,67.92,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,76.80,25.67,25.57,25.56,87.88,84.00,111.24,111.19
