"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,16.94,19.25,16.39,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,12.07,17.04,3.10,7.80,21.20,6.00,2.80,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,12.88,2.88,0.10,1.90,27.25,3.30,11.40,133.10,15.46,31.37,0.60,8.00,8.60,8.80,1.15,4.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,15.29,15.01,9.50,1.22,0.78,3.90,1.00,0.00,0.00,96.60,3.80,13.00,0.20,1.07,74.20,239.50,10.63,188.30,12.14,0.41,39.92,95.07,22.00
2.00,16.20,19.17,15.70,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,11.99,17.09,3.10,7.80,23.01,7.00,2.80,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,12.98,2.60,0.20,1.90,27.05,3.30,11.40,133.40,15.46,31.42,0.60,8.00,8.60,8.80,1.15,7.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,15.55,15.15,9.50,1.22,0.78,4.60,1.90,0.10,0.10,96.40,4.20,17.00,0.10,1.06,74.30,239.70,10.63,188.50,12.14,0.42,39.98,97.76,22.00
3.00,15.75,19.30,15.08,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,11.26,17.16,3.10,7.80,23.62,15.00,2.80,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,13.06,2.73,0.20,1.90,26.89,3.30,11.40,133.60,15.46,31.41,0.60,8.00,8.60,8.80,1.15,10.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,15.20,15.02,9.50,1.22,0.77,4.10,1.10,0.10,0.10,96.10,4.50,22.00,0.10,1.05,74.40,240.10,10.63,188.80,12.14,0.42,40.15,98.68,22.00
4.00,14.07,19.30,13.65,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,11.29,17.25,3.10,7.80,24.23,25.00,0.40,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,13.11,2.82,0.20,1.90,26.72,3.30,11.40,133.60,15.46,31.45,0.60,8.00,8.60,8.80,1.15,13.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,14.86,14.89,9.50,1.03,0.77,3.70,0.40,0.10,0.10,95.60,4.70,28.00,0.10,1.05,74.40,239.90,10.63,188.60,12.14,0.42,40.28,96.35,22.00
5.00,13.29,19.08,12.58,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,10.20,17.36,3.10,7.80,24.05,32.30,0.00,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,13.09,2.73,0.20,1.90,26.73,3.30,11.40,132.80,15.46,31.24,0.60,8.00,8.60,8.80,1.15,17.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,14.94,14.64,9.50,1.00,0.77,3.40,0.60,0.10,0.10,94.70,4.90,34.00,0.10,1.07,74.00,238.60,10.63,187.60,12.14,0.42,40.37,90.37,21.00
6.00,10.75,18.94,10.52,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,9.96,17.26,3.10,7.80,23.86,30.90,0.00,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,12.98,2.79,0.30,1.90,26.67,3.30,11.40,130.80,15.46,30.90,0.60,8.00,8.60,8.80,1.15,23.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,15.02,14.39,9.50,0.93,0.77,3.10,0.70,0.10,0.10,93.20,5.00,40.00,0.10,1.12,72.90,235.00,10.63,184.70,12.14,0.42,40.20,82.51,20.00
7.00,9.68,19.03,8.96,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,8.09,16.96,3.10,7.80,23.47,29.10,0.00,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,12.68,2.79,0.30,1.90,26.69,3.30,11.40,126.10,15.46,29.61,0.60,8.00,8.60,8.80,1.15,31.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,14.77,14.51,9.50,0.78,0.76,3.20,0.80,0.10,0.10,90.10,5.50,46.00,0.00,1.18,70.10,227.00,10.63,178.30,12.14,0.39,39.89,61.03,19.00
8.00,6.47,18.82,6.31,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,7.17,16.26,3.10,7.80,23.08,27.40,0.00,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,12.06,3.06,0.30,1.90,26.74,3.30,11.40,106.70,15.46,25.10,0.60,8.00,8.60,8.80,1.15,39.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,14.52,14.63,9.50,0.57,0.77,3.30,0.90,0.10,0.00,80.60,6.00,52.00,0.00,1.23,58.90,199.80,10.63,152.80,12.14,0.33,38.55,28.17,13.00
9.00,5.21,18.23,4.55,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,3.70,14.70,3.10,7.80,21.39,27.00,0.00,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,10.97,3.38,0.50,1.90,26.92,3.30,11.40,68.60,15.46,16.31,0.60,8.00,8.60,8.80,1.15,49.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,13.29,13.90,9.50,0.49,0.77,3.00,0.80,0.10,0.00,56.70,5.20,59.00,0.00,1.29,37.70,134.70,10.63,99.50,12.14,0.25,28.67,6.72,16.00
10.00,1.84,18.14,1.72,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,1.26,10.19,3.10,7.80,19.70,26.60,0.00,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,7.31,3.67,0.70,1.90,27.05,3.30,11.40,28.20,15.46,7.60,0.60,8.00,8.60,8.80,1.15,61.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,12.07,13.17,9.50,0.34,0.77,2.70,0.70,0.10,0.00,24.70,4.40,69.00,0.00,1.35,16.10,57.10,10.63,42.00,12.14,0.16,17.26,0.05,9.00
11.00,1.03,18.25,0.68,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,0.10,2.60,0.00,7.80,17.61,24.20,0.00,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,1.75,3.62,0.90,1.90,27.15,3.30,11.40,4.90,15.46,1.77,0.60,8.00,8.60,8.80,1.15,69.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,10.86,12.28,9.50,0.12,0.77,2.40,0.50,0.00,0.00,4.60,4.40,76.00,0.00,1.42,3.30,11.40,10.63,8.40,12.14,0.07,6.00,0.00,1.00
