"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CT AGROLMOS"
11.00,0.00,16.90,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,23.76,31.86,0.00,4.20,5.00,1.60,18.45,10.00,3.00,4.50,2.80,0.00,29.36,83.26,0.00,27.56,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,1.20,95.00,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,8.98,13.27,18.90,0.00,0.00,0.00,0.00,83.02,89.19,10.33,8.91,0.00,119.05,103.00,0.00,1.04,0.00,0.00,0.00,0.00
12.00,0.00,17.02,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,23.23,28.41,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,0.00,29.56,84.22,0.00,27.61,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,1.20,97.00,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,9.49,13.44,18.90,0.00,0.00,0.00,0.00,83.87,89.02,10.77,9.62,0.00,120.52,107.00,0.00,1.04,0.00,0.00,0.00,0.00
13.00,2.59,17.08,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,0.50,0.29,4.00,0.00,7.00,22.88,25.22,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,0.48,29.75,85.15,0.00,27.66,3.50,10.68,12.60,16.02,1.95,0.60,3.00,3.50,3.50,1.20,100.00,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,9.97,13.54,18.90,0.00,0.00,0.03,0.00,85.78,88.16,11.02,10.60,7.40,121.18,113.00,0.00,1.04,3.94,15.78,0.00,0.00
14.00,7.93,17.18,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,1.01,2.36,4.00,0.00,7.00,22.61,23.12,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,5.44,29.86,85.93,0.00,27.66,3.50,10.68,56.45,16.02,11.03,0.60,3.00,3.50,3.50,1.20,104.00,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,10.41,13.47,18.90,0.00,0.00,0.07,0.00,87.96,87.46,11.33,11.43,41.80,121.84,121.00,0.00,1.04,24.76,61.17,0.00,0.00
15.00,10.52,16.48,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,1.88,6.27,4.00,0.00,7.00,22.56,24.31,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,9.04,29.90,86.58,0.00,27.61,3.50,10.68,100.75,16.02,21.62,0.60,3.00,3.50,3.50,1.20,107.00,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,10.74,13.34,18.90,0.00,0.00,0.08,0.00,90.98,87.23,11.80,11.80,73.37,121.94,126.00,0.00,1.04,50.88,122.03,0.00,0.00
16.00,11.76,18.02,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,4.13,11.04,4.00,0.00,7.00,22.54,25.60,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,10.68,29.88,86.90,0.00,27.59,3.50,10.68,120.99,16.02,29.01,0.60,3.00,3.50,3.50,1.20,109.00,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,10.75,13.04,17.90,0.00,0.00,0.12,0.00,93.24,86.94,12.22,12.10,86.62,122.05,131.00,0.00,1.04,63.24,194.31,0.00,0.00
17.00,12.48,18.06,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,8.06,14.94,4.00,0.00,7.00,22.56,27.23,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,11.72,29.80,86.88,0.00,27.47,3.50,10.68,128.03,16.02,32.20,0.60,3.00,3.50,3.50,1.20,111.00,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,10.96,13.05,9.50,0.00,0.00,0.59,0.00,93.26,86.48,12.49,12.19,95.13,122.15,133.00,0.10,1.04,68.09,238.01,0.00,0.00
18.00,13.15,17.93,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,11.08,16.40,4.00,0.00,7.00,22.40,29.03,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,12.33,29.74,86.99,0.00,27.21,3.50,10.68,130.30,16.02,33.12,0.60,3.00,3.50,3.50,1.20,112.00,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,11.79,13.96,9.50,0.00,0.00,0.80,0.00,93.16,85.88,12.78,12.29,98.08,122.24,133.00,0.20,1.04,70.82,250.00,0.00,0.00
19.00,13.92,17.88,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,14.32,17.18,4.00,0.00,7.00,21.69,31.34,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,12.75,29.71,87.22,0.00,27.11,3.50,10.68,131.07,16.02,33.36,0.60,3.00,3.50,3.50,1.20,112.00,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,12.47,14.73,9.50,0.00,0.00,0.99,0.00,92.72,84.82,13.16,12.39,98.84,122.45,134.00,0.20,1.00,71.66,250.00,0.00,0.00
20.00,14.50,18.25,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,16.04,17.40,4.00,0.00,7.00,20.91,35.18,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,12.99,29.70,87.41,0.00,26.98,3.50,10.68,131.31,16.02,33.46,0.60,3.00,3.50,3.50,1.20,113.00,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,12.72,15.03,9.50,0.00,0.00,1.11,0.00,92.38,84.05,13.48,12.45,98.98,122.65,134.00,0.30,1.00,72.13,244.40,0.00,0.00
21.00,14.95,17.98,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,16.61,17.35,4.00,0.00,7.00,19.94,43.65,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.11,29.69,87.54,0.00,26.92,3.50,10.68,131.40,16.02,33.46,0.60,3.00,3.50,3.50,1.20,114.00,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,13.00,15.29,9.50,0.00,0.00,1.21,0.00,92.35,84.12,13.62,12.36,98.98,123.18,135.00,0.30,1.00,72.44,240.11,0.00,0.00
22.00,15.35,18.09,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,16.87,17.29,4.00,0.00,7.00,19.01,51.97,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.19,29.71,87.67,0.00,26.67,3.50,10.68,131.84,16.02,33.51,0.60,3.00,3.50,3.50,1.20,115.00,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,13.34,15.46,9.50,0.00,0.00,1.23,0.00,92.18,84.19,13.77,12.31,98.84,123.70,135.00,0.30,1.00,72.94,240.71,0.00,0.00
23.00,15.52,17.73,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,16.93,17.19,4.00,0.00,7.00,18.21,59.86,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.28,29.75,87.79,0.00,26.52,3.50,10.68,133.54,16.02,33.68,0.60,3.00,3.50,3.50,1.20,116.00,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,13.67,15.61,9.50,0.00,0.00,1.22,0.00,91.58,84.24,13.95,12.34,98.37,124.12,136.00,0.40,1.00,74.00,243.60,0.00,0.00
24.00,15.60,18.26,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,16.91,17.14,4.00,0.00,7.00,17.79,66.61,3.40,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.40,29.77,87.87,0.00,26.20,3.50,10.68,135.15,16.02,33.73,0.60,3.00,3.50,3.50,1.20,116.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,13.98,15.73,9.50,0.00,0.00,1.24,0.00,90.96,84.62,14.04,12.31,98.28,124.53,138.00,0.40,0.96,74.65,248.11,0.00,0.00
25.00,15.55,18.42,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,17.07,17.15,4.00,0.00,7.00,18.50,69.94,3.50,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.49,29.77,87.92,0.00,26.07,3.50,10.68,136.19,16.02,33.61,0.60,3.00,3.50,3.50,1.20,117.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,14.29,15.89,9.50,0.00,0.00,1.23,0.00,90.29,86.03,13.85,12.09,98.53,124.64,139.00,0.40,0.96,74.95,246.42,0.00,0.00
26.00,15.27,17.56,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,17.29,17.23,4.00,0.00,7.00,19.46,72.64,3.50,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.57,29.76,87.93,0.00,25.98,3.50,10.68,136.98,16.02,33.54,0.60,3.00,3.50,3.50,1.20,117.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,14.56,16.12,9.50,0.00,0.00,1.23,0.00,90.09,86.88,13.72,11.96,98.83,124.76,139.00,0.40,0.96,75.10,239.16,0.00,0.00
27.00,14.67,17.67,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,17.54,17.31,4.00,0.00,7.00,21.14,73.41,3.50,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.57,29.75,87.90,0.00,25.97,3.50,10.68,137.64,16.02,33.60,0.60,3.00,3.50,3.50,1.20,118.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,14.73,16.29,9.50,0.00,0.00,1.23,0.00,91.25,86.09,13.81,12.11,98.95,124.70,139.00,0.30,0.92,75.13,243.72,0.00,0.00
28.00,13.96,17.24,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,17.73,17.39,4.00,0.00,7.00,22.67,74.03,3.40,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.53,29.71,87.72,0.00,26.24,3.50,10.68,137.94,16.02,33.67,0.60,3.00,3.50,3.50,1.20,120.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,14.59,16.26,9.50,0.00,0.00,1.04,0.00,92.14,85.63,13.89,12.27,98.95,124.64,140.00,0.20,0.96,74.95,250.00,0.00,0.00
29.00,13.23,16.97,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,17.74,17.42,4.00,0.00,7.00,23.72,74.15,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.47,29.64,87.39,0.00,26.26,3.50,10.68,137.53,16.02,33.58,0.60,3.00,3.50,3.50,1.20,121.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,14.50,16.21,9.50,0.00,0.00,1.01,0.00,92.23,86.20,13.93,12.45,98.54,124.39,141.00,0.20,0.96,74.03,250.00,0.00,0.00
30.00,12.54,16.63,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,17.47,17.27,4.00,0.00,7.00,24.82,74.49,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.34,29.60,87.12,0.00,26.37,3.50,10.68,135.86,16.02,33.07,0.60,3.00,3.50,3.50,1.20,123.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,14.53,16.12,9.50,0.00,0.00,0.94,0.00,92.44,87.08,13.93,12.52,97.20,124.14,142.00,0.10,1.00,72.13,247.07,0.00,0.00
31.00,11.74,16.65,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,16.80,16.87,4.00,0.00,7.00,26.08,75.48,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.06,29.58,86.90,0.00,26.48,3.50,10.68,130.89,16.02,31.53,0.60,3.00,3.50,3.50,1.20,124.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,14.56,16.04,9.50,0.00,0.00,0.79,0.00,93.01,88.92,13.83,12.25,93.83,123.62,143.00,0.10,1.08,67.93,233.41,0.00,0.00
32.00,11.05,16.75,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,14.63,15.71,4.00,0.00,7.00,27.03,76.29,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,11.67,29.60,86.89,0.00,26.39,3.50,10.68,111.59,16.02,25.15,0.60,3.00,3.50,3.50,1.20,124.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,14.56,15.96,9.50,0.00,0.00,0.57,0.00,92.72,90.49,13.63,11.95,85.17,123.10,142.00,0.10,1.08,55.92,218.82,0.00,0.00
33.00,10.00,16.71,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,5.11,13.11,4.00,0.00,7.00,27.03,76.58,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,5.84,29.65,87.08,0.00,26.29,3.50,10.68,60.37,16.02,12.82,0.60,3.00,3.50,3.50,1.20,125.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,14.45,15.86,9.50,0.00,0.00,0.49,0.00,89.83,91.26,13.16,11.57,56.90,122.32,141.00,0.10,1.08,29.28,173.25,0.00,0.00
34.00,8.62,16.93,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,0.19,7.24,4.00,0.00,7.00,26.99,76.69,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,0.90,29.67,87.07,0.00,26.37,3.50,10.68,18.67,16.02,3.99,0.60,3.00,3.50,3.50,1.20,126.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,14.03,15.70,9.50,0.00,0.00,0.34,0.00,87.38,92.20,12.62,11.06,20.24,121.54,139.00,0.10,1.08,9.65,98.43,0.00,0.00
35.00,3.35,16.73,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,0.00,1.60,4.00,0.00,7.00,26.77,76.26,8.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,0.01,29.67,86.85,0.00,26.62,3.50,10.68,2.25,16.02,0.07,0.60,3.00,3.50,3.50,1.20,126.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,13.54,15.44,9.50,0.00,0.00,0.12,0.00,86.25,93.64,11.83,10.11,2.58,120.44,137.00,0.00,1.12,1.22,43.07,0.00,0.00
36.00,0.06,16.70,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,0.00,0.01,4.00,0.00,7.00,26.57,75.55,8.00,3.50,15.53,1.60,18.45,10.00,3.00,4.50,2.80,0.00,29.63,86.45,0.00,26.80,3.50,10.68,0.01,16.02,0.00,0.60,3.00,3.50,3.50,1.20,125.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,12.81,14.89,9.50,0.00,0.00,0.06,0.00,85.45,94.71,11.07,9.24,0.00,119.35,133.00,0.00,1.12,0.00,10.67,0.00,0.00
37.00,0.00,16.81,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,26.41,73.96,8.00,3.50,15.53,1.60,18.45,10.00,3.00,4.50,2.80,0.00,29.56,85.88,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,1.20,123.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,12.01,14.35,9.50,0.00,0.00,0.00,0.00,85.62,94.67,10.42,8.58,0.00,117.86,127.00,0.00,1.08,0.00,0.00,0.00,0.00
38.00,0.00,16.49,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,26.07,71.59,8.00,3.50,15.53,1.60,18.45,10.00,3.00,4.50,2.80,0.00,29.46,84.85,0.00,26.96,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,1.20,119.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,11.00,13.83,9.50,0.00,0.00,0.00,0.00,85.26,94.60,9.82,7.98,0.00,116.37,120.00,0.00,1.12,0.00,0.00,0.00,0.00
39.00,0.00,16.25,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,25.15,66.87,8.00,3.50,15.53,1.60,18.45,10.00,3.00,4.50,2.80,0.00,29.33,83.37,0.00,27.24,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,1.20,113.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,10.06,13.32,9.50,0.00,0.00,0.00,0.00,83.29,94.49,9.40,7.55,0.00,114.83,110.00,0.00,1.16,0.00,0.00,0.00,0.00
40.00,0.00,16.27,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,24.19,61.87,8.00,3.50,15.53,1.60,18.45,10.00,3.00,4.50,2.80,0.00,29.15,81.78,0.00,27.30,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,1.20,107.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,9.35,12.83,9.50,0.00,0.00,0.00,0.00,80.59,94.47,8.93,7.07,0.00,113.30,100.00,0.00,1.16,0.00,0.00,0.00,0.00
41.00,0.00,16.61,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,23.13,56.03,8.00,3.50,15.53,1.60,18.45,10.00,3.00,4.50,2.80,0.00,28.92,80.06,0.00,27.34,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,1.20,99.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,8.70,12.37,9.50,0.00,0.00,0.00,0.00,75.74,94.72,8.33,6.46,0.00,111.55,90.00,0.00,1.16,0.00,0.00,0.00,0.00
42.00,0.00,16.87,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,22.14,50.75,8.00,3.50,15.53,1.60,18.45,10.00,3.00,4.50,2.80,0.00,28.56,77.95,0.00,27.38,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,1.20,88.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,8.21,11.98,9.50,0.00,0.00,0.00,0.00,71.39,94.38,7.72,5.89,0.00,109.81,79.00,0.00,1.16,0.00,0.00,0.00,0.00
43.00,0.00,16.67,6.50,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,21.38,47.17,8.00,3.50,15.53,1.60,18.45,10.00,3.00,4.50,2.80,0.00,28.08,75.46,0.00,27.39,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,1.20,77.00,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,7.85,11.70,9.50,0.00,0.00,0.00,0.00,68.53,92.26,7.10,5.43,0.00,108.09,71.00,0.00,1.16,0.00,0.00,0.00,0.00
