"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CT AGROLMOS"
11.00,14.22,7.06,15.98,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,16.74,16.92,4.00,0.00,7.00,20.72,58.00,3.50,4.20,4.80,1.60,18.93,10.00,4.50,6.50,2.80,13.13,2.52,11.25,0.00,25.90,6.00,10.68,134.98,16.50,33.10,0.60,3.00,3.30,3.40,2.40,4.00,7.50,6.50,19.42,2.00,10.60,7.63,5.90,1.20,13.35,15.21,18.90,0.00,0.00,1.23,0.00,17.17,31.51,2.62,2.07,96.86,16.70,17.00,0.30,1.00,73.69,239.83,0.00,6.50
12.00,13.50,6.82,14.48,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,16.57,16.99,4.00,0.00,7.00,21.66,61.00,3.40,4.20,4.80,1.60,18.93,10.00,4.50,6.50,2.80,13.10,2.22,11.77,0.00,25.80,6.00,10.68,134.90,16.50,33.12,0.60,3.00,3.30,3.40,2.40,10.00,7.50,6.50,19.42,2.00,10.60,7.63,5.90,1.20,13.30,15.04,18.90,0.00,0.00,1.04,0.00,18.33,33.35,2.62,2.09,96.60,17.31,22.00,0.20,0.92,72.98,250.00,0.00,6.50
13.00,12.83,6.66,12.70,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,15.95,16.99,4.00,0.00,7.00,22.77,59.00,0.00,4.20,4.80,1.60,18.93,10.00,4.50,6.50,2.80,13.03,1.98,12.63,0.00,25.70,6.00,10.68,133.94,16.50,32.89,0.60,3.00,3.30,3.40,2.40,16.00,7.50,6.50,19.42,2.00,10.60,7.63,5.90,1.20,12.92,14.53,18.90,0.00,0.00,1.01,0.00,19.26,34.76,2.59,2.07,95.81,17.60,29.00,0.20,0.96,71.42,250.00,0.00,6.50
14.00,12.08,6.19,10.37,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,14.59,16.78,4.00,0.00,7.00,23.26,59.00,0.00,4.20,4.80,1.60,18.93,10.00,4.50,6.50,2.80,12.76,1.81,13.20,0.00,25.60,6.00,10.68,131.02,16.50,32.07,0.60,3.00,3.30,3.40,2.40,24.00,7.50,6.50,19.42,2.00,10.60,7.63,5.90,1.20,12.45,13.90,18.90,0.00,0.00,0.94,0.00,20.17,35.95,2.55,2.04,93.72,17.98,37.00,0.10,0.96,68.73,242.47,0.00,6.50
15.00,11.38,5.81,7.48,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,11.85,16.12,4.00,0.00,7.00,23.56,60.00,0.00,4.20,4.80,1.60,18.93,10.00,4.50,6.50,2.80,12.03,1.82,12.91,0.00,25.60,6.00,10.68,121.91,16.50,29.26,0.60,3.00,3.30,3.40,2.40,32.00,7.50,6.50,19.42,2.00,10.60,7.63,5.90,1.20,11.76,12.87,18.90,0.00,0.00,0.79,0.00,21.03,36.50,2.48,1.95,88.27,18.69,45.00,0.10,0.96,61.24,228.52,0.00,6.50
16.00,10.56,6.13,4.53,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,6.04,14.55,4.00,0.00,7.00,23.86,61.00,0.00,4.20,4.80,1.60,18.93,10.00,4.50,6.50,2.80,8.73,1.91,12.92,0.00,25.80,6.00,10.68,84.11,16.50,18.83,0.60,3.00,3.30,3.40,2.40,41.00,7.50,6.50,19.42,2.00,10.60,7.63,5.90,1.20,10.99,11.72,18.90,0.00,0.00,0.57,0.00,21.80,37.16,2.40,1.84,70.37,19.82,55.00,0.10,0.96,40.87,213.48,0.00,6.50
17.00,9.35,6.08,1.97,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.45,10.64,4.00,0.00,7.00,24.17,60.00,0.00,4.20,4.80,1.60,18.93,10.00,4.50,6.50,2.80,2.64,2.21,13.85,0.00,26.00,6.00,10.68,37.46,16.50,8.33,0.60,3.00,3.30,3.40,2.40,51.00,7.50,6.50,19.42,2.00,10.60,7.63,5.90,1.20,10.23,11.04,18.90,0.00,0.00,0.49,0.00,22.34,38.17,2.23,1.72,35.87,22.17,64.00,0.10,0.96,16.98,168.46,0.00,6.50
18.00,6.86,6.32,0.22,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.01,3.93,4.00,0.00,7.00,24.02,58.00,0.00,4.20,4.80,1.60,18.93,10.00,4.50,6.50,2.80,0.26,2.36,14.63,0.00,26.20,6.00,10.68,8.15,16.50,1.39,0.60,3.00,3.30,3.40,2.40,64.00,7.50,6.50,19.42,2.00,10.60,7.63,5.90,1.20,9.46,10.51,18.90,0.00,0.00,0.34,0.00,22.65,38.93,2.03,1.59,9.65,24.48,73.00,0.10,1.00,3.68,95.20,0.00,6.50
19.00,0.50,6.32,0.00,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.00,0.34,4.00,0.00,7.00,23.72,57.00,8.00,4.20,4.80,1.60,18.93,10.00,4.50,6.50,2.80,0.00,2.06,14.99,0.00,26.30,6.00,10.68,0.32,16.50,0.00,0.60,3.00,3.30,3.40,2.40,73.00,7.50,6.50,19.42,2.00,10.60,7.63,5.90,1.20,8.49,9.27,18.90,0.00,0.00,0.12,0.00,22.28,39.00,1.92,1.62,0.42,26.63,78.00,0.00,1.00,0.16,41.32,0.00,8.50
20.00,0.00,6.21,0.00,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,23.32,54.00,8.00,4.20,15.53,1.60,18.93,10.00,4.50,6.50,2.80,0.00,1.97,15.79,0.00,26.50,6.00,10.68,0.00,16.50,0.00,0.60,3.00,3.30,3.40,2.40,79.00,7.50,6.50,19.42,2.00,10.60,7.63,5.80,1.20,7.45,7.79,18.90,0.00,0.00,0.06,0.00,22.09,39.12,1.83,1.70,0.00,28.83,80.00,0.00,1.00,0.00,10.21,0.00,8.50
21.00,0.00,6.07,0.00,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,22.88,50.00,8.00,4.20,15.53,1.60,18.93,10.00,4.50,6.50,2.80,0.00,2.52,17.93,0.00,26.70,6.00,10.68,0.00,16.50,0.00,0.60,3.00,3.30,3.40,2.40,80.00,7.50,6.50,19.42,2.00,10.60,7.63,5.80,1.20,6.51,6.70,18.90,0.00,0.00,0.00,0.00,22.47,39.42,1.74,1.81,0.00,31.15,77.00,0.00,1.04,0.00,0.00,0.00,8.50
22.00,0.00,6.08,0.00,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,21.89,45.00,8.00,4.20,15.53,1.60,18.93,10.00,4.50,6.50,2.80,0.00,3.11,19.67,0.00,26.90,6.00,10.68,0.00,16.50,0.00,0.60,3.00,3.30,3.40,2.40,78.00,7.50,6.50,19.42,2.00,10.60,7.63,5.80,1.20,5.60,5.73,18.90,0.00,0.00,0.00,0.00,22.51,39.60,1.65,1.93,0.00,32.95,70.00,0.00,1.04,0.00,0.00,0.00,8.50
23.00,0.00,5.84,0.00,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,20.73,39.00,8.00,4.20,15.53,1.60,18.93,10.00,4.50,6.50,2.80,0.00,3.76,20.16,0.00,27.00,6.00,10.68,0.00,16.50,0.00,0.60,3.00,3.30,3.40,2.40,70.00,7.50,6.50,19.42,2.00,10.60,7.63,5.80,1.20,5.03,5.42,18.90,0.00,0.00,0.00,0.00,21.59,39.40,1.60,1.76,0.00,33.21,62.00,0.00,1.04,0.00,0.00,0.00,8.50
24.00,0.00,6.46,0.00,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,19.01,34.00,8.00,4.20,15.53,1.60,18.93,10.00,4.50,6.50,2.80,0.00,4.18,20.45,0.00,27.10,6.00,10.68,0.00,16.50,0.00,0.60,3.00,3.30,3.40,2.40,59.00,7.50,6.50,19.42,2.00,10.60,7.63,5.80,1.20,4.57,5.33,18.90,0.00,0.00,0.00,0.00,20.48,39.36,1.58,1.50,0.00,33.27,53.00,0.00,1.04,0.00,0.00,0.00,8.50
25.00,0.00,6.80,0.00,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,17.10,31.00,8.00,4.20,15.53,1.60,18.93,10.00,4.50,6.50,2.80,0.00,3.88,20.15,0.00,27.10,6.00,10.68,0.00,16.50,0.00,0.60,3.00,3.30,3.40,2.40,47.00,7.50,6.50,19.42,2.00,10.60,7.63,5.80,1.20,4.43,5.27,18.90,0.00,0.00,0.00,0.00,18.84,39.78,1.56,1.33,0.00,32.72,42.00,0.00,1.00,0.00,0.00,0.00,8.50
26.00,0.00,6.89,0.00,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,15.40,28.00,8.00,4.20,15.53,1.60,18.93,10.00,4.50,6.50,2.80,0.00,3.46,19.41,0.00,27.20,6.00,10.68,0.00,16.50,0.00,0.60,3.00,3.30,3.40,2.40,33.00,7.50,6.50,19.42,2.00,10.60,7.63,5.80,1.20,4.41,5.23,18.90,0.00,0.00,0.00,0.00,17.31,39.89,1.53,1.20,0.00,31.98,32.00,0.00,1.04,0.00,0.00,0.00,8.50
27.00,0.00,6.84,0.00,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,13.77,24.00,8.00,4.20,15.53,1.60,18.93,10.00,4.50,6.50,2.80,0.00,2.71,17.36,0.00,27.10,6.00,10.68,0.00,16.50,0.00,0.60,3.00,3.30,3.40,2.40,24.00,7.50,6.50,19.42,2.00,10.60,7.63,5.80,1.20,4.18,5.19,18.90,0.00,0.00,0.00,0.00,16.14,39.01,1.56,1.10,0.00,30.63,23.00,0.00,1.04,0.00,0.00,0.00,8.50
28.00,0.00,6.63,0.00,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,13.51,21.00,8.00,4.20,15.53,1.60,18.93,10.00,4.50,6.50,2.80,0.00,2.03,15.29,0.00,27.00,6.00,10.68,0.00,16.50,0.00,0.60,3.00,3.30,3.40,2.40,19.00,7.50,6.50,19.42,2.00,10.60,7.63,5.80,1.20,3.89,5.14,18.90,0.00,0.00,0.00,0.00,15.44,37.92,1.60,1.01,0.00,28.80,16.00,0.00,1.00,0.00,0.00,0.00,8.50
29.00,0.00,6.47,0.00,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,13.70,19.00,8.00,4.20,15.53,1.60,18.93,10.00,4.50,6.50,2.80,0.00,1.59,13.19,0.00,27.10,6.00,10.68,0.00,16.50,0.00,0.60,3.00,3.30,3.40,2.40,14.00,7.50,6.50,19.42,2.00,10.60,7.63,5.80,1.20,3.80,5.08,18.90,0.00,0.00,0.00,0.00,16.17,36.17,1.46,0.91,0.00,25.49,11.00,0.00,1.04,0.00,0.00,0.00,8.50
30.00,0.00,6.51,0.00,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,14.47,17.00,1.70,4.20,15.53,1.60,18.93,10.00,4.50,6.50,2.80,0.00,1.24,11.32,0.00,27.20,6.00,10.68,0.00,16.50,0.00,0.60,3.00,3.30,3.40,2.40,10.00,7.50,6.50,19.42,2.00,10.60,7.63,5.80,1.20,3.78,5.02,18.90,0.00,0.00,0.00,0.00,16.12,34.34,1.26,0.80,0.00,22.19,9.00,0.00,1.04,0.00,0.00,0.00,8.50
31.00,0.00,6.74,0.00,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,15.44,15.00,0.00,4.20,4.80,1.60,18.93,10.00,4.50,6.50,2.80,0.00,1.16,10.12,0.00,27.30,6.00,10.68,0.00,16.50,0.00,0.60,3.00,3.30,3.40,2.40,7.00,7.50,6.50,19.42,2.00,10.60,7.63,5.80,1.20,3.74,5.08,18.90,0.00,0.00,0.00,0.00,13.73,32.27,1.08,0.76,0.00,18.87,7.00,0.00,1.00,0.00,0.00,0.00,8.50
32.00,0.00,7.44,0.00,14.00,4.20,7.60,3.40,4.60,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,16.40,14.00,0.00,4.20,4.80,1.60,18.93,10.00,4.50,6.50,2.80,0.00,1.13,9.04,0.00,27.30,6.00,10.68,0.00,16.50,0.00,0.60,3.00,3.30,3.40,2.40,15.00,7.50,6.50,19.42,2.00,10.60,7.63,5.80,1.20,3.70,5.18,18.90,0.00,0.00,0.00,0.00,11.22,29.98,0.90,0.75,0.00,15.65,15.00,0.00,1.00,0.00,0.00,0.00,8.50
