"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.10,29.01,67.13,527.78,171.70,3.76,0.00,51.16,17.74,0.45,16.96,14.92,127.33,5.13,2.82,116.25,81.42,32.66,0.00,33.00,87.85,0.00,1.97,6.88,63.52,0.00,6.39,0.00,52.97,0.00,12.25,0.00,0.00,0.00,67.10,20.62,38.86,86.94,92.95,86.94,0.00,0.00,0.00,40.87,46.50,27.01,0.00,0.00,0.00,0.00,85.00,20.62,0.00,101.60
2.00,67.93,28.11,67.13,511.62,166.44,3.76,0.00,50.12,17.74,0.45,16.96,14.92,118.48,5.13,2.82,116.25,79.69,31.39,0.00,12.00,87.85,0.00,1.97,6.88,63.52,0.00,6.39,0.00,41.08,0.00,9.50,0.00,0.00,0.00,67.10,29.76,20.62,0.00,119.27,112.63,0.00,0.00,0.00,35.01,45.50,27.01,0.00,0.00,0.00,0.00,25.00,110.26,0.00,101.60
3.00,72.37,29.95,67.13,533.50,173.56,3.76,0.00,50.06,17.74,0.45,16.96,14.92,122.47,5.13,2.82,116.25,79.99,31.32,0.00,18.56,87.85,0.00,1.97,6.88,63.52,0.00,6.39,0.00,0.00,4.43,0.00,0.00,0.00,0.00,67.10,49.96,23.00,0.00,135.36,127.32,0.00,0.00,0.00,46.86,47.37,27.01,0.00,0.00,0.00,0.00,85.00,20.62,0.00,101.60
4.00,71.08,29.41,67.13,518.24,168.59,3.76,0.00,45.84,17.74,0.45,16.96,14.92,103.75,5.13,2.82,116.25,75.11,26.19,0.00,33.00,87.85,0.00,1.97,6.88,63.52,0.00,6.39,0.00,0.00,4.43,0.00,0.00,0.00,0.00,67.10,38.74,38.74,0.00,116.16,109.71,0.00,0.00,0.00,40.87,46.50,27.01,0.00,0.00,0.00,0.00,64.53,20.62,0.00,101.60
5.00,66.36,29.95,67.13,518.23,168.59,3.76,0.00,49.05,17.74,0.45,16.96,14.92,102.72,5.13,2.82,116.25,74.46,30.09,0.00,12.00,87.85,0.00,1.97,6.88,63.52,0.00,6.39,0.00,0.00,4.43,0.00,0.00,0.00,0.00,67.10,49.90,22.95,0.00,114.20,107.86,0.00,0.00,0.00,32.31,44.91,27.01,0.00,0.00,0.00,0.00,25.00,84.82,0.00,101.60
6.00,72.37,29.95,67.13,545.71,177.53,3.76,0.00,53.98,17.74,0.45,16.96,14.92,120.04,5.13,2.82,116.25,77.90,36.09,0.00,12.00,87.85,0.00,1.97,6.88,63.52,0.00,6.39,0.00,0.00,4.43,0.00,0.00,0.00,0.00,44.40,22.00,22.00,0.00,143.89,134.87,0.00,0.00,0.00,53.10,44.15,27.01,0.00,0.00,0.00,0.00,28.78,0.00,0.00,101.60
7.00,72.37,29.95,67.13,510.48,166.07,3.76,0.00,41.41,17.74,0.45,16.96,14.92,116.39,5.13,2.82,116.25,77.05,20.80,0.00,33.00,87.85,0.00,1.97,6.88,63.52,0.00,6.39,0.00,0.00,4.43,0.00,0.00,0.00,0.00,37.89,67.88,20.62,0.00,115.37,108.96,0.00,0.00,0.00,41.10,46.53,27.01,0.00,0.00,0.00,0.00,85.00,20.62,0.00,101.60
8.00,63.28,29.95,67.13,517.55,168.37,3.76,0.00,45.77,17.74,0.45,16.96,14.92,97.58,5.13,2.82,116.25,68.08,26.10,0.00,20.28,87.85,0.00,1.97,6.88,63.52,0.00,6.39,0.00,0.00,4.43,0.00,0.00,0.00,0.00,45.92,67.88,20.81,0.00,109.45,103.29,0.00,0.00,0.00,29.96,44.27,27.01,0.00,0.00,0.00,0.00,25.00,81.68,0.00,101.60
9.00,69.01,29.95,67.13,511.41,166.37,3.76,0.00,45.21,17.74,0.45,16.96,14.92,97.43,5.13,2.82,116.25,67.68,25.42,0.00,12.00,87.85,0.00,1.97,6.88,63.52,0.00,6.39,0.00,0.00,4.43,0.00,0.00,0.00,0.00,67.10,20.62,29.76,0.00,103.27,97.26,0.00,0.00,0.00,33.86,45.26,27.01,0.00,0.00,0.00,0.00,25.00,110.26,0.00,101.60
10.00,65.97,29.95,67.13,525.43,170.93,3.76,0.00,44.18,17.74,0.45,16.96,14.92,104.85,5.13,2.82,116.25,68.84,24.17,0.00,33.00,87.85,0.00,1.97,6.88,63.52,0.00,6.39,0.00,0.00,4.43,0.00,0.00,0.00,0.00,67.10,20.62,38.86,0.00,117.52,110.99,0.00,0.00,0.00,31.52,44.71,27.01,0.00,0.00,0.00,0.00,85.00,20.62,0.00,101.60
11.00,65.97,29.95,67.13,542.53,176.50,3.76,0.00,51.92,17.74,0.45,16.96,14.92,119.43,5.13,2.82,116.25,72.39,33.59,0.00,33.00,87.85,0.00,1.97,6.88,63.52,0.00,6.39,0.00,53.13,4.43,12.29,0.00,0.00,0.00,67.10,38.86,20.62,0.00,144.01,134.98,0.00,0.00,0.00,31.52,44.71,27.01,0.00,0.00,0.00,0.00,85.00,20.62,0.00,101.60
12.00,72.37,29.95,67.13,570.53,185.60,3.76,0.00,64.45,17.74,0.45,16.96,14.92,126.48,5.13,2.82,116.25,71.74,48.83,0.00,12.00,87.85,0.00,1.97,6.88,63.52,0.00,6.39,0.00,49.32,4.43,11.41,0.00,0.00,0.00,52.41,27.24,20.62,0.00,166.28,154.76,0.00,0.00,0.00,45.07,47.38,27.01,0.00,0.00,0.00,0.00,25.00,110.26,0.00,101.60
13.00,72.37,29.95,67.13,594.83,193.51,3.76,0.00,69.49,17.74,0.45,16.96,14.92,111.87,5.13,2.82,116.25,70.90,54.97,0.00,33.00,87.85,0.00,1.97,6.88,63.52,0.00,6.39,9.00,70.42,4.43,16.29,0.00,0.00,0.00,67.10,26.80,20.62,0.00,176.30,164.01,0.00,0.00,0.00,49.48,47.77,27.01,0.00,0.00,0.00,0.00,25.00,78.55,0.00,101.60
