"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,62.26,17.56,0.45,16.96,14.92,83.48,5.13,2.82,116.20,74.61,41.08,0.00,33.00,84.34,0.00,1.97,6.88,63.50,0.00,6.39,0.00,41.83,3.45,9.68,0.00,0.00,26.00,56.16,56.76,0.00,76.07,82.37,0.00,0.00,0.00,0.00,37.15,49.35,27.01,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
2.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,58.76,17.56,0.45,16.96,14.92,83.48,5.13,2.82,116.20,72.86,36.83,0.00,33.00,84.34,0.00,1.97,6.88,63.50,0.00,6.39,0.00,31.56,3.45,7.30,0.00,0.00,26.00,56.16,56.76,0.00,66.50,72.84,0.00,0.00,0.00,0.00,36.29,46.37,27.01,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
3.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,56.12,17.56,0.45,16.96,14.92,79.38,5.13,2.82,116.20,71.95,33.61,0.00,33.00,84.34,0.00,1.97,6.88,63.50,0.00,6.39,0.00,22.53,3.45,5.21,0.00,0.00,42.00,56.16,56.76,0.00,0.00,90.52,0.00,0.00,0.00,0.00,36.41,45.77,27.01,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
4.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,55.24,17.56,0.45,16.96,14.92,64.33,5.13,2.82,116.20,68.05,32.54,0.00,33.00,84.34,0.00,1.97,6.88,63.50,0.00,6.39,0.00,0.00,3.45,0.00,0.00,0.00,42.00,56.16,56.76,0.00,0.00,90.62,0.00,0.00,0.00,0.00,42.44,39.73,27.01,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
5.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,53.91,17.56,0.45,16.96,14.92,62.38,5.13,2.82,116.20,67.38,30.92,0.00,33.00,84.34,0.00,1.97,6.88,63.50,0.00,6.39,0.00,0.00,3.45,0.00,0.00,0.00,63.00,56.16,56.76,0.00,0.00,78.70,0.00,0.00,0.00,0.00,31.03,46.37,27.01,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
6.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,57.01,17.56,0.45,16.96,14.92,76.01,5.13,2.82,116.20,69.92,34.69,0.00,33.00,84.34,0.00,1.97,6.88,63.50,0.00,6.39,0.00,0.00,3.45,0.00,0.00,0.00,0.00,56.16,56.76,0.00,0.00,77.67,0.00,0.00,0.00,0.00,37.28,48.40,27.01,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
7.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,54.86,17.56,0.45,16.96,14.92,77.88,5.13,2.82,116.20,70.02,32.08,0.00,33.00,84.34,0.00,1.97,6.88,63.50,0.00,6.39,0.00,0.00,3.45,0.00,0.00,0.00,0.00,45.59,67.34,0.00,0.00,107.65,0.00,0.00,0.00,0.00,33.31,45.38,27.01,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
8.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,56.61,17.56,0.45,16.96,14.92,84.10,5.13,2.82,116.20,71.03,34.20,0.00,33.00,84.34,0.00,1.97,6.88,63.50,0.00,6.39,0.00,0.00,3.45,0.00,0.00,0.00,0.00,56.16,56.76,0.00,0.00,90.53,0.00,0.00,0.00,0.00,40.33,44.56,27.01,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
9.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,53.55,17.56,0.45,16.96,14.92,83.82,5.13,2.82,116.20,70.35,30.49,0.00,33.00,84.34,0.00,1.97,6.88,63.50,0.00,6.39,0.00,0.00,3.45,0.00,0.00,0.00,26.00,67.10,0.00,0.00,66.50,72.84,0.00,0.00,0.00,30.93,47.48,31.98,27.01,0.00,0.00,0.00,50.98,25.00,110.26,0.00,0.00
10.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,55.75,17.56,0.45,16.96,14.92,90.99,5.13,2.82,116.20,71.96,33.16,0.00,33.00,84.34,0.00,1.97,6.88,63.50,0.00,6.39,0.00,0.00,3.45,0.00,0.00,0.00,26.00,65.50,0.00,0.00,66.50,72.84,0.00,0.00,0.00,67.01,34.74,47.43,27.01,0.00,0.00,0.00,31.96,25.00,110.26,0.00,0.00
11.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,62.09,17.56,0.45,16.96,14.92,103.03,5.13,2.82,116.20,74.97,40.87,0.00,33.00,84.34,0.00,1.97,6.88,63.50,0.00,6.39,0.00,0.00,3.45,0.00,0.00,0.00,26.00,65.50,0.00,0.00,89.99,0.00,89.84,0.00,0.00,67.01,42.23,39.95,27.01,0.00,0.00,0.00,25.00,31.96,110.26,0.00,0.00
12.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,67.32,17.56,0.45,16.96,14.92,112.94,5.13,2.82,116.20,72.91,47.24,0.00,33.00,84.34,0.00,1.97,6.88,63.50,0.00,6.39,0.00,0.00,3.45,0.00,0.00,0.00,31.50,65.50,0.00,0.00,70.20,0.00,152.27,1.09,0.00,67.01,45.15,41.82,27.01,16.71,0.00,0.00,25.00,31.96,110.26,0.00,0.00
13.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,67.43,17.56,0.45,16.96,14.92,83.49,5.13,2.82,116.20,67.69,47.38,0.00,33.00,84.34,0.00,1.97,6.88,63.50,0.00,6.39,9.00,59.34,3.45,13.72,0.00,0.00,42.00,67.10,0.00,0.00,84.65,0.00,84.56,1.34,0.00,67.01,36.26,45.93,27.01,10.31,0.00,0.00,25.00,41.70,110.26,0.00,0.00
14.00,68.32,28.27,67.13,632.86,205.88,3.76,0.00,60.03,17.56,0.45,16.96,14.92,83.49,5.13,2.82,116.20,54.73,38.37,0.00,33.00,84.34,0.00,1.97,6.88,63.50,0.00,6.39,9.00,28.59,3.45,6.61,0.00,0.00,52.50,62.02,0.00,62.24,66.50,0.00,66.50,1.34,0.00,0.00,37.79,39.73,27.01,10.31,0.00,0.00,25.00,25.00,110.26,0.00,0.00
15.00,68.32,28.27,67.13,635.82,206.84,3.76,0.00,65.81,17.56,0.45,16.96,14.92,79.33,5.13,2.82,116.20,53.41,45.40,0.00,4.12,84.34,0.00,1.97,6.88,43.84,0.00,6.39,9.00,30.86,3.45,7.14,0.00,0.00,63.00,66.90,0.00,67.12,66.50,0.00,66.50,1.34,0.00,0.00,34.64,47.39,27.01,10.31,0.00,0.00,25.00,36.64,110.26,0.00,0.00
16.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,81.69,17.56,0.45,16.96,14.92,79.12,5.13,2.82,116.20,54.36,64.72,0.00,4.12,84.34,0.00,1.97,6.88,43.84,0.00,6.39,9.00,68.27,3.45,15.79,0.00,0.00,63.00,66.90,0.00,67.12,66.98,0.00,0.00,1.34,0.00,0.00,36.41,45.77,27.01,10.31,0.00,0.00,25.00,36.64,110.26,0.00,0.00
17.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,81.69,17.56,0.45,16.96,14.92,78.45,5.13,2.82,116.20,54.07,64.72,0.00,4.12,84.34,0.00,1.97,6.88,43.84,0.00,6.39,9.00,85.48,3.45,19.77,0.00,0.00,63.00,62.03,0.00,62.25,82.65,89.01,0.00,1.34,0.00,67.01,36.30,45.88,27.01,10.31,0.00,0.00,25.00,25.00,110.26,0.00,0.00
18.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,81.69,17.56,0.45,16.96,14.92,78.05,5.13,2.82,116.20,55.95,64.72,0.00,4.12,84.34,0.00,1.97,6.88,43.84,0.00,6.39,9.00,85.48,3.45,19.77,0.00,0.00,65.00,62.03,0.00,62.25,66.65,72.99,66.65,1.34,0.00,67.01,36.30,45.88,27.01,10.31,0.00,0.00,25.00,25.00,110.26,0.00,0.00
19.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,81.69,17.56,0.45,16.96,14.92,80.17,5.13,2.82,116.20,59.58,64.72,0.00,4.12,84.34,0.00,1.97,6.88,43.84,0.00,6.39,9.00,85.48,3.45,19.77,0.00,0.00,65.00,62.03,0.00,62.25,88.41,90.05,83.58,1.34,0.00,67.01,36.30,45.88,27.01,10.31,0.00,0.00,25.00,25.00,110.26,0.00,0.00
20.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,81.69,17.56,0.45,16.96,14.92,87.04,5.13,2.82,116.20,62.87,64.72,0.00,0.00,84.34,15.51,1.97,6.88,43.84,0.00,6.39,9.00,85.48,3.45,19.77,0.00,0.00,65.00,62.03,0.00,62.25,87.68,103.00,87.55,1.34,0.00,67.01,36.30,45.88,27.01,10.31,0.00,0.00,25.00,25.00,110.26,0.00,0.00
21.00,69.47,28.75,67.13,635.88,206.86,3.76,0.00,87.51,17.56,0.45,16.96,14.92,89.97,5.13,2.82,116.20,64.65,71.80,0.00,0.00,84.34,15.51,1.97,6.88,43.84,0.00,6.39,9.00,85.48,3.45,19.77,0.00,0.00,65.00,62.03,0.00,62.25,97.65,136.99,97.39,1.34,0.00,67.01,49.80,35.29,27.01,10.31,0.00,0.00,25.00,25.00,110.26,0.00,0.00
22.00,70.53,29.19,67.13,635.88,206.86,3.76,0.00,89.73,17.56,0.45,16.96,14.92,89.57,5.13,2.82,116.20,65.13,74.51,0.00,0.00,84.34,15.51,1.97,6.88,43.84,0.00,6.39,9.00,85.48,3.45,19.77,0.00,0.00,65.00,62.03,0.00,62.25,99.73,146.21,99.43,1.34,0.00,67.01,46.00,41.76,27.01,10.31,0.00,0.00,25.00,25.00,110.26,0.00,0.00
23.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,92.29,17.56,0.45,16.96,14.92,89.67,5.13,2.82,116.20,65.78,77.62,0.00,0.00,84.34,17.17,1.97,6.88,43.84,0.00,6.39,9.00,85.48,3.45,19.77,0.00,0.00,65.00,0.00,0.00,67.33,142.79,80.66,142.84,1.34,0.00,67.01,53.51,41.55,27.01,10.31,0.00,0.00,47.67,25.00,110.26,0.00,0.00
24.00,72.37,29.95,67.13,635.88,206.86,3.76,0.00,110.37,17.56,0.45,16.96,14.92,82.59,5.13,2.82,116.20,62.71,99.62,0.00,0.00,84.34,17.17,1.97,6.88,43.84,0.00,6.39,9.00,85.48,3.45,19.77,0.00,0.00,35.50,0.00,0.00,67.33,94.20,101.12,109.40,2.27,0.00,67.01,53.30,41.32,27.01,24.57,0.00,0.00,47.67,25.00,110.26,0.00,0.00
25.00,68.88,28.50,67.13,635.88,206.86,3.76,0.00,94.28,17.56,0.45,16.96,14.92,69.35,5.13,2.82,116.20,58.68,80.04,0.00,0.00,84.34,17.17,1.97,6.88,43.84,0.00,6.39,9.00,78.64,3.45,18.19,0.00,0.00,0.00,0.00,55.12,54.73,95.58,79.47,95.59,1.34,0.00,67.01,37.01,46.58,27.01,10.31,0.00,0.00,25.00,25.00,110.25,0.00,0.00
26.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,78.75,17.56,0.45,16.96,14.92,62.52,5.13,2.82,116.20,55.54,61.15,0.00,0.00,84.34,17.17,1.97,6.88,43.84,0.00,6.39,9.00,60.96,3.45,14.10,0.00,0.00,30.50,0.00,55.11,54.73,69.74,78.38,72.10,1.34,0.00,67.01,48.51,33.67,27.01,10.31,0.00,0.00,25.00,25.00,110.26,0.00,0.00
27.00,68.32,28.27,67.13,635.88,206.86,3.76,0.00,74.28,17.56,0.45,16.96,14.92,59.08,5.13,2.82,116.20,52.17,55.71,0.00,33.00,84.34,17.17,1.97,6.88,43.84,0.00,6.39,9.00,51.36,3.45,11.88,0.00,0.00,60.00,0.00,62.41,0.00,92.47,0.00,92.29,1.34,0.00,67.01,30.67,46.72,27.01,10.31,0.00,0.00,25.00,31.96,110.26,0.00,0.00
