"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,14.99,15.68,17.26,14.00,3.00,7.00,2.30,4.30,1.50,0.40,3.50,20.00,19.34,19.01,3.10,0.00,7.20,13.17,68.62,0.00,5.10,5.60,4.00,0.00,0.00,3.50,5.00,2.80,15.92,31.19,89.87,1.90,27.00,3.10,9.50,144.48,17.48,36.90,0.60,4.00,4.00,4.20,2.40,122.96,5.20,7.00,18.45,3.00,10.80,7.15,3.90,2.40,13.06,14.91,18.90,0.00,0.00,1.22,1.00,118.00,127.35,12.20,9.91,109.83,113.91,125.89,0.30,0.84,80.00,228.57,0.00,204.00,11.00
2.00,14.09,15.25,15.35,14.00,3.00,7.00,2.30,4.30,1.50,0.40,3.50,20.00,19.42,19.03,3.10,0.00,7.20,14.17,70.11,0.00,5.10,5.60,4.00,0.00,0.00,3.50,5.00,2.80,15.87,31.36,90.52,1.90,27.00,3.10,9.50,144.48,17.48,36.86,0.60,4.00,4.00,4.20,2.40,123.72,5.20,7.00,18.45,3.00,10.80,7.15,3.90,2.40,11.99,13.54,18.90,0.00,0.00,1.03,1.00,119.32,128.00,12.19,9.93,109.43,114.20,129.99,0.20,0.84,80.00,227.27,0.00,204.00,11.00
3.00,13.26,15.10,13.53,14.00,3.00,7.00,2.30,4.30,1.50,0.40,3.50,20.00,19.30,19.00,3.10,0.00,7.20,14.98,71.00,0.00,5.10,5.60,4.00,0.00,0.00,3.50,5.00,2.80,15.75,31.54,91.02,1.90,27.00,3.10,9.50,144.42,17.48,36.64,0.60,4.00,4.00,4.20,2.40,124.41,5.20,7.00,18.45,3.00,10.80,7.15,3.90,2.40,10.93,12.09,18.90,0.00,0.00,1.00,1.00,120.80,128.95,12.15,9.93,108.18,114.30,133.35,0.20,0.88,79.98,236.16,0.00,204.00,11.00
4.00,12.51,15.15,11.76,14.00,3.00,7.00,2.30,4.30,1.50,0.40,3.50,20.00,18.84,18.83,3.10,0.00,7.20,16.06,71.42,0.00,5.10,5.60,4.00,0.00,0.00,3.50,5.00,2.80,15.50,31.57,91.55,1.90,27.00,3.10,9.50,143.82,17.48,36.11,0.60,4.00,4.00,4.20,2.40,125.56,5.20,7.00,18.45,3.00,10.80,7.15,3.90,2.40,9.91,10.44,18.90,0.00,0.00,0.93,1.00,122.12,130.74,12.00,9.89,105.59,114.64,134.49,0.10,0.84,79.57,247.86,0.00,204.00,11.00
5.00,11.70,15.03,9.77,14.00,3.00,7.00,2.30,4.30,1.50,0.40,3.50,20.00,17.77,18.39,3.10,0.00,7.20,17.17,71.55,0.00,5.10,5.60,4.00,0.00,0.00,3.50,5.00,2.80,15.04,31.54,92.06,1.90,27.00,3.10,9.50,140.85,17.48,34.51,0.60,4.00,4.00,4.20,2.40,126.99,5.20,7.00,18.45,3.00,10.80,7.15,3.90,2.40,8.85,9.06,18.90,0.00,0.00,0.79,1.00,123.38,132.81,11.94,9.91,100.46,115.04,135.03,0.10,0.84,77.02,244.15,0.00,171.25,11.00
6.00,10.96,15.11,7.34,14.00,3.00,7.00,2.30,4.30,1.50,0.40,3.50,20.00,14.32,17.28,3.10,0.00,7.20,17.53,72.38,0.00,5.10,5.60,4.00,0.00,0.00,3.50,5.00,2.80,13.64,30.82,92.30,1.90,27.00,3.10,9.50,127.44,17.48,28.01,0.60,4.00,4.00,4.20,2.40,127.68,5.20,7.00,18.45,3.00,10.80,7.15,3.90,2.40,7.64,8.53,18.90,0.00,0.00,0.57,1.00,124.79,135.17,12.17,10.14,91.55,115.45,134.42,0.10,0.84,66.38,213.26,0.00,137.83,11.00
7.00,9.84,15.16,5.27,14.00,3.00,7.00,2.30,4.30,1.50,0.40,3.50,20.00,3.99,14.46,3.10,0.00,7.20,17.60,73.35,0.00,5.10,5.60,4.00,0.00,0.00,3.50,5.00,2.80,8.35,30.20,92.43,1.90,27.00,3.10,9.50,75.53,17.48,15.41,0.60,4.00,4.00,4.20,2.40,128.17,5.20,7.00,18.45,3.00,10.80,7.15,3.90,2.40,6.58,8.11,18.90,0.00,0.00,0.49,1.00,126.24,137.62,12.36,10.44,65.72,115.87,133.48,0.10,0.88,36.95,126.46,0.00,69.50,11.00
8.00,8.42,15.26,3.32,14.00,3.00,7.00,2.30,4.30,1.50,0.40,3.50,20.00,0.03,8.52,3.10,0.00,7.20,17.54,72.73,0.00,5.10,5.60,4.00,0.00,0.00,3.50,5.00,2.80,1.60,30.62,92.51,1.90,27.00,3.10,9.50,26.80,17.48,5.02,0.60,4.00,4.00,4.20,2.40,127.25,5.20,7.00,18.45,3.00,10.80,7.15,3.90,2.40,5.96,8.00,18.90,0.00,0.00,0.34,1.00,127.50,139.09,12.41,10.92,25.88,117.00,129.46,0.10,0.88,14.10,48.28,0.00,1.26,11.00
9.00,3.39,15.10,1.34,14.00,3.00,7.00,2.30,4.30,1.50,0.40,3.50,20.00,0.00,2.68,3.10,0.00,7.20,17.43,71.50,0.00,5.10,5.80,4.00,0.00,0.00,3.50,5.00,2.80,0.00,31.05,92.57,1.90,27.00,3.10,9.50,3.72,17.48,0.32,0.60,4.00,4.00,4.20,2.40,125.88,5.20,7.00,18.45,3.00,10.80,7.15,3.90,2.40,5.43,7.64,18.90,0.00,0.00,0.12,1.00,123.69,135.23,12.40,11.15,3.60,118.37,124.43,0.00,0.92,2.52,7.87,0.00,0.50,11.00
10.00,0.09,15.58,0.11,14.00,3.00,7.00,2.30,4.30,1.50,0.40,3.50,20.00,0.00,0.06,3.10,0.00,7.20,17.08,69.81,0.00,5.10,15.53,4.00,0.00,0.00,3.50,5.00,2.80,0.00,31.56,92.66,1.90,27.00,3.10,9.50,0.03,17.48,0.00,0.60,4.00,4.00,4.20,2.40,124.15,5.20,7.00,18.45,3.00,10.80,7.15,3.90,2.40,5.19,6.54,18.90,0.00,0.00,0.06,1.00,123.85,135.49,12.18,10.62,0.05,120.05,126.32,0.00,0.96,0.11,0.08,0.00,0.00,11.00
