"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,11.22,18.85,0.22,15.00,4.20,0.00,3.00,4.90,3.00,0.40,3.40,18.00,12.35,14.79,7.00,0.00,10.00,25.09,0.00,3.00,10.49,15.53,2.20,18.45,9.50,3.50,5.50,1.40,12.13,12.67,57.80,2.36,25.80,7.70,14.56,102.26,17.86,10.18,0.60,4.00,4.80,4.80,2.40,39.30,7.50,4.00,19.42,1.00,10.80,8.25,7.80,2.40,16.98,17.76,18.90,0.00,0.00,0.76,1.00,57.10,70.60,8.30,7.40,78.45,62.70,15.20,0.10,1.30,50.22,149.30,6.00
2.00,10.37,19.25,0.00,15.00,4.20,0.00,3.00,4.90,3.00,0.40,3.40,18.00,5.45,13.25,7.00,0.00,10.00,24.93,0.00,3.00,10.49,15.53,2.20,18.45,9.50,3.50,5.50,1.40,8.88,12.60,58.60,2.36,25.90,7.70,14.56,56.82,17.86,0.05,0.60,4.00,4.80,4.80,2.40,46.40,7.50,4.00,19.42,1.00,10.80,8.25,7.80,2.40,16.79,17.67,18.90,0.00,0.00,0.55,1.00,59.60,73.20,8.00,7.40,51.95,64.20,20.25,0.10,1.34,31.90,88.30,6.00
3.00,9.15,19.11,0.00,15.00,4.20,0.00,3.00,4.90,3.00,0.40,3.40,18.00,0.35,8.63,7.00,0.00,10.00,24.79,0.00,2.90,10.49,15.53,2.20,18.45,9.50,3.50,5.50,1.40,3.54,12.55,59.40,2.36,26.00,7.70,14.56,22.65,17.86,0.00,0.60,4.00,4.80,4.80,2.40,52.00,7.50,4.00,19.42,1.00,10.80,8.25,7.80,2.40,16.51,17.56,18.90,0.00,0.00,0.47,1.00,61.70,75.80,7.70,7.20,23.01,65.40,25.50,0.10,1.41,12.65,17.80,6.00
4.00,5.75,19.09,0.00,15.00,4.20,0.00,3.00,4.90,3.00,0.40,3.40,18.00,0.00,2.57,4.00,0.00,10.00,24.65,0.00,2.90,10.49,15.53,2.20,18.45,9.50,3.50,5.50,1.40,0.37,12.52,59.00,2.36,26.20,7.70,14.56,3.83,17.86,0.00,0.60,4.00,4.80,4.80,2.40,53.90,7.50,4.00,19.42,1.00,10.80,8.25,7.80,2.40,16.20,17.44,18.90,0.00,0.00,0.33,1.00,63.30,77.20,7.60,6.50,4.83,66.40,35.20,0.10,1.45,2.29,0.20,6.00
5.00,0.17,19.11,0.00,15.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,18.00,0.00,0.05,4.00,0.00,10.00,24.27,0.00,2.90,10.49,15.53,2.20,18.45,9.50,3.50,5.50,1.40,0.00,12.55,58.20,2.36,26.40,7.70,14.56,0.10,17.86,0.00,0.60,4.00,4.80,4.80,2.40,54.60,7.50,4.00,19.42,1.00,10.80,8.25,7.80,2.40,15.76,17.26,18.90,0.00,0.00,0.11,1.00,64.60,78.30,7.60,5.70,0.07,67.20,36.40,0.00,1.52,0.06,0.00,6.00
6.00,0.00,18.83,0.00,15.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,18.00,0.00,0.00,4.00,0.00,10.00,23.80,0.00,7.00,10.49,15.53,2.20,18.45,9.50,3.50,5.50,1.40,0.00,12.62,57.50,2.36,26.60,7.70,14.56,0.00,17.86,0.00,0.60,4.00,4.80,4.80,2.40,54.90,7.50,4.00,19.42,1.00,10.80,8.25,7.80,2.40,15.29,17.07,18.90,0.00,0.00,0.05,1.00,63.70,78.60,7.20,5.10,0.00,67.60,36.20,0.00,1.52,0.00,0.00,6.00
7.00,0.00,18.78,0.00,15.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,18.00,0.00,0.00,4.00,0.00,10.00,22.81,21.25,8.00,10.49,15.53,2.20,18.45,9.50,3.50,5.50,1.40,0.00,12.71,56.80,2.36,26.70,7.70,14.56,0.00,17.86,0.00,0.60,4.00,4.80,4.80,2.40,53.30,7.50,4.00,19.42,1.00,10.80,8.25,7.80,2.40,14.89,16.89,18.90,0.00,0.00,0.00,1.00,62.20,78.70,6.80,4.60,0.00,67.80,36.00,0.00,1.56,0.00,0.00,6.00
8.00,0.00,18.79,0.00,15.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,18.00,0.00,0.00,4.00,0.00,10.00,21.65,30.00,8.00,10.49,15.53,2.20,18.45,9.50,3.50,5.50,1.40,0.00,12.82,55.60,2.36,26.90,7.70,14.56,0.00,17.86,0.00,0.60,4.00,4.80,4.80,2.40,47.60,7.50,4.00,19.42,1.00,10.80,8.25,7.80,2.40,14.52,16.73,18.90,0.00,0.00,0.00,1.00,60.20,78.70,6.30,4.30,0.00,66.90,30.30,0.00,1.59,0.00,0.00,6.00
9.00,0.00,18.89,0.00,15.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,18.00,0.00,0.00,4.00,0.00,10.00,20.62,45.00,8.00,10.49,15.53,2.20,18.45,9.50,3.50,5.50,1.40,0.00,12.81,54.30,2.36,27.10,7.70,14.56,0.00,17.86,0.00,0.60,4.00,4.80,4.80,2.40,42.10,7.50,4.00,19.42,1.00,10.80,8.25,7.80,2.40,14.21,16.51,18.90,0.00,0.00,0.00,1.00,58.00,78.50,5.90,4.10,0.00,65.70,24.20,0.00,1.58,0.00,0.00,6.00
10.00,0.00,18.90,0.00,15.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,18.00,0.00,0.00,7.00,0.00,10.00,19.63,48.50,8.00,10.49,15.53,2.20,18.45,9.50,3.50,5.50,1.40,0.00,12.67,51.50,2.36,27.20,7.70,14.56,0.00,17.86,0.00,0.60,4.00,4.80,4.80,2.40,35.70,7.50,4.00,19.42,1.00,10.80,8.25,7.80,2.40,13.91,16.26,18.90,0.00,0.00,0.00,1.00,55.10,77.90,5.50,3.60,0.00,63.90,19.30,0.00,1.58,0.00,0.00,6.00
