"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
12.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,6.45,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,68.42,6.70,15.83,144.33,0.00,49.81,0.00,64.57,0.00,0.00,146.09,136.88,0.00,74.91,76.30,44.79,30.88,68.48,30.67,30.56,30.55,39.58,39.60,45.31,45.35,203.20,19.42,20.25
13.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,0.00,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,64.47,6.70,14.91,144.33,0.00,57.04,0.00,57.34,0.00,0.00,140.00,131.39,0.00,74.91,76.30,45.01,28.58,68.48,30.67,30.56,30.55,39.60,39.58,29.66,29.66,203.20,19.42,20.25
14.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,6.54,60.00,0.00,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,63.00,6.70,14.57,144.33,0.00,0.00,0.00,67.88,0.00,0.00,136.11,127.99,0.00,74.91,76.30,44.82,31.02,68.48,30.67,30.56,30.55,39.58,39.60,20.62,20.62,203.20,19.42,20.25
15.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,10.96,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,62.66,6.70,14.49,144.33,0.00,57.04,0.00,57.34,0.00,0.00,139.59,131.10,0.00,74.91,76.30,44.49,27.69,68.48,30.67,30.56,30.55,39.45,39.44,20.62,20.62,203.20,19.42,20.25
16.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,10.96,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,67.13,6.70,15.53,144.33,0.00,25.00,0.00,0.00,0.00,0.00,155.59,145.27,0.00,74.91,76.30,41.39,41.34,68.48,30.67,30.56,30.55,39.73,39.75,20.62,20.62,203.20,19.42,20.25
17.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,11.14,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,69.34,6.70,16.04,144.33,0.00,67.50,0.00,0.00,0.00,0.00,184.92,172.21,0.00,74.91,76.30,46.21,36.55,68.48,30.67,30.56,30.55,39.43,39.46,28.47,28.48,203.20,19.42,20.25
18.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,14.92,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,77.03,6.70,17.82,144.33,0.00,0.00,0.00,67.88,0.00,147.81,158.61,147.77,0.00,74.91,76.30,47.47,43.36,68.48,30.67,30.56,30.55,39.59,39.59,49.34,49.34,203.20,19.42,20.25
19.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,14.92,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,14.58,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,144.33,0.00,0.00,64.02,50.37,0.00,170.40,183.09,170.44,0.00,74.91,76.30,50.70,40.13,68.48,30.67,30.56,30.55,39.57,39.62,41.86,41.89,203.20,19.42,20.25
20.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,14.92,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,144.33,0.00,67.50,67.10,0.00,67.33,184.17,197.14,184.23,0.00,74.91,76.30,48.75,42.08,68.48,30.67,30.56,30.55,39.58,39.60,62.33,62.36,203.20,19.42,20.25
21.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,14.92,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,145.26,0.00,65.60,53.84,65.55,54.78,184.17,197.14,184.23,0.00,74.91,76.30,50.33,44.90,68.48,30.67,30.56,30.55,39.72,39.76,64.26,64.24,203.20,19.42,20.25
22.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,14.92,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,144.33,0.00,40.99,60.84,64.17,61.06,184.17,197.14,184.23,0.00,74.91,76.30,47.11,39.31,68.48,30.67,30.56,30.55,39.44,39.46,40.78,40.78,203.20,19.42,20.25
23.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,14.92,88.48,5.13,2.82,163.91,112.36,132.71,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,228.46,228.19,67.50,67.10,67.88,39.03,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,68.48,30.67,30.56,30.55,43.47,43.46,110.26,110.22,203.20,19.42,20.25
24.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,14.92,110.44,5.13,2.82,163.91,112.36,132.71,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,228.46,228.19,67.50,67.10,67.88,37.22,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,68.48,30.67,30.56,30.55,47.11,47.14,110.26,110.22,203.20,19.42,20.25
25.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,14.92,110.90,5.13,2.82,163.91,112.36,132.71,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,228.46,228.19,67.50,67.10,67.88,40.81,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,68.48,30.67,30.56,30.55,47.15,47.17,110.26,110.22,203.20,19.42,20.25
26.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,14.92,104.47,5.13,2.82,163.91,112.36,132.71,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,228.46,228.19,67.50,67.10,67.88,40.27,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,68.48,30.67,30.56,30.55,47.06,47.09,110.26,110.22,203.20,19.42,20.25
27.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,14.92,103.82,5.13,2.82,163.91,112.36,132.71,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,228.46,228.19,67.50,67.10,67.88,67.33,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,68.48,30.67,30.56,30.55,47.03,47.11,110.26,110.22,203.20,19.42,20.25
28.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,13.19,71.95,5.13,2.82,163.91,112.36,118.77,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,228.30,228.04,67.50,67.10,67.88,67.33,184.17,197.14,184.23,0.00,74.91,76.30,49.66,62.45,68.48,30.67,30.56,30.55,39.43,39.46,110.26,110.22,203.20,19.42,20.25
29.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,12.26,67.44,5.13,2.82,163.91,112.36,120.02,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,228.27,228.01,67.50,67.10,67.88,67.33,184.17,197.14,184.23,0.00,74.91,76.30,48.38,59.75,68.48,30.67,30.56,30.55,39.73,39.74,110.26,110.22,203.20,19.42,20.25
30.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,12.10,66.24,5.13,2.82,163.91,112.36,103.50,44.06,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,223.10,222.84,67.50,67.10,67.88,67.33,184.17,197.14,184.23,0.00,74.91,76.30,41.76,50.71,68.48,30.67,30.56,30.55,39.58,39.60,110.26,110.22,203.20,19.42,20.25
31.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,12.42,68.05,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,222.53,222.27,67.50,67.10,67.88,42.61,184.17,197.14,184.23,0.00,74.91,76.30,43.64,53.99,68.48,30.67,30.56,30.55,39.59,39.59,110.26,110.22,203.20,19.42,20.25
32.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,12.26,67.15,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,208.76,208.53,67.50,67.10,67.88,20.62,184.17,197.14,184.23,0.00,74.91,76.30,41.18,49.65,68.48,30.67,30.56,30.55,39.58,39.60,49.99,50.01,203.20,19.42,20.25
33.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,10.96,60.00,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,183.51,183.37,33.31,67.10,67.88,33.32,184.17,197.14,184.23,0.00,74.91,76.30,33.14,35.58,68.48,30.67,30.56,30.55,39.57,39.61,0.00,20.62,203.20,19.42,20.25
34.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,0.63,29.25,13.57,74.29,5.13,2.82,163.91,112.36,103.32,44.06,35.37,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,6.70,19.77,195.89,195.62,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,50.04,62.89,68.48,30.67,30.56,30.55,39.43,39.46,0.00,102.58,203.20,19.42,20.25
