"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","WAYRASOLAR"
14.00,12.12,17.73,13.11,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,10.59,15.88,3.10,6.40,6.40,14.98,56.32,4.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.99,17.70,55.20,2.00,28.12,3.50,11.61,127.00,14.49,30.72,0.60,2.90,3.40,3.50,1.15,49.70,5.50,4.00,1.80,10.43,7.60,3.80,2.30,18.24,19.06,9.50,1.03,0.41,61.77,69.94,7.76,3.44,91.44,69.21,89.39,0.00,1.23,60.61,226.15,10.63,164.54,12.14,0.41,39.01,73.46,10.19
15.00,11.36,17.34,11.96,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,7.60,15.87,3.10,6.40,6.40,14.29,60.38,3.20,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,13.01,18.12,56.81,2.00,28.12,3.50,11.46,128.00,14.49,30.75,0.60,2.90,3.40,3.50,1.15,56.95,5.50,4.00,1.80,10.43,7.60,3.80,2.30,18.11,18.88,9.50,1.00,0.41,63.14,70.51,7.90,3.53,92.16,70.13,98.05,0.00,1.26,55.20,224.82,10.63,161.77,12.14,0.41,39.05,70.68,10.22
16.00,8.49,17.69,9.76,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,7.60,15.74,3.10,6.40,6.40,13.71,61.67,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.89,18.87,58.09,2.00,28.12,3.50,11.46,129.00,14.49,30.57,0.60,2.90,3.40,3.50,1.15,64.10,5.50,4.00,1.80,10.43,7.60,3.80,2.30,16.72,18.07,9.50,0.93,0.41,64.52,71.09,8.04,3.62,92.88,71.21,97.90,0.00,1.32,48.36,222.66,10.63,155.77,12.14,0.41,38.83,65.43,10.29
17.00,7.44,17.58,8.20,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,3.94,15.29,3.10,6.40,6.40,11.20,61.01,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.43,19.12,57.26,2.00,28.12,3.50,11.43,125.00,14.49,30.64,0.60,2.90,3.40,3.50,1.15,68.35,5.50,4.00,1.80,10.43,7.60,3.80,2.30,14.26,16.63,9.50,0.78,0.41,65.89,71.66,8.17,3.71,90.00,72.06,102.35,0.00,1.42,40.16,216.00,10.63,146.26,12.14,0.38,38.91,58.41,10.50
18.00,4.18,17.32,5.54,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,3.94,14.22,3.10,6.40,6.40,11.43,61.47,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,11.49,19.60,56.83,2.00,28.12,3.50,11.29,111.00,14.49,29.18,0.60,2.90,3.40,3.50,1.15,72.50,5.50,4.00,1.80,10.43,7.60,3.80,2.30,14.12,16.45,9.50,0.57,0.41,67.26,72.24,8.31,3.80,79.92,73.47,107.00,0.00,1.52,29.49,184.73,10.63,125.37,12.14,0.32,37.05,50.55,9.89
19.00,2.94,17.36,3.60,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.45,10.45,3.10,6.40,6.40,10.86,61.97,3.20,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,7.79,19.38,57.10,2.00,28.12,3.50,11.31,85.00,14.49,21.07,0.60,2.90,3.40,3.50,1.15,69.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.49,0.41,67.26,72.24,8.31,3.80,61.20,72.10,108.00,0.00,1.63,17.81,113.83,10.63,80.83,12.14,0.25,26.75,32.47,5.25
20.00,1.67,17.46,1.69,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.45,3.73,3.10,6.40,6.40,10.66,62.91,3.70,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,2.45,19.27,56.43,2.00,28.12,3.50,11.28,49.00,14.49,12.02,0.60,2.90,3.40,3.50,1.15,65.50,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.34,0.41,67.26,72.24,8.31,3.80,35.28,72.80,105.00,0.00,1.72,7.47,39.84,10.63,34.05,12.14,0.16,15.27,14.16,1.23
21.00,0.83,17.40,0.51,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.30,0.00,9.86,6.40,9.34,59.98,7.10,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,0.23,18.97,55.84,2.00,28.12,3.50,11.27,11.00,14.49,3.55,0.60,2.90,3.40,3.50,1.15,59.70,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.12,0.41,74.96,81.51,9.45,4.79,7.92,76.14,102.00,0.00,1.80,1.87,4.83,10.63,6.77,12.14,0.06,4.51,3.39,0.70
22.00,0.00,17.48,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.00,0.00,10.72,6.40,8.90,58.06,7.80,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.86,55.50,2.00,28.12,3.50,11.29,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,54.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.06,0.41,74.96,81.51,9.45,4.79,0.00,77.63,101.00,0.00,1.86,0.00,0.00,10.63,0.00,12.14,0.03,0.00,0.00,0.67
23.00,0.00,17.54,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.00,0.00,9.70,6.40,7.62,55.88,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.30,55.65,2.00,28.12,3.50,11.29,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,46.60,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.00,0.41,74.96,81.51,9.45,4.79,0.00,77.43,96.00,0.00,1.92,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.14
24.00,0.00,17.55,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.00,0.00,9.70,6.40,7.17,54.09,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.48,55.02,2.00,28.12,3.50,11.29,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,39.30,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.00,0.41,74.96,81.51,9.45,4.79,0.00,77.42,83.00,0.00,1.94,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
25.00,0.00,17.76,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.00,0.00,10.34,6.40,5.95,48.83,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.29,54.77,2.00,28.12,3.50,11.28,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,36.60,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,67.26,72.24,8.31,3.80,0.00,77.17,72.00,0.00,1.94,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
26.00,0.00,17.68,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.00,0.00,11.21,6.40,5.96,46.14,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.24,53.64,2.00,28.12,3.50,11.28,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,33.90,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,67.26,72.24,8.31,3.80,0.00,77.09,61.00,0.00,1.92,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
27.00,0.00,17.49,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.00,0.00,11.30,6.40,6.03,41.37,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.18,53.11,2.00,28.12,3.50,11.27,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,33.40,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,63.81,70.94,7.88,3.80,0.00,78.13,53.00,0.00,1.90,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
28.00,0.00,17.41,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.00,3.10,11.30,6.40,6.13,37.62,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.37,53.74,2.00,28.12,3.50,11.25,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,32.80,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,63.81,70.94,7.88,3.80,0.00,77.93,47.00,0.00,1.87,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
29.00,0.00,17.42,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,0.00,0.00,0.00,3.10,11.30,6.40,6.03,31.27,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.94,53.11,2.00,28.12,3.50,11.23,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,30.20,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,57.96,61.75,7.39,3.80,0.00,77.45,43.00,0.00,1.85,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
30.00,0.00,17.27,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,0.00,0.00,0.00,3.10,11.30,6.40,6.15,28.45,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.97,53.06,2.00,28.12,3.50,11.23,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,27.60,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,57.96,61.75,7.39,3.80,0.00,77.18,39.00,0.00,1.83,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
31.00,0.00,17.59,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,0.00,0.00,0.00,3.10,11.30,6.40,6.34,26.24,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.63,52.75,2.00,28.12,3.50,11.23,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,26.80,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,44.10,50.29,3.24,1.27,0.00,76.88,37.00,0.00,1.80,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
32.00,0.00,17.99,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,0.00,0.00,0.00,3.10,11.40,6.40,6.80,25.93,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.07,51.95,2.00,28.12,3.50,11.22,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,25.90,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,44.10,50.29,3.24,1.27,0.00,76.11,37.00,0.00,1.77,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
33.00,0.00,17.89,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,0.00,0.00,0.00,3.10,6.30,6.40,7.14,23.40,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.24,52.18,2.00,28.12,3.50,11.23,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,25.60,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,48.49,57.57,3.24,1.27,0.00,77.87,36.00,0.00,1.74,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
34.00,0.00,17.86,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,0.00,0.00,0.00,3.10,6.40,6.40,7.44,21.00,0.00,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.23,53.08,2.00,28.12,3.50,11.23,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,25.30,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,48.49,57.57,3.24,1.27,0.00,77.62,36.00,0.00,1.72,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
