"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.98,27.31,67.13,594.17,193.29,8.45,8.87,88.96,16.68,1.34,27.33,14.92,15.46,0.00,5.13,2.82,139.58,53.72,65.00,34.98,34.48,116.44,15.00,4.03,6.88,76.27,0.00,6.39,9.00,4.64,4.43,0.00,147.74,147.74,67.50,0.00,67.88,0.00,161.24,0.00,161.31,5.67,74.91,0.00,40.37,40.34,45.09,25.67,25.57,25.56,56.00,20.62,110.26,0.00,75.93
2.00,65.98,27.31,67.13,594.17,193.29,8.45,8.87,88.96,16.68,1.34,27.33,14.92,15.46,0.00,5.13,2.82,139.58,56.37,65.00,34.98,34.48,115.50,15.00,4.03,6.88,76.27,0.00,6.39,9.00,4.64,4.43,0.00,147.11,147.11,64.66,64.25,65.03,0.00,165.42,0.00,165.48,5.67,74.91,0.00,35.92,35.90,45.09,25.67,25.57,25.56,56.00,20.62,110.26,0.00,80.58
3.00,69.85,28.91,67.13,594.17,193.29,8.45,8.87,88.96,16.68,1.34,27.33,14.92,34.20,0.00,5.13,2.82,139.58,58.76,65.00,34.98,34.48,118.86,15.00,4.03,6.88,76.27,0.00,6.39,9.00,4.64,4.43,0.00,0.00,228.19,23.30,67.10,23.30,0.00,163.21,0.00,163.28,5.67,74.91,0.00,45.42,40.65,45.09,25.67,25.57,25.56,56.00,87.27,110.26,0.00,87.91
4.00,70.95,29.36,67.13,594.17,193.29,8.45,8.87,88.96,16.68,1.34,27.33,14.92,60.76,0.00,5.13,2.82,139.58,60.59,65.00,34.98,34.48,116.60,15.00,4.03,6.88,76.27,0.00,6.39,9.00,4.64,4.43,0.00,0.00,228.19,23.30,67.10,23.30,0.00,167.53,0.00,167.59,5.67,74.91,0.00,47.89,42.22,45.09,25.67,25.57,25.56,56.00,77.67,110.26,0.00,97.10
5.00,67.49,27.93,67.13,594.17,193.29,8.45,8.87,88.96,16.68,1.34,27.33,14.92,98.44,0.00,5.13,2.82,139.58,65.04,65.00,34.98,34.48,100.15,15.00,4.03,6.88,76.27,0.00,6.39,9.00,4.64,4.43,0.00,162.25,162.24,23.30,67.10,23.30,0.00,184.17,0.00,184.23,5.67,74.91,0.00,43.06,39.12,45.09,25.67,25.57,25.56,37.78,87.27,110.26,0.00,101.60
6.00,67.76,28.04,67.13,594.17,193.29,8.45,8.87,88.96,16.68,1.34,27.33,14.92,117.07,0.00,5.13,2.82,139.58,70.06,65.00,34.98,34.48,100.15,15.00,4.03,6.88,76.27,0.00,6.39,9.00,4.64,4.43,0.00,159.05,159.04,23.30,67.10,23.30,0.00,159.98,172.05,160.04,5.67,74.91,0.00,43.06,39.12,45.09,25.67,25.57,25.56,56.00,73.82,110.26,0.00,101.60
7.00,65.98,27.31,67.13,594.17,193.29,8.45,8.87,88.96,16.68,1.34,27.33,14.92,134.90,0.00,5.13,2.82,139.58,90.73,65.00,34.98,34.48,100.15,15.00,4.03,6.88,76.27,0.00,6.39,9.00,59.79,4.43,13.83,154.12,154.12,20.62,39.10,56.73,0.00,181.42,194.38,181.49,5.50,74.88,76.27,36.72,34.73,45.09,24.78,24.69,24.68,0.00,20.62,110.26,0.00,101.60
8.00,65.98,27.31,67.13,594.17,193.29,8.45,8.87,88.96,16.68,1.34,27.33,14.92,131.33,0.00,5.13,2.82,139.58,91.25,65.00,34.98,34.48,100.15,15.00,4.03,6.88,76.27,0.00,6.39,9.00,73.57,4.43,17.02,148.00,148.00,23.30,67.10,23.30,0.00,171.79,184.56,171.86,5.27,74.88,76.27,41.68,38.21,45.09,23.58,23.50,23.50,34.00,87.27,110.26,0.00,101.60
9.00,65.98,27.31,67.13,594.17,193.29,8.45,8.87,88.96,16.68,1.34,27.33,14.92,142.31,0.00,5.13,2.82,139.58,95.54,65.00,34.98,34.48,100.15,15.00,4.03,6.88,76.27,0.00,6.39,9.00,83.38,4.43,19.29,167.62,167.59,67.50,67.10,20.62,0.00,184.17,197.14,184.23,5.67,74.88,76.27,37.40,35.23,45.09,25.67,25.57,25.56,20.62,87.27,110.26,0.00,101.60
10.00,66.73,27.61,67.13,594.17,193.29,8.45,8.87,88.96,16.68,1.34,27.33,14.92,142.31,0.00,5.13,2.82,139.58,96.11,65.00,34.98,34.48,122.49,15.00,4.03,6.88,76.27,0.00,6.39,9.00,4.64,4.43,0.00,173.65,173.60,63.94,62.87,64.30,0.00,184.17,197.14,184.23,5.67,74.89,76.28,40.64,37.51,45.09,25.67,25.57,25.56,56.00,20.62,110.26,0.00,101.60
