"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,3.05,0.00,2.58,14.00,0.00,7.00,4.70,17.88,3.20,0.40,0.00,0.00,0.65,2.62,8.00,10.00,19.98,53.91,0.00,10.69,15.55,2.50,19.24,19.24,10.00,13.61,0.00,2.24,21.76,71.20,3.10,24.84,9.00,18.31,39.00,8.00,5.09,0.60,10.00,10.00,10.69,0.00,121.00,9.91,15.55,6.00,10.70,0.00,11.66,2.20,15.16,13.18,18.96,0.45,1.37,99.79,95.94,10.30,8.88,28.08,72.50,140.00,0.10,2.28,17.46,52.68,11.00,64.97,13.50,0.12,5.77,46.06
2.00,0.48,0.00,0.52,14.00,0.00,7.00,4.70,17.88,3.20,0.40,0.00,0.00,0.12,0.39,8.00,10.00,16.69,59.00,0.00,10.69,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.29,29.61,84.52,3.10,24.86,9.00,18.31,15.00,8.00,1.36,0.60,10.00,10.00,10.69,0.00,125.14,9.91,15.55,6.00,10.70,0.00,11.66,2.20,14.48,14.48,18.96,0.31,1.37,95.52,110.95,14.37,13.53,10.80,101.93,139.00,0.10,2.32,4.97,9.99,11.00,19.73,13.50,0.06,3.00,16.21
3.00,0.17,0.00,0.08,14.00,0.00,7.00,4.70,17.88,3.20,0.40,0.00,0.00,0.00,0.01,8.00,10.00,16.84,55.10,0.00,10.69,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.01,29.29,84.08,3.10,24.98,9.00,18.31,1.00,8.00,0.08,0.60,10.00,10.00,10.69,0.00,124.73,9.91,15.55,6.00,10.70,0.00,11.66,2.20,13.73,13.95,18.96,0.11,1.37,95.14,108.08,14.30,13.55,0.72,98.53,135.10,0.00,2.36,0.74,0.54,11.00,1.54,13.50,0.01,0.24,1.37
4.00,0.00,0.00,0.00,14.00,0.00,7.00,4.70,17.88,3.20,0.40,0.00,0.00,0.00,0.00,8.00,10.00,16.94,55.20,0.00,10.69,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,28.66,82.60,3.10,25.20,9.00,18.31,0.00,8.00,0.00,0.60,10.00,10.00,10.69,0.00,122.31,9.91,15.55,6.00,10.70,0.00,11.66,2.20,12.98,13.42,18.96,0.05,1.37,93.65,105.97,13.58,13.10,0.00,96.88,128.20,0.00,2.40,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
5.00,0.00,0.00,0.00,14.00,0.00,7.00,4.70,17.88,3.30,0.40,0.00,0.00,0.00,0.00,8.00,10.00,15.79,54.37,0.00,10.69,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,27.79,80.94,3.10,25.51,9.00,18.31,0.00,8.00,0.00,0.60,10.00,10.00,10.69,0.00,119.90,9.91,15.55,6.00,10.70,0.00,11.66,2.20,13.13,13.18,18.96,0.00,1.36,91.21,102.73,12.83,11.96,0.00,93.69,122.30,0.00,2.48,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
6.00,0.00,0.00,0.00,14.00,0.00,7.00,4.70,17.88,3.30,0.40,0.00,0.00,0.00,0.00,8.00,10.00,15.91,52.76,0.00,10.69,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,26.63,78.11,3.10,25.68,9.00,18.31,0.00,8.00,0.00,0.60,10.00,10.00,10.69,0.00,115.48,9.91,15.55,6.00,10.70,0.00,11.66,2.20,13.28,12.93,18.96,0.00,1.36,91.48,100.33,12.31,11.58,0.00,90.56,114.40,0.00,2.48,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
7.00,0.00,0.00,0.00,14.00,0.00,7.00,4.70,17.88,3.30,0.40,0.00,0.00,0.00,0.00,8.00,10.00,15.05,51.77,0.00,10.69,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,25.95,76.59,3.10,25.83,9.00,18.31,0.00,8.00,0.00,0.60,10.00,10.00,10.69,0.00,112.07,9.91,15.55,6.00,10.70,0.00,11.66,2.20,14.30,13.13,18.96,0.00,1.36,85.53,97.92,10.79,9.98,0.00,86.93,108.50,0.00,2.52,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
8.00,0.00,0.00,0.00,14.00,0.00,7.00,4.70,17.88,3.30,0.40,0.00,0.00,0.00,0.00,8.00,10.00,15.21,51.12,0.00,10.69,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,25.21,74.06,3.10,25.89,9.00,18.30,0.00,8.00,0.00,0.60,10.00,10.00,10.69,0.00,107.66,9.91,15.55,6.00,10.70,0.00,11.66,2.20,15.32,13.35,18.96,0.00,1.36,84.51,95.90,10.18,9.35,0.00,83.44,102.60,0.00,2.56,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
9.00,0.00,0.00,0.00,14.00,0.00,7.00,4.70,17.88,3.30,0.40,0.00,0.00,0.00,0.00,8.00,10.00,14.90,46.89,0.00,10.69,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,24.20,72.19,3.10,25.95,9.00,18.31,0.00,8.00,0.00,0.60,10.00,10.00,10.69,0.00,101.24,9.91,15.55,6.00,10.70,0.00,11.66,2.20,15.70,13.43,18.96,0.00,1.35,79.93,89.84,8.75,8.53,0.00,79.99,95.70,0.00,2.56,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
10.00,0.00,0.00,0.00,14.00,0.00,7.00,4.70,17.88,3.30,0.40,0.00,0.00,0.00,0.00,8.00,10.00,15.13,45.16,0.00,10.69,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,23.30,69.63,3.10,25.94,9.00,18.31,0.00,8.00,0.00,0.60,10.00,10.00,10.69,0.00,92.83,9.91,15.55,6.00,10.70,0.00,11.66,2.20,16.08,13.49,18.96,0.00,1.35,79.15,87.51,8.71,7.72,0.00,75.55,87.80,0.00,2.52,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
