"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.80,0.00,14.00,3.00,7.60,9.05,16.00,3.60,0.00,3.50,18.53,0.00,0.00,16.10,11.12,8.00,7.99,10.56,0.00,9.50,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,10.11,26.81,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,14.00,9.50,20.49,19.51,8.00,10.60,6.91,17.56,2.40,1.66,3.16,18.00,0.91,1.62,0.00,1.24,37.59,34.19,2.76,2.24,0.00,47.08,3.00,0.00,2.00,0.00
2.00,0.00,23.60,0.00,14.00,3.00,7.60,9.05,16.00,3.60,0.00,3.50,18.53,0.00,0.00,16.10,11.12,8.00,9.08,6.74,0.00,9.50,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,9.41,19.42,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,10.80,9.50,20.49,19.51,8.00,10.60,6.91,17.56,2.40,3.88,7.06,18.00,0.91,1.62,0.00,1.24,21.91,34.17,1.56,0.72,0.00,30.20,1.41,0.00,2.00,0.00
3.00,0.00,23.68,0.00,14.00,3.00,7.60,9.05,16.00,3.60,0.00,3.50,18.53,0.00,0.00,16.10,11.12,8.00,9.40,6.21,0.00,9.50,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,8.64,18.40,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,7.70,9.50,20.49,19.51,8.00,10.60,6.91,17.56,2.40,4.01,7.30,18.00,0.91,1.62,0.00,1.24,18.73,29.85,1.31,0.58,0.00,24.46,2.07,0.00,2.00,0.00
4.00,0.00,23.52,0.00,14.00,3.00,7.60,9.05,16.00,3.60,0.00,3.50,18.53,0.00,0.00,16.10,11.12,8.00,9.64,6.22,0.00,9.50,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,8.00,17.50,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,5.59,9.50,20.49,19.51,8.00,10.60,6.91,17.56,2.40,4.28,7.80,18.00,0.91,1.62,0.00,1.24,15.84,25.83,1.11,0.44,0.00,19.14,3.28,0.00,2.00,0.00
5.00,0.00,23.69,0.00,14.00,3.00,7.60,9.05,16.00,3.60,0.00,3.50,18.53,0.00,0.00,16.10,11.12,8.00,9.46,6.79,0.00,9.50,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,7.97,17.22,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,4.49,9.50,20.49,19.51,8.00,10.60,6.91,17.56,2.40,4.53,8.22,18.00,0.91,1.62,0.00,1.24,13.37,22.14,0.93,0.36,0.00,18.40,4.95,0.00,2.00,0.00
6.00,0.00,23.76,0.00,14.00,3.00,7.60,9.05,16.00,3.60,0.00,3.50,18.53,0.00,0.00,16.10,11.12,8.00,9.16,7.55,0.00,9.50,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,8.14,17.15,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,3.74,9.50,20.49,19.51,8.00,10.60,6.91,17.56,2.40,4.76,8.62,18.00,0.91,1.62,0.00,1.24,11.05,18.56,0.77,0.30,0.00,19.18,6.78,0.00,2.00,0.00
7.00,0.00,23.81,0.00,14.00,3.00,7.60,9.05,16.00,3.60,0.00,3.50,18.53,0.00,0.00,16.10,11.12,8.00,8.99,8.15,0.00,9.50,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,8.04,16.41,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,3.07,9.50,20.49,19.51,8.00,10.60,6.91,17.56,2.40,4.81,8.63,18.00,0.91,1.62,0.00,1.24,9.59,16.66,0.69,0.24,0.00,19.71,7.52,0.00,2.00,0.00
8.00,0.00,23.81,0.00,14.00,3.00,7.60,9.05,16.00,3.60,0.00,3.50,18.53,0.00,0.00,16.10,11.12,8.00,8.86,8.70,0.00,9.50,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,7.85,15.44,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,2.43,9.50,20.49,19.51,8.00,10.60,6.91,17.56,2.40,4.79,8.52,18.00,0.91,1.62,0.00,1.24,8.43,15.32,0.63,0.19,0.00,20.15,7.90,0.00,2.00,0.00
9.00,0.00,23.55,0.00,14.00,3.00,7.60,9.05,16.00,3.60,0.00,3.50,18.53,0.00,0.00,16.10,11.12,8.00,8.99,8.41,0.00,9.50,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,7.97,15.21,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,2.50,9.50,20.49,19.51,8.00,10.60,6.91,17.56,2.40,5.06,9.06,18.00,0.91,1.62,0.00,1.24,7.83,14.38,0.58,0.12,0.00,21.37,7.15,0.00,2.00,0.00
10.00,0.00,23.78,0.00,14.00,3.00,7.60,9.05,16.00,3.60,0.00,3.50,18.53,0.00,0.00,16.10,11.12,8.00,9.21,7.84,6.80,9.50,4.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,8.19,15.23,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,2.80,9.50,20.49,19.51,8.00,10.60,6.91,17.56,2.40,5.44,9.82,18.00,0.91,1.62,0.00,1.23,7.42,13.57,0.54,0.05,0.00,22.84,6.03,0.00,2.00,0.00
