"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CS SUNNY","CT AGROLMOS"
1.00,15.42,17.61,16.49,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,14.00,16.20,19.00,0.00,3.40,11.73,79.30,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,14.12,0.00,0.00,3.46,27.00,19.42,17.96,125.00,17.96,34.15,0.60,20.00,20.00,20.00,0.00,106.30,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.90,9.14,9.50,0.00,0.00,1.06,1.00,0.00,110.90,0.00,9.00,96.30,125.90,112.40,0.30,2.00,80.00,150.00,182.00,11.00
2.00,15.88,17.39,17.26,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,14.80,16.65,19.00,0.00,3.40,12.20,81.10,4.90,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,14.10,0.00,0.00,3.46,27.00,19.42,17.96,125.00,17.96,33.38,0.60,20.00,20.00,20.00,0.00,108.80,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.47,8.46,9.50,0.00,0.00,1.08,1.00,0.00,109.40,0.00,9.70,96.30,125.20,112.40,0.40,2.00,80.00,125.00,182.00,11.00
3.00,15.89,17.57,17.47,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,14.70,16.80,19.00,0.00,3.40,13.58,82.30,6.80,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.87,0.00,0.00,3.46,27.00,19.42,17.96,125.00,17.96,31.97,0.60,20.00,20.00,20.00,0.00,111.80,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.32,8.00,9.50,0.00,0.00,1.07,1.00,0.00,107.70,0.00,10.30,96.30,124.00,112.80,0.40,2.00,80.00,125.00,182.00,11.00
4.00,15.96,17.46,17.39,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,14.90,16.85,19.00,0.00,3.40,15.27,81.50,6.80,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.72,0.00,0.00,3.46,27.00,19.42,17.96,125.00,17.96,31.51,0.60,20.00,20.00,20.00,0.00,114.60,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.26,7.62,9.50,0.00,0.00,1.09,1.00,0.00,105.60,0.00,10.90,96.30,122.10,117.90,0.40,2.00,80.00,125.00,182.00,11.00
5.00,15.77,17.35,16.98,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,15.20,16.83,19.00,0.00,3.40,16.95,80.10,6.80,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.59,0.00,0.00,3.46,27.00,19.42,17.96,125.00,17.96,31.36,0.60,20.00,20.00,20.00,0.00,117.60,12.82,19.42,7.00,10.80,8.00,20.00,2.40,4.48,6.35,9.50,0.00,0.00,1.08,1.00,0.00,97.50,0.00,11.30,96.30,120.10,124.70,0.40,2.00,80.00,135.00,182.00,11.00
6.00,15.03,17.21,16.13,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,15.60,16.79,19.00,0.00,3.40,18.61,79.10,7.20,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.54,0.00,0.00,3.46,27.00,19.42,17.96,125.00,17.96,31.86,0.60,20.00,20.00,20.00,0.00,119.70,12.82,19.42,7.00,10.80,8.00,20.00,2.40,3.46,4.77,9.50,0.00,0.00,1.08,1.00,50.00,87.10,10.00,11.60,96.30,118.50,127.30,0.30,2.00,80.00,140.00,190.00,11.00
7.00,13.88,17.19,14.97,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,15.70,16.69,19.00,0.00,3.40,19.62,79.30,7.10,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.48,0.00,0.00,3.46,27.00,19.42,17.96,123.60,17.96,32.09,0.60,20.00,20.00,20.00,0.00,121.70,12.82,19.42,7.00,10.80,8.00,20.00,2.40,3.93,4.75,9.50,0.00,0.00,1.08,1.00,78.80,92.00,11.70,10.30,96.30,117.20,128.90,0.20,2.00,80.00,160.00,185.00,11.00
8.00,12.58,19.13,13.59,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,15.20,16.43,19.00,0.00,3.40,20.41,78.70,7.10,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.97,0.00,0.00,3.46,27.00,19.42,17.96,113.20,17.96,30.80,0.60,20.00,20.00,20.00,0.00,122.10,12.82,19.42,7.00,10.80,8.00,20.00,2.40,4.88,5.26,9.50,0.00,0.00,0.91,1.00,78.40,91.20,11.80,10.20,83.00,115.00,129.60,0.20,2.00,80.00,172.00,180.00,11.00
9.00,11.16,18.84,11.76,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,14.50,16.08,19.00,0.00,3.40,21.05,77.90,7.20,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.52,0.00,0.00,3.46,27.00,19.42,17.96,100.20,17.96,28.80,0.60,20.00,20.00,20.00,0.00,122.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,4.69,4.61,9.50,0.00,0.00,0.88,1.00,67.92,69.62,7.08,5.37,76.50,112.70,130.20,0.10,2.00,80.00,170.00,175.00,11.00
10.00,9.08,18.50,9.61,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,13.50,15.70,19.00,0.00,3.40,21.64,77.40,7.20,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.47,0.00,0.00,3.46,27.00,19.42,17.96,90.70,17.96,27.07,0.60,20.00,20.00,20.00,0.00,122.40,12.82,19.42,7.00,10.80,8.00,20.00,2.40,4.11,3.57,9.50,0.00,0.00,0.83,1.00,67.98,69.72,7.02,5.28,67.60,111.70,130.60,0.10,2.00,79.34,165.00,170.00,11.00
11.00,6.41,18.21,7.22,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,11.00,14.94,19.00,0.00,3.40,21.90,77.10,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.09,0.00,0.00,3.46,27.00,19.42,17.96,79.20,17.96,24.11,0.60,20.00,20.00,20.00,0.00,122.90,12.82,19.42,7.00,10.80,8.00,20.00,2.40,4.68,4.75,9.50,0.00,0.00,0.70,1.00,67.99,69.87,7.01,5.13,59.80,110.30,131.00,0.10,2.00,73.76,168.00,143.00,11.00
12.00,3.63,18.08,4.86,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,5.10,13.67,19.00,0.00,3.40,22.05,76.50,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,10.78,0.00,0.00,3.46,27.00,19.42,17.96,58.70,17.96,20.34,0.60,20.00,20.00,20.00,0.00,122.90,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.62,6.67,9.50,0.00,0.00,0.50,1.00,68.01,69.97,6.98,5.04,53.50,108.20,131.30,0.10,2.00,65.02,168.00,109.00,11.00
13.00,1.33,18.02,3.18,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.70,10.77,19.00,0.00,3.40,21.60,75.80,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,6.78,0.00,0.00,3.46,27.00,19.42,17.96,32.10,17.96,12.46,0.60,20.00,20.00,20.00,0.00,122.80,12.82,19.42,7.00,10.80,8.00,20.00,2.40,5.36,5.89,9.50,0.00,0.00,0.43,1.00,68.07,70.18,6.91,4.84,39.50,106.00,131.80,0.10,2.00,51.65,155.00,55.00,11.00
14.00,0.40,17.24,1.72,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,6.03,19.00,0.00,3.40,20.96,74.60,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,2.12,0.00,0.00,3.46,27.00,19.42,17.96,8.90,17.96,4.47,0.60,20.00,20.00,20.00,0.00,122.40,12.82,19.42,7.00,10.00,8.00,20.00,2.40,4.71,4.19,9.50,0.00,0.00,0.30,1.00,68.05,70.43,6.91,4.61,19.20,104.20,127.90,0.00,2.00,27.22,126.08,2.00,11.00
15.00,0.05,17.40,0.53,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,1.81,19.00,0.00,3.40,20.51,73.30,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,0.24,0.00,0.00,3.46,27.00,19.42,17.96,1.00,17.96,0.74,0.60,20.00,20.00,20.00,0.00,121.80,12.82,19.42,7.00,10.80,8.00,20.00,2.40,4.16,3.43,9.50,0.00,0.00,0.10,1.00,68.08,70.86,6.85,4.21,3.90,102.80,122.50,0.00,2.00,6.50,67.47,1.00,11.00
16.00,0.00,17.26,0.09,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.29,19.00,0.00,3.40,20.12,69.80,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,0.00,0.00,3.46,27.00,19.42,17.96,0.00,17.96,0.02,0.60,20.00,20.00,20.00,0.00,116.40,12.82,19.42,7.00,10.80,8.00,20.00,2.40,3.64,2.98,9.50,0.00,0.00,0.05,1.00,68.27,71.23,6.63,3.87,0.00,102.90,113.60,0.00,2.00,0.00,17.68,0.00,11.00
17.00,0.00,17.24,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,18.85,65.70,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,22.82,78.60,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,109.40,12.82,19.42,7.00,10.80,8.00,20.00,2.40,3.19,2.36,9.50,0.00,0.00,0.00,1.00,68.75,71.45,6.17,3.64,0.00,103.60,103.40,0.00,2.00,0.00,0.00,0.00,11.00
18.00,0.00,17.41,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,17.29,58.50,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,22.35,77.70,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,98.80,12.82,19.42,7.00,10.80,8.00,20.00,2.40,2.76,1.68,9.50,0.00,0.00,0.00,1.00,69.18,71.66,5.75,3.42,0.00,102.80,89.80,0.00,2.00,0.00,0.00,0.00,11.00
19.00,0.00,17.16,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,16.23,50.20,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,22.76,75.30,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,87.00,12.82,19.42,7.00,10.80,8.00,20.00,2.40,2.40,1.35,9.50,0.00,0.00,0.00,1.00,69.36,71.69,5.58,3.37,0.00,101.50,75.20,0.00,2.00,0.00,0.00,0.00,11.00
20.00,0.00,17.05,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,15.34,45.30,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,23.48,72.80,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,78.50,12.82,19.42,7.00,10.80,8.00,20.00,2.40,2.07,1.14,9.50,0.00,0.00,0.00,1.00,69.52,71.79,5.42,3.27,0.00,100.10,65.30,0.00,2.00,0.00,0.00,0.00,11.00
21.00,0.00,17.23,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,14.62,41.50,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,23.68,70.30,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,71.20,12.82,19.42,7.00,10.80,8.00,20.00,2.40,1.78,0.95,9.50,0.00,0.00,0.00,1.00,69.29,72.20,5.57,2.95,0.00,98.70,57.00,0.00,2.00,0.00,0.00,0.00,11.00
22.00,0.00,17.44,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,13.96,38.60,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,23.70,67.70,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,64.60,12.82,19.42,7.00,10.80,8.00,20.00,2.40,1.51,0.76,9.50,0.00,0.00,0.00,1.00,68.86,72.79,5.74,2.62,0.00,97.00,52.70,0.00,2.00,0.00,0.00,0.00,11.00
23.00,0.00,17.81,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,13.79,36.00,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,23.03,65.10,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,58.30,12.82,19.42,7.00,10.80,8.00,20.00,2.40,1.24,0.67,9.50,0.00,0.00,0.00,1.00,67.42,74.24,5.92,2.42,0.00,95.20,50.00,0.00,2.00,0.00,0.00,0.00,11.00
24.00,0.00,17.64,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,13.79,34.30,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,22.14,62.60,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,52.60,12.82,19.42,7.00,10.80,8.00,20.00,2.40,0.97,0.61,9.50,0.00,0.00,0.00,1.00,65.01,77.01,5.71,2.27,0.00,91.90,0.00,0.00,2.00,0.00,0.00,0.00,11.00
25.00,0.00,17.95,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,14.30,33.00,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,21.24,60.40,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,47.20,12.82,19.42,7.00,10.80,8.00,20.00,2.40,0.87,0.57,9.50,0.00,0.00,0.00,1.00,61.10,80.20,5.00,3.30,0.00,88.10,0.00,0.00,2.00,0.00,0.00,0.00,11.00
26.00,0.00,17.98,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,14.99,32.30,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,0.00,20.35,58.20,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,42.20,12.82,19.42,7.00,10.80,8.00,20.00,2.40,0.81,0.54,9.50,0.00,0.00,0.00,1.00,56.50,77.50,4.30,2.80,0.00,83.40,0.00,0.00,2.00,0.00,0.00,0.00,11.00
27.00,0.00,18.20,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,14.84,31.80,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,0.00,19.03,55.80,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,37.40,12.82,19.42,7.00,10.80,8.00,20.00,2.40,0.76,0.49,9.50,0.00,0.00,0.00,1.00,50.30,75.10,3.50,2.30,0.00,78.30,0.00,0.00,2.00,0.00,0.00,0.00,11.00
28.00,0.00,18.14,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,19.00,0.00,3.40,14.42,31.30,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,0.00,17.56,53.20,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,30.60,12.82,19.42,7.00,10.80,8.00,20.00,2.40,0.70,0.43,9.50,0.00,0.00,0.00,1.00,44.50,72.50,2.90,1.90,0.00,75.30,0.00,0.00,2.00,0.00,0.00,0.00,11.00
