"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.50,19.25,0.31,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.02,0.05,3.10,9.95,7.20,29.54,0.00,0.00,4.50,6.00,2.50,8.00,15.75,3.50,5.00,1.20,0.05,3.16,17.93,2.30,27.50,3.12,13.91,5.00,14.49,0.82,0.60,3.70,4.00,4.20,2.40,40.82,6.00,5.50,2.00,10.80,7.87,5.10,2.30,14.71,14.41,9.50,0.11,0.44,16.80,15.56,2.40,1.09,3.60,9.43,30.89,0.00,1.32,1.81,1.94,11.00,1.40,17.69,0.06,2.59,0.00
2.00,0.00,19.23,0.00,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.00,0.00,3.10,11.21,7.20,28.33,0.00,7.70,4.50,15.46,2.50,8.00,15.75,3.50,5.00,1.20,0.00,3.14,17.73,2.30,27.60,3.12,13.91,0.00,14.49,0.00,0.60,3.70,4.00,4.20,2.40,42.88,6.00,5.50,2.00,10.80,7.87,5.10,2.30,14.25,14.26,9.50,0.05,0.45,17.86,15.96,2.20,1.03,0.00,10.62,39.90,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.02,0.00,0.00
3.00,0.00,19.16,0.00,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.00,0.00,3.10,10.05,7.20,26.57,39.82,8.00,4.50,15.46,2.50,8.00,15.75,3.50,5.00,1.20,0.00,3.14,18.16,2.30,27.70,3.12,13.91,0.00,14.49,0.00,0.60,3.70,4.00,4.20,2.40,40.94,6.00,5.50,2.00,10.80,7.87,5.10,2.30,13.33,13.97,9.50,0.00,0.45,18.51,15.54,2.08,0.99,0.00,10.72,40.90,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,19.14,0.00,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.00,0.00,3.10,10.05,7.20,25.52,36.99,8.00,4.50,15.46,2.50,8.00,15.75,3.50,5.00,1.20,0.00,3.15,18.86,2.30,27.80,3.12,13.91,0.00,14.49,0.00,0.60,3.70,4.00,4.20,2.40,44.01,6.00,5.50,2.00,10.80,7.87,5.10,2.30,13.17,14.07,9.50,0.00,0.45,11.33,15.13,2.01,1.16,0.00,10.92,30.91,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,19.05,0.00,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.00,0.00,3.10,10.43,7.20,23.96,33.71,8.00,4.50,15.46,2.50,8.00,15.75,3.50,5.00,1.20,0.00,3.16,17.95,2.30,27.80,3.12,13.91,0.00,14.49,0.00,0.60,3.70,4.00,4.20,2.40,40.07,6.00,5.50,2.00,10.80,7.87,5.10,2.30,12.29,13.50,9.50,0.00,0.45,9.59,13.32,1.58,0.82,0.00,10.52,24.92,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,19.27,0.00,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.00,0.00,3.10,10.72,7.20,22.95,33.02,8.00,4.50,15.46,2.50,8.00,15.75,3.50,5.00,1.20,0.00,3.17,16.76,2.30,27.90,3.12,13.91,0.00,14.49,0.00,0.60,3.70,4.00,4.20,2.40,34.14,6.00,5.50,2.00,10.80,7.87,5.10,2.30,12.09,13.38,9.50,0.00,0.44,7.96,11.41,1.66,0.93,0.00,10.11,18.93,0.00,1.48,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,19.56,0.00,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.00,0.00,3.10,11.30,7.20,21.10,28.58,8.00,4.50,15.46,2.50,8.00,15.75,3.50,5.00,1.20,0.00,3.17,15.63,2.30,27.90,3.12,13.91,0.00,14.49,0.00,0.60,3.70,4.00,4.20,2.40,28.20,6.00,5.50,2.00,10.80,7.87,5.10,2.30,12.41,13.18,9.50,0.00,0.44,6.81,9.70,1.23,0.54,0.00,9.31,14.93,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,19.87,0.00,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.00,0.00,3.10,11.30,7.20,19.89,26.82,8.00,4.50,15.46,2.50,8.00,15.75,3.50,5.00,1.20,0.00,3.13,14.57,2.30,28.00,3.12,13.91,0.00,14.49,0.00,0.60,3.70,4.00,4.20,2.40,22.26,6.00,5.50,2.00,10.80,7.87,5.10,2.30,12.43,13.15,9.50,0.00,0.44,5.58,7.89,1.14,0.68,0.00,8.51,11.94,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,19.99,0.00,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.00,0.00,3.10,11.30,7.20,17.97,21.68,8.00,4.50,15.46,2.50,8.00,15.75,3.50,5.00,1.20,0.00,3.04,14.04,2.30,28.10,3.12,13.91,0.00,14.49,0.00,0.60,3.70,4.00,4.20,2.40,19.33,6.00,5.50,2.00,10.80,7.87,5.10,2.30,12.33,12.91,9.50,0.00,0.44,4.83,6.18,1.10,0.54,0.00,7.91,8.95,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,20.08,0.00,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.00,0.00,3.10,11.30,7.20,16.39,20.36,8.00,4.50,15.46,2.50,8.00,15.75,3.50,5.00,1.20,0.00,2.91,13.05,2.30,28.10,3.12,13.91,0.00,14.49,0.00,0.60,3.70,4.00,4.20,2.40,18.40,6.00,5.50,2.00,10.80,7.87,5.10,2.30,12.35,12.86,9.50,0.00,0.44,4.09,4.36,1.22,0.58,0.00,7.40,7.96,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
