"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.82,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,11.29,18.82,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,30.70,64.60,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,35.00,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.23,7.55,18.00,0.00,1.00,48.30,72.30,0.70,0.70,0.00,82.20,31.50,0.00,2.00,0.00
2.00,0.00,23.88,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,9.65,17.77,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,30.40,64.10,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,84.00,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.27,7.67,18.00,0.00,1.00,45.70,69.80,0.60,0.65,0.00,79.80,71.00,0.00,2.00,0.00
3.00,0.00,23.85,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,8.48,16.49,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,30.30,63.70,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,81.30,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.37,7.81,18.00,0.00,1.00,43.80,68.10,0.54,0.59,0.00,77.80,70.10,0.00,2.00,0.00
4.00,0.00,23.67,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,7.46,15.15,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,30.20,63.60,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,79.40,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.49,7.94,18.00,0.00,1.00,42.60,66.90,0.49,0.54,0.00,76.50,70.00,0.00,2.00,0.00
5.00,0.00,23.74,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,6.85,14.32,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,30.30,64.40,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,80.10,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.45,7.83,18.00,0.00,1.00,43.20,66.90,0.45,0.53,0.00,77.30,70.60,0.00,2.00,0.00
6.00,0.00,23.88,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,6.37,13.66,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,27.70,62.30,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,75.90,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.36,7.63,18.00,0.00,1.00,44.10,67.20,0.40,0.53,0.00,78.90,67.10,0.00,2.00,0.00
7.00,0.00,23.55,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.00,0.00,18.05,0.00,8.20,5.77,13.11,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,25.40,60.20,2.83,0.00,19.51,19.45,0.00,17.95,0.00,0.00,19.51,19.51,19.51,2.40,67.50,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.60,8.06,18.00,0.00,1.00,45.10,67.90,0.43,0.53,0.00,82.70,60.40,0.00,2.00,0.00
8.00,0.00,23.68,0.00,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,0.41,0.97,18.05,0.00,8.20,5.14,12.60,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.99,23.10,57.80,2.83,0.00,19.51,19.45,1.20,17.95,0.04,0.00,19.51,19.51,19.51,2.40,66.20,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,4.96,8.71,18.00,0.00,1.00,45.80,68.10,0.47,0.55,0.95,85.90,60.60,0.00,2.00,0.01
9.00,0.66,23.91,0.42,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,6.42,5.88,18.05,0.00,8.20,4.32,12.29,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,5.74,20.50,55.20,2.83,0.00,19.51,19.45,15.89,17.95,3.83,0.00,19.51,19.51,19.51,2.40,65.20,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,5.59,9.31,18.00,0.03,1.00,45.70,66.50,0.48,0.62,12.23,87.00,60.80,0.00,2.00,2.41
10.00,2.73,23.71,2.39,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,11.56,11.71,18.05,0.00,8.20,3.43,12.04,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,10.58,17.60,52.40,2.83,0.00,19.51,19.45,49.27,17.95,13.01,0.00,19.51,19.51,19.51,2.40,63.80,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,6.31,9.91,18.00,0.06,1.00,45.90,65.10,0.47,0.70,37.42,86.70,60.30,0.00,2.00,11.54
11.00,5.18,23.87,4.58,14.00,3.00,7.80,9.70,19.22,1.52,0.00,3.50,0.00,13.69,14.15,18.05,0.00,8.20,3.20,12.31,8.10,9.95,15.22,5.00,19.32,19.32,19.51,19.51,0.00,12.30,18.20,49.50,2.83,0.00,19.51,19.45,90.65,17.95,22.85,0.00,19.51,19.51,19.51,2.40,61.80,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,6.77,10.06,18.00,0.07,1.00,46.70,64.10,0.67,0.93,70.80,82.00,57.20,0.00,2.00,24.05
