"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,9.05,21.90,3.00,14.00,4.20,8.20,11.86,18.35,3.54,0.40,3.50,17.62,10.38,11.56,16.05,0.00,8.24,11.47,34.72,0.00,6.70,5.00,4.60,18.46,18.37,18.37,18.37,1.40,10.42,23.00,77.87,3.30,27.00,17.76,16.94,81.31,16.41,9.40,0.60,17.84,17.84,17.84,1.20,109.62,11.58,18.83,7.00,10.80,8.30,18.36,0.00,8.08,8.16,18.90,0.00,0.00,0.54,1.00,105.19,119.85,4.42,6.94,62.43,103.44,137.58,0.10,2.00,69.59,156.19,11.00,124.88,22.00,0.27,13.44
2.00,6.01,21.93,1.00,14.00,4.20,8.20,11.86,18.35,3.54,0.40,3.50,17.62,8.00,12.11,16.05,0.00,8.24,11.61,38.68,0.00,6.70,5.00,4.60,18.46,18.37,18.37,18.37,1.40,10.09,23.33,74.85,3.30,27.00,17.76,16.94,70.21,16.41,7.29,0.60,17.84,17.84,17.84,1.20,112.85,11.58,18.83,7.00,10.80,8.30,18.36,0.00,7.13,6.88,18.90,0.00,0.00,0.39,1.00,99.86,115.65,4.32,6.91,51.14,105.02,140.37,0.10,2.00,59.77,144.12,11.00,104.31,22.00,0.24,9.32
3.00,3.29,21.75,0.00,14.00,4.20,8.20,11.86,18.35,3.54,0.40,3.50,17.62,3.62,11.93,16.05,0.00,8.24,10.74,39.58,0.00,6.70,5.00,4.60,18.46,18.37,18.37,18.37,1.40,9.08,23.82,75.16,3.30,27.00,17.76,16.94,49.71,16.41,5.14,0.60,17.84,17.84,17.84,1.20,114.81,11.58,18.83,7.00,10.80,8.30,18.36,0.00,6.41,6.13,18.90,0.00,0.00,0.34,1.00,96.24,113.00,4.16,6.65,40.16,104.81,138.84,0.10,2.00,39.17,122.17,11.00,68.72,22.00,0.19,6.27
4.00,1.76,21.91,0.00,14.00,4.20,8.20,11.86,18.35,3.54,0.40,3.50,17.62,0.15,8.84,16.05,0.00,8.24,9.59,39.56,0.00,6.70,5.00,4.60,18.46,18.37,18.37,18.37,1.40,5.31,24.26,74.87,3.30,27.00,17.76,16.94,26.18,16.41,2.65,0.60,17.84,17.84,17.84,1.20,116.48,11.58,18.83,7.00,10.80,8.30,18.36,0.00,5.81,5.62,18.90,0.00,0.00,0.23,1.00,92.63,110.45,3.99,6.30,23.45,104.10,135.83,0.00,2.00,20.90,72.14,11.00,44.03,22.00,0.14,3.22
5.00,0.88,21.90,0.00,14.00,4.20,8.20,11.86,18.35,3.54,0.40,3.50,17.62,0.00,4.07,16.05,0.00,8.24,8.86,39.96,0.00,6.70,5.00,4.60,18.46,18.37,18.37,18.37,1.40,1.56,24.20,73.18,3.30,27.00,17.76,16.94,9.94,16.41,0.83,0.60,17.84,17.84,17.84,1.20,117.24,11.58,18.83,7.00,10.80,8.30,18.36,0.00,5.29,5.12,18.90,0.00,0.00,0.08,1.00,87.11,105.51,3.42,5.50,8.37,103.38,132.59,0.00,2.00,7.34,26.09,11.00,21.52,22.00,0.09,1.73
6.00,0.35,21.71,0.00,14.00,4.20,8.20,11.86,18.35,3.54,0.40,3.50,17.62,0.00,1.51,16.05,0.00,8.24,8.26,40.49,0.00,6.70,14.10,4.60,18.46,18.37,18.37,18.37,1.40,0.41,23.98,71.19,3.30,27.00,17.76,16.94,3.04,16.41,0.22,0.60,17.84,17.84,17.84,1.20,117.60,11.58,18.83,7.00,10.80,8.30,18.36,0.00,4.82,4.61,18.90,0.00,0.00,0.04,1.00,80.99,99.76,2.72,4.54,2.29,102.67,129.28,0.00,2.00,2.08,7.45,11.00,6.32,22.00,0.04,0.23
7.00,0.05,21.80,0.00,14.00,4.20,8.20,11.86,18.35,3.54,0.40,3.50,17.62,0.00,0.17,16.05,0.00,8.24,8.31,42.13,6.90,6.70,14.10,4.60,18.46,18.37,18.37,18.37,1.40,0.01,23.34,67.40,3.30,27.00,17.76,16.94,0.28,16.41,0.02,0.60,17.84,17.84,17.84,1.20,117.37,11.58,18.83,7.00,10.80,8.30,18.36,0.00,3.90,3.99,18.90,0.00,0.00,0.00,1.00,77.38,95.41,2.33,3.90,0.18,101.86,125.21,0.00,2.00,0.17,0.74,11.00,0.62,22.00,0.00,0.12
8.00,0.00,21.85,0.00,14.00,4.20,8.20,11.86,18.35,3.54,0.40,3.50,17.62,0.00,0.00,16.05,0.00,8.24,8.59,44.14,8.10,6.70,14.10,4.60,18.46,18.37,18.37,18.37,1.40,0.00,22.55,63.01,3.30,27.00,17.76,16.94,0.00,16.41,0.00,0.60,17.84,17.84,17.84,1.20,105.93,11.58,18.83,7.00,10.80,8.30,18.36,0.00,2.81,3.32,18.90,0.00,0.00,0.00,1.00,74.56,91.57,2.06,3.35,0.00,100.94,110.24,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,21.80,0.00,14.00,4.20,8.20,11.86,18.35,3.54,0.40,3.50,17.62,0.00,0.00,16.05,0.00,8.24,9.02,42.88,8.10,6.70,14.10,4.60,18.46,18.37,18.37,18.37,1.40,0.00,22.46,62.12,3.30,27.00,17.76,16.94,0.00,16.41,0.00,0.60,17.84,17.84,17.84,1.20,97.09,11.58,18.83,7.00,10.80,8.30,18.36,0.00,2.35,3.09,18.90,0.00,0.00,0.00,1.00,76.14,91.22,2.16,3.45,0.00,101.23,98.74,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,21.48,0.00,14.00,4.20,8.20,11.86,18.35,3.54,0.40,3.50,17.62,0.00,0.00,16.05,0.00,8.24,9.51,40.55,8.10,6.70,14.10,4.60,18.46,18.37,18.37,18.37,1.40,0.00,22.60,62.43,3.30,27.00,17.76,16.94,0.00,16.41,0.00,0.60,17.84,17.84,17.84,1.20,98.26,11.58,18.83,7.00,10.80,8.30,18.36,0.00,2.11,3.02,18.90,0.00,0.00,0.00,1.00,79.33,92.07,2.39,3.77,0.00,101.92,92.25,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
