"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,1.07,23.70,0.00,14.00,4.20,8.70,8.20,17.88,3.55,0.40,3.50,19.00,1.08,1.29,17.49,0.00,8.20,8.08,4.05,8.00,9.70,3.60,4.60,18.46,18.46,19.44,19.44,1.40,0.76,11.88,27.82,3.25,27.00,19.43,18.46,6.36,17.88,2.12,0.60,19.44,19.44,19.44,2.40,12.25,12.83,17.49,6.00,10.80,8.21,17.49,0.00,2.04,2.66,18.90,0.00,0.00,0.02,1.00,5.42,13.71,0.09,0.10,6.94,46.19,7.76,0.00,2.00,4.93,43.77,11.00,15.73,22.00,0.01,18.26
2.00,2.49,23.53,0.00,14.00,4.20,8.70,8.20,17.88,3.55,0.40,3.50,19.00,3.01,2.73,17.49,0.00,8.20,7.39,3.59,8.00,9.70,3.60,4.60,18.46,18.46,19.44,19.44,1.40,2.05,11.74,27.06,3.25,27.00,19.43,18.46,14.54,17.88,5.05,0.60,19.44,19.44,19.44,2.40,11.49,12.83,17.49,6.00,10.80,8.21,17.49,0.00,2.25,2.75,18.90,0.00,0.00,0.05,1.00,5.07,12.65,0.11,0.15,15.52,44.42,8.91,0.00,2.00,11.50,91.86,11.00,28.60,22.00,0.04,25.02
3.00,4.46,23.78,0.03,14.00,4.20,8.70,8.20,17.88,3.55,0.40,3.50,19.00,5.45,4.30,17.49,0.00,8.20,6.75,3.23,8.10,9.70,3.60,4.60,18.46,18.46,19.44,19.44,1.40,3.78,11.40,26.59,3.25,27.00,19.43,18.46,23.72,17.88,11.21,0.60,19.44,19.44,19.44,2.40,10.08,12.83,17.49,6.00,10.80,8.21,17.49,0.00,2.40,2.73,18.90,0.00,0.00,0.06,1.00,4.83,26.74,0.12,0.21,23.92,57.66,8.88,0.00,2.00,18.70,124.94,11.00,42.76,22.00,0.08,32.27
4.00,6.37,23.65,0.59,14.00,4.20,8.70,8.20,17.88,3.55,0.40,3.50,19.00,8.27,6.53,17.49,0.00,8.20,6.28,3.19,8.10,9.70,3.60,4.60,18.46,18.46,19.44,19.44,1.40,6.48,10.86,26.40,3.25,27.00,19.43,18.46,32.82,17.88,18.57,0.60,19.44,19.44,19.44,2.40,6.75,12.83,17.49,6.00,10.80,8.21,17.49,0.00,2.40,2.39,18.90,0.00,0.00,0.08,1.00,4.94,26.27,0.14,0.35,33.69,56.87,5.29,0.10,2.00,23.80,158.96,11.00,55.92,22.00,0.13,39.52
5.00,8.01,23.81,2.56,14.00,2.90,8.70,8.20,17.88,3.55,0.40,3.50,19.00,11.64,8.66,17.49,0.00,8.20,5.73,3.13,8.10,9.70,3.60,4.60,18.46,18.46,19.44,19.44,1.40,8.95,10.39,26.39,3.25,27.00,19.43,18.46,51.34,17.88,24.43,0.60,19.44,19.44,19.44,2.40,3.84,12.83,17.49,6.00,10.80,8.21,17.49,0.00,2.58,2.39,18.90,0.00,0.00,0.40,1.00,5.19,25.95,0.16,0.46,46.36,56.07,2.39,0.20,2.00,27.55,184.55,11.00,72.97,22.00,0.18,41.69
6.00,9.67,23.80,5.38,14.00,2.90,8.70,8.20,17.88,3.55,0.40,3.50,19.00,14.07,10.31,17.49,0.00,8.20,4.99,2.96,8.10,9.70,3.60,4.60,18.46,18.46,19.44,19.44,1.40,10.76,9.99,26.55,3.25,27.00,19.43,18.46,65.96,17.88,27.31,0.60,19.44,19.44,19.44,2.40,2.21,12.83,17.49,6.00,10.80,8.21,17.49,0.00,3.27,3.44,18.90,0.00,0.00,0.55,1.00,5.83,26.06,0.20,0.50,57.70,57.50,1.58,0.20,2.00,33.09,205.90,11.00,94.28,22.00,0.23,43.85
7.00,11.27,23.78,7.59,14.00,2.90,8.70,8.20,17.88,3.55,0.40,3.50,19.00,15.37,11.41,17.49,0.00,8.20,4.30,3.79,8.10,9.70,3.60,4.60,18.46,18.46,19.44,19.44,1.40,11.73,9.76,27.57,3.25,27.00,19.43,18.46,74.84,17.88,27.78,0.60,19.44,19.44,19.44,2.40,1.05,12.83,17.49,6.00,10.80,8.21,17.49,0.00,4.17,4.70,18.90,0.00,0.00,0.68,1.00,6.88,27.08,0.30,0.60,64.71,58.92,1.15,0.30,2.00,42.86,227.49,11.00,120.01,22.00,0.27,44.09
8.00,12.55,23.78,10.18,14.00,2.90,8.70,8.20,17.88,3.55,0.40,3.50,19.00,15.65,12.17,17.49,0.00,8.20,3.78,7.64,8.10,9.70,3.60,4.60,18.46,18.46,19.44,19.44,1.40,12.07,9.70,29.45,3.25,27.00,19.43,18.46,83.24,17.88,28.22,0.60,19.44,19.44,19.44,2.40,1.32,12.83,17.49,6.00,10.80,8.21,17.49,0.00,5.69,6.59,18.90,0.00,0.00,0.76,1.00,9.15,30.87,0.62,0.93,72.53,61.25,1.86,0.30,2.00,52.46,238.30,11.00,145.88,22.00,0.30,44.32
9.00,13.49,23.83,12.75,14.00,2.90,8.70,8.20,17.88,3.55,0.40,3.50,19.00,15.96,12.14,17.49,0.00,8.20,3.33,11.84,8.10,9.70,3.60,4.60,18.46,18.46,19.44,19.44,1.40,11.83,9.85,31.85,3.25,27.00,19.43,18.46,93.69,17.88,29.07,0.60,19.44,19.44,19.44,2.40,2.41,12.83,17.49,6.00,10.80,8.21,17.49,0.00,7.10,8.28,18.90,0.00,0.00,0.83,1.00,12.13,35.09,0.90,1.27,79.92,63.59,4.36,0.30,2.00,60.71,244.17,11.00,165.18,22.00,0.31,43.89
10.00,14.00,23.65,14.13,14.00,2.90,8.70,8.20,17.88,3.55,0.40,3.50,19.00,16.17,11.71,17.49,0.00,8.20,3.07,17.10,8.10,9.70,3.60,4.60,18.46,18.46,19.44,19.44,1.40,11.21,10.24,34.77,3.25,27.00,19.43,18.46,102.95,17.88,29.25,0.60,19.44,19.44,19.44,2.40,5.97,12.83,17.49,6.00,10.80,8.21,17.49,0.00,8.20,9.33,18.90,0.00,0.00,0.85,1.00,17.20,40.60,1.06,1.66,84.41,66.51,12.21,0.40,2.00,67.87,247.31,11.00,179.22,22.00,0.32,43.46
