"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,48.41,29.95,67.13,635.03,206.59,7.98,8.37,110.37,17.83,3.57,30.02,14.92,60.43,5.13,2.82,163.91,112.36,132.71,36.25,35.37,0.00,13.33,1.97,6.88,87.69,6.39,9.98,69.92,5.46,16.17,177.25,0.00,0.00,67.09,67.87,59.96,0.00,197.14,184.23,5.67,74.91,76.30,0.00,66.47,60.04,30.67,30.56,30.55,35.30,35.31,79.11,79.08,203.20
2.00,48.41,29.95,67.13,635.03,206.59,7.98,8.37,110.37,17.83,3.57,30.02,14.92,60.43,5.13,2.82,163.91,112.36,132.71,36.25,35.37,0.00,13.33,1.97,6.88,87.69,6.39,9.98,74.15,5.46,17.15,178.68,0.00,0.00,51.38,60.74,51.54,0.00,197.14,184.23,5.67,74.91,76.30,0.00,49.67,60.04,30.67,30.56,30.55,35.30,35.31,89.07,89.03,203.20
3.00,48.41,29.95,67.13,635.03,206.59,7.98,8.37,110.37,17.83,3.57,30.02,14.92,60.43,5.13,2.82,163.91,112.36,132.71,36.25,35.37,0.00,13.33,1.97,6.88,87.69,6.39,9.98,75.03,5.46,17.35,178.88,0.00,0.00,67.09,67.87,22.02,0.00,197.14,184.23,0.00,74.91,76.30,0.00,50.50,60.04,30.67,30.56,30.55,35.30,35.31,66.65,66.63,203.20
4.00,48.41,29.95,67.13,635.03,206.59,7.98,8.37,110.37,17.83,3.57,30.02,14.92,60.43,5.13,2.82,163.91,112.36,132.71,36.25,35.37,0.00,13.33,1.97,6.88,87.69,6.39,9.98,66.98,5.46,15.49,173.78,0.00,0.00,63.87,31.87,64.67,0.00,197.14,184.23,0.00,74.91,76.30,23.80,23.80,60.04,30.67,30.56,30.55,35.30,35.31,62.77,62.76,203.20
5.00,48.41,29.95,67.13,635.03,206.59,7.98,8.37,110.37,17.83,3.57,30.02,14.92,60.43,5.13,2.82,163.91,112.36,132.71,36.25,35.37,0.00,13.33,1.97,6.88,87.69,6.39,9.98,65.66,5.46,15.19,157.42,0.00,0.00,31.15,67.88,46.97,0.00,197.14,184.23,0.00,74.91,76.30,20.62,39.17,60.04,30.67,30.56,30.55,35.30,35.31,62.77,62.76,203.20
6.00,48.41,29.95,67.13,635.03,206.59,7.98,8.37,110.37,17.83,3.57,30.02,14.92,60.43,5.13,2.82,163.91,112.36,132.71,36.25,18.04,0.00,13.33,1.97,6.88,87.69,6.39,9.98,50.16,5.46,11.60,144.33,0.00,0.00,54.95,35.03,55.14,0.00,197.14,184.23,0.00,74.91,76.30,30.27,30.27,60.04,30.67,30.56,30.55,35.30,35.31,20.62,0.00,203.20
7.00,32.19,29.95,67.13,635.03,206.59,7.98,8.37,110.37,17.83,3.57,30.02,14.92,60.43,5.13,2.82,163.91,112.36,132.71,36.25,24.74,0.00,13.33,1.97,6.88,87.69,6.39,9.98,29.54,5.46,6.83,144.33,0.00,0.00,33.24,27.56,33.27,0.00,197.14,184.23,0.00,74.91,76.30,41.29,51.15,60.04,30.67,30.56,30.55,35.30,35.31,0.00,0.00,203.20
8.00,32.19,29.95,67.13,596.35,194.00,7.98,8.37,110.37,17.83,3.57,30.02,14.92,60.43,5.13,2.82,163.91,112.36,132.71,36.25,13.29,0.00,13.33,1.97,6.88,87.69,6.39,9.98,16.49,5.46,3.82,0.00,0.00,0.00,0.00,58.33,0.00,0.00,197.14,184.23,0.00,74.91,76.30,46.20,41.44,60.04,30.67,30.56,30.55,35.30,35.31,0.00,0.00,203.20
9.00,32.19,29.95,67.13,596.35,194.00,7.98,8.37,110.37,17.83,3.57,30.02,14.92,60.43,5.13,2.82,163.91,112.36,132.71,36.25,34.10,0.00,13.33,1.97,6.88,87.69,6.39,9.98,40.64,5.46,9.40,0.00,0.00,0.00,0.00,61.16,0.00,0.00,197.14,184.23,0.00,74.91,76.30,48.65,48.60,60.04,30.67,30.56,30.55,35.30,35.31,0.00,0.00,203.20
10.00,32.19,29.95,67.13,596.35,194.00,7.98,8.37,110.37,17.83,3.57,30.02,14.91,60.43,5.13,2.82,163.91,112.36,132.71,36.25,24.74,0.00,13.33,1.97,6.88,87.69,6.39,9.98,28.33,5.46,6.55,144.33,0.00,0.00,0.00,35.04,59.26,0.00,197.14,184.23,0.00,74.91,76.30,43.02,49.43,60.04,30.67,30.56,30.55,35.30,35.31,0.00,0.00,203.20
