"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,37.71,9.98,143.00,8.91,7.12,164.71,112.91,133.36,44.28,47.27,245.05,30.29,3.08,6.88,87.66,77.80,6.39,9.98,0.00,10.17,0.00,229.57,229.31,55.17,54.83,0.00,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,76.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
2.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,37.71,9.98,143.00,8.91,7.12,164.71,112.91,133.36,44.28,47.27,245.05,30.29,3.08,6.88,87.66,114.91,6.39,9.98,0.00,10.17,0.00,229.57,229.31,55.17,54.83,0.00,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,76.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
3.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,37.71,9.98,45.00,8.91,7.12,164.71,112.91,133.36,44.28,47.27,245.05,30.29,3.08,6.88,87.66,103.79,6.39,9.98,95.92,10.17,19.87,229.57,229.31,64.71,64.30,65.07,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,76.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
4.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,37.71,9.98,45.00,8.91,7.12,164.71,112.91,133.36,44.28,47.27,245.05,30.29,3.08,6.88,87.66,102.86,6.39,9.98,95.92,10.17,19.87,229.57,229.31,52.08,51.79,52.34,33.53,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,76.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
5.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,37.71,9.98,45.00,8.91,7.12,164.71,112.91,133.36,44.28,47.27,245.05,30.29,3.08,6.88,87.66,109.09,6.39,9.98,95.92,10.17,19.87,229.57,229.31,59.87,59.51,60.20,20.54,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,76.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
6.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,37.71,9.98,45.00,8.91,7.12,164.71,112.91,133.36,44.28,47.27,245.05,30.29,3.08,6.88,87.66,111.18,6.39,9.98,95.92,10.17,19.87,229.57,229.31,65.65,65.24,53.67,29.14,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,76.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
7.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,37.71,9.98,91.38,8.91,7.12,164.71,112.91,133.36,44.28,47.27,245.05,30.29,3.08,6.88,87.66,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,76.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
8.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,37.71,9.98,85.84,8.91,7.12,164.71,112.91,133.36,44.28,47.27,245.05,30.29,3.08,6.88,87.66,114.91,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,76.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
9.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,37.71,9.98,45.00,8.91,7.12,164.71,112.91,133.36,44.28,47.27,245.05,30.29,3.08,6.88,87.66,108.19,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.47,66.91,57.58,67.14,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,76.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
10.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,37.71,9.98,45.00,8.91,7.12,164.71,112.91,133.36,44.28,47.27,245.05,30.29,3.08,6.88,87.66,71.62,6.39,9.98,95.92,10.17,19.87,229.57,229.31,59.15,58.82,59.46,59.01,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,76.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
