"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,143.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.70,30.50,87.54,84.00,110.80,58.97
2.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,143.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.70,30.50,87.54,84.00,110.80,58.97
3.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,143.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.70,30.50,87.54,84.00,110.80,58.97
4.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,143.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.70,30.50,87.54,84.00,110.80,58.97
5.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,143.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.70,30.50,87.54,84.00,110.80,58.97
6.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,143.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.70,30.50,87.54,84.00,110.80,58.97
7.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,143.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,29.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,47.67,10.17,11.08,229.57,229.31,21.04,67.42,42.79,21.04,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.00,30.50,87.54,84.00,110.80,73.66
8.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,143.00,8.91,6.88,3.78,164.71,112.91,133.36,44.28,29.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,41.54,10.17,9.65,229.57,229.31,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.00,30.50,87.54,84.00,110.80,50.19
9.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,117.94,8.91,6.88,3.78,164.71,112.91,133.36,44.28,45.00,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,16.33,10.17,3.79,229.57,229.31,67.83,67.42,68.21,24.39,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.00,30.50,87.54,84.00,110.80,110.50
10.00,78.57,30.10,67.46,646.80,211.44,7.30,0.00,109.07,19.29,3.81,38.21,0.00,118.06,8.91,6.88,3.78,164.71,112.91,133.36,44.28,47.27,238.15,30.29,4.10,6.88,87.66,114.11,6.39,9.98,0.00,10.17,0.00,229.57,229.31,67.83,67.42,68.21,24.39,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,55.05,30.82,30.70,30.70,87.54,84.00,110.80,110.50
