"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,74.43,29.98,67.20,650.00,211.66,6.49,6.81,110.48,19.21,3.37,40.82,0.00,50.02,7.27,3.90,80.39,56.57,124.84,47.08,183.14,14.58,0.00,43.97,0.00,0.00,9.98,47.49,5.47,16.92,0.00,198.25,20.60,0.00,26.78,26.78,184.35,197.33,184.41,5.67,74.99,75.00,51.94,48.80,75.77,30.70,30.59,30.58,23.81,85.00,64.14,101.43,155.00,20.46,20.42,6.18,6.18,5.06
2.00,78.57,29.98,67.20,650.00,211.66,6.49,6.81,110.48,19.21,3.37,40.82,0.00,50.02,7.27,3.90,80.39,56.57,124.84,47.08,182.45,14.58,0.00,43.97,0.00,0.00,9.98,47.49,5.47,16.92,0.00,198.25,20.60,0.00,33.82,20.60,184.35,197.33,184.41,5.67,74.99,75.00,62.65,45.48,75.77,30.70,30.59,30.58,23.81,85.00,64.14,110.32,155.00,20.46,20.42,15.88,0.00,5.06
3.00,78.57,29.98,67.20,650.00,211.66,6.49,6.81,110.48,19.21,3.37,40.82,0.00,50.02,7.27,3.90,80.39,56.57,124.84,47.08,183.96,14.58,3.97,43.97,0.00,6.39,9.98,47.49,5.47,16.92,0.00,209.91,20.60,0.00,20.60,55.20,184.35,197.33,184.41,5.67,74.99,76.38,57.34,62.40,75.77,30.70,30.59,30.58,23.81,85.00,64.14,110.32,155.00,20.46,20.42,19.96,0.00,5.06
4.00,78.57,29.98,67.20,650.00,211.66,6.49,6.81,110.48,19.21,3.37,40.82,0.00,50.02,7.27,3.90,80.39,56.57,124.84,47.08,183.33,14.58,1.61,43.97,0.00,6.39,9.98,47.49,5.47,16.92,0.00,209.91,20.60,0.00,55.20,20.60,184.35,197.33,184.41,5.67,74.99,76.38,57.34,62.40,75.77,30.70,30.59,30.58,23.81,85.00,64.14,110.32,155.00,20.46,20.42,0.00,19.96,5.06
5.00,78.57,29.98,67.20,650.00,211.66,6.49,6.81,110.48,19.21,3.37,40.82,0.00,50.02,7.27,3.90,80.39,56.57,124.84,47.08,180.78,14.58,6.37,43.97,0.00,6.39,9.98,47.49,5.47,16.92,0.00,209.91,20.60,0.00,48.50,20.60,184.35,197.33,184.41,5.67,74.99,75.00,57.34,62.40,75.77,30.70,30.59,30.58,23.81,85.00,64.14,110.32,155.00,20.46,20.42,19.96,0.00,5.06
6.00,76.78,29.98,67.20,650.00,211.66,6.49,6.81,110.48,19.21,3.37,40.82,0.00,50.02,7.27,3.90,80.39,56.57,124.84,47.08,183.04,14.58,0.00,43.97,0.00,6.39,9.98,47.49,5.47,16.92,0.00,209.91,20.60,0.00,36.04,20.60,184.35,197.33,184.41,5.67,74.99,75.00,53.55,54.58,75.77,30.70,30.59,30.58,23.81,85.00,64.14,110.32,155.00,20.46,20.42,9.99,9.97,5.06
7.00,72.37,29.98,67.20,650.00,211.66,6.49,6.81,110.48,19.21,3.37,40.82,0.00,50.02,7.27,3.90,80.39,56.57,124.84,47.08,182.42,14.58,0.00,43.97,0.00,6.39,9.98,47.49,5.47,16.92,0.00,209.91,20.60,0.00,37.65,20.60,184.35,197.33,184.41,5.67,74.99,75.00,57.18,37.82,75.77,30.70,30.59,30.58,23.81,85.00,64.14,100.74,155.00,20.46,20.42,9.99,9.97,5.06
8.00,72.37,29.98,67.20,650.00,211.66,6.49,6.81,110.48,19.21,3.37,40.82,0.00,50.02,7.27,3.90,80.39,56.57,124.84,47.08,182.73,14.58,0.00,43.97,0.00,0.00,9.98,47.49,5.47,16.92,0.00,209.91,20.60,0.00,40.70,20.60,184.35,197.33,184.41,5.67,74.99,76.38,47.24,43.97,75.77,30.70,30.59,30.58,23.81,85.00,64.14,59.83,155.00,20.46,20.42,15.44,0.00,5.06
9.00,72.40,29.98,67.20,650.00,211.66,6.49,6.81,110.48,19.21,3.37,40.82,0.00,50.02,7.27,3.90,80.39,56.57,124.84,47.08,182.73,14.58,0.00,43.97,0.00,0.00,9.98,47.49,5.47,16.92,0.00,209.91,20.60,0.00,43.24,20.60,184.35,197.33,184.41,5.67,74.99,76.38,50.94,44.49,75.77,30.70,30.59,30.58,84.50,24.30,64.14,69.89,155.00,20.46,20.42,8.49,0.00,5.06
10.00,66.92,27.72,67.20,650.00,211.66,6.49,6.81,110.48,19.21,3.37,40.82,0.00,50.02,7.27,3.90,80.39,56.57,124.84,47.08,182.73,14.58,0.00,43.97,0.00,0.00,9.98,47.49,5.47,16.92,0.00,209.91,20.60,0.00,20.60,20.60,184.35,197.33,184.41,5.67,74.99,75.00,48.71,28.66,75.77,30.70,30.59,30.58,23.81,85.00,64.14,0.00,155.00,20.46,20.42,6.18,0.00,5.06
