"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,17.89,23.80,17.96,13.50,4.20,8.30,9.60,19.22,3.45,0.70,3.50,0.00,17.97,17.53,19.00,0.00,8.00,4.65,70.10,3.80,10.73,15.12,3.90,19.32,19.32,19.51,19.51,0.00,14.17,22.50,74.64,3.20,0.00,19.51,20.00,132.38,9.20,34.08,0.60,19.51,19.51,19.51,2.40,57.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,15.07,16.57,9.00,0.00,0.00,1.03,1.00,90.10,93.70,10.10,8.30,97.83,99.10,71.00,0.40,2.00,71.66,216.35
2.00,17.24,24.10,17.62,13.50,4.20,8.30,9.60,19.22,3.45,0.70,3.50,0.00,18.13,17.62,19.00,0.00,8.00,5.57,72.00,3.80,10.73,15.12,3.90,19.32,19.32,19.51,19.51,0.00,14.18,23.04,76.75,3.20,0.00,19.51,20.00,133.84,9.20,34.13,0.60,19.51,19.51,19.51,2.40,69.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,15.11,16.66,9.00,0.00,0.00,1.02,1.00,89.50,91.70,10.60,8.80,98.14,102.30,82.60,0.40,2.00,72.07,212.01
3.00,16.69,23.90,16.83,13.50,4.20,8.30,9.60,19.22,3.45,0.70,3.50,0.00,18.15,17.64,19.00,0.00,8.00,6.27,74.10,3.80,10.73,15.12,3.90,19.32,19.32,19.51,19.51,0.00,14.21,23.54,78.46,3.20,0.00,19.51,20.00,135.35,9.20,34.46,0.60,19.51,19.51,19.51,2.40,82.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,15.11,16.72,9.00,0.00,0.00,1.02,1.00,88.80,88.80,11.00,9.50,98.41,104.60,94.40,0.30,2.00,72.58,206.39
4.00,16.00,24.09,15.65,13.50,4.20,8.30,9.60,19.22,3.45,0.70,3.50,0.00,18.17,17.66,19.00,0.00,8.00,6.30,75.30,3.60,10.73,15.12,3.90,19.32,19.32,19.51,19.51,0.00,14.30,23.99,79.76,3.20,0.00,19.51,20.00,136.31,9.20,34.57,0.60,19.51,19.51,19.51,2.40,96.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,15.04,16.71,9.00,0.00,0.00,0.87,1.00,88.10,88.30,11.30,9.80,98.68,107.20,104.00,0.20,2.00,72.52,199.36
5.00,14.44,24.13,14.11,13.50,4.20,8.30,9.60,19.22,3.45,0.70,3.50,0.00,18.09,17.59,19.00,0.00,8.00,6.47,76.30,3.60,10.73,15.12,3.90,19.32,19.32,19.51,19.51,0.00,14.14,24.42,80.69,3.20,0.00,19.51,20.00,136.09,9.20,34.49,0.60,19.51,19.51,19.51,2.40,107.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,14.94,16.61,9.00,0.00,0.00,0.84,1.00,88.30,89.40,11.50,10.20,98.33,109.80,112.80,0.20,2.00,71.01,187.82
6.00,12.71,24.02,12.37,13.50,4.20,8.30,9.60,19.22,3.45,0.70,3.50,0.00,17.65,17.34,19.00,0.00,8.00,7.07,76.00,3.70,10.73,15.12,3.90,19.32,19.32,19.51,19.51,0.00,13.98,24.82,81.27,3.20,0.00,19.51,20.00,129.65,9.20,34.16,0.60,19.51,19.51,19.51,2.40,114.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,14.73,16.24,9.00,0.00,0.00,0.79,1.00,89.70,89.40,11.70,10.30,96.32,112.50,117.90,0.10,2.00,68.11,171.42
7.00,10.78,23.82,10.15,13.50,4.20,8.30,9.60,19.22,3.45,0.70,3.50,0.00,16.63,16.65,19.00,0.00,8.00,7.69,75.30,3.80,10.73,15.12,3.90,19.32,19.32,19.51,19.51,0.00,13.44,25.21,81.90,3.20,0.00,19.51,20.00,128.06,9.20,32.72,0.60,19.51,19.51,19.51,2.40,120.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,14.58,15.94,9.00,0.00,0.00,0.66,1.00,91.50,89.20,11.90,10.40,91.86,115.10,121.80,0.10,2.00,61.51,148.80
8.00,8.20,23.99,7.62,13.50,4.20,8.30,9.60,19.22,3.45,0.70,3.50,0.00,14.47,15.21,19.00,0.00,8.00,8.36,75.40,3.20,10.73,15.12,3.90,19.32,19.32,19.51,19.51,0.00,12.32,25.59,82.59,3.20,0.00,19.51,20.00,103.35,9.20,27.68,0.60,19.51,19.51,19.51,2.40,123.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,14.60,15.89,9.00,0.00,0.00,0.48,1.00,91.50,89.80,11.70,10.20,81.58,116.30,119.90,0.10,2.00,46.22,120.09
9.00,4.97,24.02,4.76,13.50,4.20,8.30,9.60,19.22,3.45,0.70,3.50,0.00,7.53,9.91,19.00,0.00,8.00,9.06,75.80,3.00,10.73,15.12,3.90,19.32,19.32,19.51,19.51,0.00,7.96,25.84,83.12,3.20,0.00,19.51,20.00,60.41,9.20,17.65,0.60,19.51,19.51,19.51,2.40,125.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,14.40,15.67,9.00,0.00,0.00,0.41,1.00,91.00,90.90,11.40,10.00,54.66,117.00,116.20,0.10,2.00,18.47,87.42
10.00,2.16,23.94,2.29,13.50,4.20,8.30,9.60,19.22,3.45,0.70,3.50,0.00,1.12,3.23,19.00,0.00,8.00,9.79,73.80,3.00,10.73,15.12,3.90,19.32,19.32,19.51,19.51,0.00,2.01,25.95,83.48,3.20,0.00,19.51,20.00,23.60,9.20,6.79,0.60,19.51,19.51,19.51,2.40,127.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,13.56,14.91,9.00,0.00,0.00,0.28,1.00,89.30,91.10,10.60,9.00,22.29,117.00,111.10,0.10,2.00,3.98,51.93
